ts_code,start_date,end_date,breakthrough_date,start_price,current_price,growth_rate,days,year_start_price,year_to_date_growth,growth_5d,growth_10d,growth_20d,growth_30d,score,up_days,down_days,up_down_ratio,up_rate_sum,down_rate_sum,rate_sum,recent_5d_growth
603010,20240126,20260314,20260122,11.2,12.15,8.48,31,10.6,14.62,0.71,7.23,10.89,5.98,6.77,15,15,1.0,32.06,22.85,54.91,3.85
000401,20240126,20260314,20260122,4.82,5.16,7.05,31,4.42,16.74,2.9,9.13,6.64,5.6,6.43,17,12,1.42,22.14,14.98,37.12,2.18
300639,20240126,20260314,20260122,5.94,6.63,11.62,31,5.67,16.93,48.32,20.2,13.64,11.28,22.07,17,13,1.31,58.67,42.85,101.51,0.15
002455,20240126,20260314,20260122,7.26,15.3,110.74,31,7.13,114.59,9.23,48.48,94.21,122.59,69.17,18,12,1.5,122.63,41.84,164.47,17.51
600256,20240126,20260314,20260122,5.25,7.51,43.05,31,4.97,51.11,8.57,7.24,9.52,45.33,15.81,17,13,1.31,69.19,30.69,99.88,5.92
002531,20240126,20260314,20260122,7.31,12.42,69.9,31,6.94,78.96,0.96,20.38,42.0,54.45,29.8,23,7,3.29,69.39,14.59,83.98,15.86
300305,20240126,20260314,20260122,6.45,6.85,6.2,31,6.0,14.17,0.62,2.64,7.29,6.2,4.34,14,14,1.0,21.27,14.91,36.18,-0.44
601015,20240126,20260314,20260122,4.0,5.24,31.0,31,3.62,44.75,8.0,15.5,21.25,29.25,18.48,16,13,1.23,81.68,50.21,131.88,8.49
002129,20240126,20260314,20260122,9.04,10.16,12.39,31,8.73,16.38,2.43,16.92,13.38,12.72,12.12,16,14,1.14,46.96,33.23,80.19,0.89
000951,20240126,20260314,20260122,17.43,22.42,28.63,31,16.88,32.82,10.67,14.17,18.82,31.9,18.41,19,11,1.73,51.42,24.64,76.06,8.05
300209,20240126,20260314,20260121,5.88,9.28,57.82,32,5.53,67.81,23.47,21.94,37.76,57.31,34.07,20,11,1.82,89.06,38.83,127.89,4.86
002615,20240126,20260314,20260121,8.18,8.74,6.85,32,7.71,13.36,2.44,4.28,13.08,10.88,7.87,11,19,0.58,38.84,30.95,69.79,0.23
600987,20240126,20260314,20260121,7.17,7.99,11.44,32,6.91,15.63,1.67,2.51,20.64,12.69,9.82,16,15,1.07,46.9,34.24,81.15,3.36
002193,20240126,20260314,20260121,5.87,6.31,7.5,32,5.22,20.88,4.26,10.9,14.48,11.07,10.68,15,16,0.94,32.6,24.56,57.16,-1.87
000912,20240126,20260314,20260121,4.39,6.02,37.13,32,4.18,44.02,2.28,4.33,11.85,28.7,11.05,21,10,2.1,62.85,29.01,91.86,4.51
603980,20240126,20260314,20260120,5.55,7.38,32.97,28,5.07,45.56,0.9,29.91,31.17,0.0,18.5,13,14,0.93,73.84,41.57,115.41,-3.02
300535,20240126,20260314,20260120,19.56,21.76,11.25,33,18.16,19.82,3.94,3.89,13.8,15.29,9.15,21,11,1.91,36.09,24.48,60.56,-0.64
002809,20240126,20260314,20260120,12.1,14.04,16.03,33,10.74,30.73,17.36,15.45,16.53,10.83,15.23,14,18,0.78,70.15,51.49,121.64,4.0
002283,20240126,20260314,20260120,6.43,9.18,42.77,33,6.28,46.18,10.73,12.75,56.61,51.01,33.16,20,12,1.67,76.33,37.53,113.85,-3.67
000930,20240126,20260314,20260120,6.11,7.96,30.28,33,5.81,37.01,6.55,3.27,9.33,18.17,8.72,22,10,2.2,51.23,23.4,74.63,5.57
002479,20240126,20260314,20260120,5.2,5.57,7.12,33,4.95,12.53,2.88,1.15,3.08,7.69,3.38,20,11,1.82,21.71,14.5,36.21,-0.18
000968,20240126,20260314,20260120,7.24,9.46,30.66,33,6.76,39.94,15.61,7.46,19.61,29.56,17.15,16,16,1.0,84.37,53.27,137.63,-6.61
300326,20240126,20260314,20260120,5.85,6.19,5.81,33,5.75,7.65,6.32,2.05,4.79,7.86,4.89,18,12,1.5,25.98,19.78,45.76,1.64
600683,20240126,20260314,20260120,4.43,8.76,97.74,33,4.27,105.15,2.48,11.74,60.5,64.79,35.13,24,7,3.43,100.77,28.28,129.06,22.35
600746,20240126,20260314,20260120,7.4,9.26,25.14,33,6.94,33.43,4.73,1.08,6.49,7.84,4.78,20,11,1.82,45.82,22.11,67.94,11.57
600585,20240126,20260314,20260120,23.59,25.34,7.42,33,22.1,14.66,0.93,-0.42,5.64,4.79,2.71,14,18,0.78,32.6,24.63,57.23,3.05
002165,20240126,20260314,20260120,8.72,12.76,46.33,33,7.64,67.02,25.0,42.78,43.58,33.94,37.7,17,15,1.13,102.82,58.97,161.79,7.77
603616,20240126,20260314,20260120,6.23,6.82,9.47,23,5.22,30.65,46.39,19.42,17.01,0.0,20.21,9,13,0.69,72.12,57.98,130.1,-5.93
000048,20240126,20260314,20260120,16.82,20.81,23.72,33,16.45,26.5,14.51,7.02,4.93,14.09,9.3,15,16,0.94,49.32,26.35,75.68,11.28
600642,20240126,20260314,20260120,8.27,9.19,11.12,33,7.83,17.37,0.36,-0.24,1.09,8.22,1.97,18,10,1.8,17.09,6.38,23.48,2.11
000637,20240126,20260314,20260120,4.44,5.04,13.51,33,4.29,17.48,5.18,2.48,13.51,13.74,8.58,19,13,1.46,45.37,30.8,76.16,-3.45
603421,20240126,20260314,20260120,7.92,9.38,18.43,33,7.37,27.27,-3.41,-1.01,4.55,16.29,3.64,15,16,0.94,51.41,32.59,84.0,12.07
603299,20240126,20260314,20260119,10.89,12.22,12.21,34,10.38,17.73,2.39,5.6,3.76,12.21,5.73,20,12,1.67,30.38,18.23,48.61,0.0
600470,20240126,20260314,20260119,6.25,8.53,36.48,34,6.01,41.93,7.52,10.08,3.68,38.4,13.31,20,13,1.54,77.99,43.31,121.31,-1.39
002687,20240126,20260314,20260119,4.87,5.26,8.01,34,4.81,9.36,3.08,4.11,5.54,6.78,4.87,19,13,1.46,23.56,15.45,39.0,1.15
600791,20240126,20260314,20260119,5.04,8.44,67.46,34,4.61,83.08,7.74,21.23,44.64,58.33,32.97,19,13,1.46,73.62,19.62,93.24,5.76
603126,20240126,20260314,20260119,7.14,7.96,11.48,34,6.82,16.72,2.38,2.94,6.72,12.89,5.95,15,16,0.94,33.77,22.12,55.89,-1.24
002159,20240126,20260314,20260119,15.85,20.31,28.14,34,15.25,33.18,1.01,2.97,13.5,20.19,9.18,20,13,1.54,45.5,19.47,64.97,6.61
002312,20240126,20260314,20260119,11.58,13.33,15.11,34,11.21,18.91,10.02,6.48,0.17,13.39,6.68,19,13,1.46,45.32,29.59,74.91,1.52
600098,20240126,20260314,20260119,6.76,7.87,16.42,34,6.55,20.15,2.96,5.92,2.22,13.17,5.67,19,11,1.73,30.91,15.16,46.07,2.88
300405,20240126,20260314,20260119,6.7,7.32,9.25,34,6.47,13.14,4.48,0.45,5.37,8.66,4.37,19,13,1.46,32.13,22.58,54.71,0.55
000037,20240126,20260314,20260119,9.04,9.89,9.4,34,8.43,17.32,2.21,2.65,5.75,11.28,5.22,18,13,1.38,26.07,16.68,42.76,-1.69
000928,20240126,20260314,20260119,6.55,7.15,9.16,34,6.43,11.2,3.82,5.34,1.53,9.16,4.66,20,12,1.67,25.67,16.49,42.16,0.0
002817,20240126,20260314,20260119,7.88,8.52,8.12,34,7.7,10.65,3.3,3.17,4.7,6.6,4.34,20,11,1.82,23.12,14.94,38.06,1.43
002259,20240126,20260314,20260119,4.18,5.8,38.76,34,4.16,39.42,15.55,41.63,33.49,38.28,33.3,20,12,1.67,71.16,35.4,106.56,0.35
603041,20240126,20260314,20260119,12.66,13.56,7.11,34,12.17,11.42,3.48,3.71,5.13,4.58,4.26,20,11,1.82,22.96,15.7,38.65,2.42
002508,20240126,20260314,20260119,19.62,20.82,6.12,34,19.29,7.93,3.36,6.98,7.75,3.57,5.8,14,17,0.82,24.34,17.82,42.17,2.46
002109,20240126,20260314,20260119,3.85,5.18,34.55,34,3.57,45.1,4.16,8.83,7.79,23.64,10.55,21,12,1.75,67.22,35.05,102.27,8.82
002391,20240126,20260314,20260119,6.22,6.72,8.04,34,6.0,12.0,3.38,4.98,0.64,5.95,3.55,22,10,2.2,22.65,14.53,37.19,1.97
600780,20240126,20260314,20260119,6.07,6.79,11.86,34,5.76,17.88,1.15,1.81,-1.32,10.21,2.42,18,13,1.38,25.56,13.93,39.5,1.49
600722,20240126,20260314,20260119,6.49,16.94,161.02,34,6.04,180.46,8.94,34.51,36.36,103.85,43.82,23,10,2.3,145.14,42.0,187.13,28.04
600983,20240126,20260314,20260119,10.59,11.63,9.82,33,9.79,18.79,2.36,5.67,13.5,14.26,9.07,19,13,1.46,30.76,20.69,51.45,-2.43
600313,20240126,20260314,20260119,6.63,8.25,24.43,34,6.43,28.3,2.26,33.18,9.35,28.51,18.91,18,15,1.2,66.35,41.31,107.65,-3.17
603806,20240126,20260314,20260119,15.32,17.47,14.03,34,13.97,25.05,12.99,11.03,17.75,13.71,13.97,17,16,1.06,51.67,36.25,87.92,0.29
601200,20240126,20260314,20260119,8.25,8.97,8.73,34,8.1,10.74,3.27,4.0,0.36,6.79,3.32,16,16,1.0,21.07,12.41,33.48,1.82
600188,20240126,20260314,20260119,13.86,21.77,57.07,34,13.24,64.43,-0.07,5.63,25.18,46.32,18.49,20,12,1.67,78.85,30.85,109.7,7.35
600963,20240126,20260314,20260119,4.67,5.57,19.27,34,4.7,18.51,6.0,22.91,25.91,28.27,21.5,16,16,1.0,57.86,37.95,95.81,-7.01
002408,20240126,20260314,20260119,5.06,6.26,23.72,34,4.87,28.54,20.36,16.6,13.64,25.1,18.16,20,13,1.54,50.98,28.0,78.98,-1.11
600546,20240126,20260314,20260119,10.43,12.39,18.79,34,10.18,21.71,2.68,8.15,6.04,18.89,8.57,18,15,1.2,50.61,31.66,82.27,-0.08
002041,20240126,20260314,20260119,9.83,11.33,15.26,34,9.54,18.76,0.61,14.85,4.27,18.01,9.46,16,16,1.0,46.49,30.4,76.89,-2.33
002116,20240126,20260314,20260119,10.74,11.29,5.12,34,10.3,9.61,1.3,2.98,0.56,2.89,1.9,18,13,1.38,19.93,14.64,34.57,2.17
000782,20240126,20260314,20260119,5.55,5.97,7.57,34,4.9,21.84,2.7,6.13,9.37,10.99,7.39,15,16,0.94,35.0,26.7,61.69,-3.08
300157,20240126,20260314,20260119,4.9,7.39,50.82,34,4.64,59.27,4.69,15.92,14.9,66.73,23.53,14,19,0.74,116.32,65.61,181.94,-9.55
000539,20240126,20260314,20260119,4.71,5.31,12.74,34,4.47,18.79,1.91,3.82,1.06,9.98,3.84,20,12,1.67,25.78,13.44,39.22,2.51
002637,20240126,20260314,20260119,11.02,15.87,44.01,34,10.17,56.05,13.25,30.4,23.87,38.66,26.66,17,16,1.06,76.13,36.47,112.61,3.86
002760,20240126,20260314,20260119,21.74,23.38,7.54,34,21.82,7.15,9.89,9.11,8.1,5.52,8.24,15,18,0.83,38.13,29.51,67.64,1.92
300187,20240126,20260314,20260119,5.25,5.59,6.48,34,4.97,12.47,2.86,2.29,1.14,8.76,3.35,14,18,0.78,25.63,18.44,44.07,-2.1
600800,20240126,20260314,20260116,4.09,5.26,28.61,35,3.42,53.8,11.49,17.36,6.36,24.45,14.3,22,12,1.83,67.56,39.52,107.08,2.73
600841,20240126,20260314,20260116,6.8,9.08,33.53,35,6.08,49.34,13.24,31.47,61.18,53.68,41.18,19,15,1.27,86.01,53.05,139.06,-8.38
002144,20240126,20260314,20260116,13.19,15.85,20.17,35,12.62,25.59,3.64,13.72,15.92,24.41,14.5,18,15,1.2,43.59,24.01,67.6,-0.13
600360,20240126,20260314,20260116,8.4,9.26,10.24,35,8.12,14.04,1.67,5.83,8.33,8.57,6.3,21,12,1.75,28.49,18.25,46.73,0.65
300461,20240126,20260314,20260116,20.44,59.29,190.07,35,19.24,208.16,14.77,68.79,157.83,199.66,110.87,23,11,2.09,158.16,41.1,199.27,5.24
600623,20240126,20260314,20260116,8.95,11.61,29.72,35,7.82,48.47,6.48,12.07,4.69,20.22,10.37,22,11,2.0,56.67,28.86,85.53,4.31
603637,20240126,20260314,20260116,11.35,12.31,8.46,35,10.79,14.09,6.26,7.84,16.92,13.57,11.39,19,15,1.27,39.51,30.01,69.52,-3.07
002106,20240126,20260314,20260116,11.32,12.64,11.66,35,11.02,14.7,2.21,3.36,5.83,7.95,4.79,22,10,2.2,32.19,20.5,52.68,3.44
603519,20240126,20260314,20260116,12.59,13.74,9.13,35,12.14,13.18,4.21,7.55,8.34,8.74,7.36,22,12,1.83,23.01,13.96,36.97,2.16
000755,20240126,20260314,20260116,5.13,5.58,8.77,35,5.06,10.28,3.51,3.9,2.34,8.38,4.25,15,14,1.07,20.41,11.75,32.16,0.9
600163,20240126,20260314,20260116,5.54,6.75,21.84,35,5.48,23.18,7.22,6.5,10.83,18.41,10.32,23,10,2.3,42.9,21.97,64.87,2.27
603320,20240126,20260314,20260115,20.88,23.14,10.82,36,18.82,22.95,10.49,5.12,21.46,19.4,13.95,15,20,0.75,41.7,29.89,71.59,-6.51
600054,20240126,20260314,20260115,11.78,13.46,14.26,36,11.35,18.59,1.36,0.93,12.39,5.6,5.39,17,17,1.0,37.95,23.71,61.66,8.29
300241,20240126,20260314,20260115,5.87,7.46,27.09,36,5.67,31.57,2.9,2.21,6.13,25.89,8.26,20,14,1.43,54.04,27.27,81.31,3.61
600389,20240126,20260314,20260115,25.22,31.55,25.1,36,24.85,26.96,5.63,9.44,1.39,12.81,6.94,20,15,1.33,64.73,39.59,104.32,7.42
002876,20240126,20260314,20260115,24.95,27.92,11.9,36,23.84,17.11,10.98,6.17,13.47,12.63,10.61,18,17,1.06,40.92,28.32,69.24,3.06
600507,20240126,20260314,20260115,5.84,6.81,16.61,36,5.94,14.65,3.6,8.73,10.1,21.23,10.62,21,14,1.5,43.24,26.67,69.92,-2.99
600469,20240126,20260314,20260115,6.46,7.33,13.47,36,6.86,6.85,9.13,11.92,12.38,12.23,11.56,21,13,1.62,35.27,21.83,57.1,2.95
600461,20240126,20260314,20260115,9.36,10.04,7.26,36,9.5,5.68,3.63,3.1,3.63,5.56,3.86,19,15,1.27,15.62,8.46,24.08,0.6
002753,20240126,20260314,20260115,7.35,8.19,11.43,36,7.15,14.55,2.45,4.76,7.21,3.81,4.84,20,13,1.54,30.89,19.5,50.39,3.02
603599,20240126,20260314,20260115,12.19,15.77,29.37,36,11.57,36.3,2.54,15.59,23.79,17.15,15.75,19,16,1.19,60.98,33.1,94.08,5.84
300196,20240126,20260314,20260115,15.55,19.41,24.82,36,14.87,30.53,6.05,6.75,30.74,23.67,17.19,18,17,1.06,67.08,41.77,108.85,4.81
300651,20240126,20260314,20260114,23.05,27.55,19.52,37,20.61,33.67,1.3,-0.48,12.89,25.25,9.03,21,14,1.5,56.89,35.87,92.76,-8.96
601216,20240126,20260314,20260114,5.67,6.4,12.87,37,4.85,31.96,4.23,3.7,0.18,7.05,3.42,21,15,1.4,48.76,35.06,83.83,-1.08
002469,20240126,20260314,20260114,8.75,10.1,15.43,37,8.45,19.53,3.43,6.17,3.2,3.89,4.28,22,12,1.83,33.51,18.56,52.08,6.2
002372,20240126,20260314,20260114,10.95,11.72,7.03,37,10.69,9.64,3.65,5.57,11.42,8.04,7.44,18,18,1.0,32.88,25.25,58.12,0.95
300279,20240126,20260314,20260114,7.57,10.29,35.93,37,7.23,42.32,23.38,14.4,21.93,36.06,22.79,20,16,1.25,65.92,32.12,98.04,0.1
600770,20240126,20260314,20260114,5.63,5.95,5.68,37,5.23,13.77,-0.18,17.58,22.2,3.37,12.57,19,16,1.19,51.39,43.37,94.76,-4.19
002648,20240126,20260314,20260114,18.98,28.25,48.84,37,17.76,59.07,9.54,17.18,18.07,24.66,17.42,22,13,1.69,77.87,35.04,112.91,1.99
300138,20240126,20260314,20260114,13.78,14.66,6.39,37,12.83,14.26,3.05,-0.87,-0.58,-0.58,0.06,18,18,1.0,33.68,26.47,60.15,1.1
600084,20240126,20260314,20260113,5.7,7.01,22.98,38,5.3,32.26,3.51,8.25,28.42,20.88,15.88,21,16,1.31,64.82,41.3,106.13,0.14
002597,20240126,20260314,20260113,21.91,25.52,16.48,38,20.81,22.63,4.11,2.92,8.81,18.94,8.13,22,15,1.47,57.24,39.83,97.07,2.08
600101,20240126,20260314,20260113,9.89,10.99,11.12,38,9.36,17.41,1.92,0.4,2.63,11.63,3.62,21,15,1.4,29.44,18.37,47.82,-2.83
000554,20240126,20260314,20260113,6.87,9.29,35.23,38,6.56,41.62,0.73,12.66,18.2,57.93,20.99,20,16,1.25,84.98,50.6,135.58,-10.76
300440,20240126,20260314,20260113,13.01,16.37,25.83,38,12.23,33.85,-0.38,11.84,11.61,28.75,12.71,20,16,1.25,55.14,30.51,85.64,-0.73
600505,20240126,20260314,20260113,14.09,14.81,5.11,38,13.27,11.61,1.21,-1.63,-0.85,6.1,0.72,21,15,1.4,29.91,24.32,54.24,-5.85
600189,20240126,20260314,20260113,7.29,8.17,12.07,38,6.94,17.72,11.25,17.28,14.27,14.4,14.6,16,21,0.76,36.07,23.67,59.75,-1.57
600137,20240126,20260314,20260112,19.58,22.86,16.75,39,19.09,19.75,0.15,5.31,12.05,8.89,7.02,23,13,1.77,31.17,15.16,46.33,3.16
000591,20240126,20260314,20260112,4.63,6.26,35.21,39,4.43,41.41,8.86,22.89,20.09,25.05,19.68,23,15,1.53,64.73,32.38,97.11,-2.19
601139,20240126,20260314,20260112,6.72,7.65,13.84,39,6.62,15.56,-0.74,2.23,1.19,6.4,2.16,19,15,1.27,38.9,24.52,63.42,5.81
002606,20240126,20260314,20260112,9.19,13.2,43.63,39,8.87,48.82,7.18,18.82,28.94,39.28,23.62,20,18,1.11,77.18,37.97,115.15,-6.25
300617,20240126,20260314,20260112,34.96,61.9,77.06,39,33.83,82.97,19.57,25.83,40.19,61.78,36.08,18,20,0.9,137.05,71.04,208.09,-12.63
600452,20240126,20260314,20260112,10.42,15.25,46.35,39,9.51,60.36,-2.11,8.06,10.75,40.21,13.26,20,17,1.18,75.55,34.49,110.03,-6.56
603138,20240126,20260314,20260112,15.78,20.3,28.64,39,14.5,40.0,4.69,13.69,15.46,41.32,17.95,15,23,0.65,91.25,60.92,152.17,-12.84
601616,20240126,20260314,20260112,4.07,5.49,34.89,39,3.93,39.69,12.53,43.0,25.55,30.22,29.12,17,20,0.85,88.46,53.97,142.43,-10.44
601368,20240126,20260314,20260112,5.06,5.56,9.88,39,4.99,11.42,0.4,4.15,3.95,5.93,3.7,17,17,1.0,19.98,10.36,30.33,0.54
300452,20240126,20260314,20260112,13.89,15.28,10.01,39,13.5,13.19,11.88,12.96,13.89,9.86,12.4,17,21,0.81,47.07,34.82,81.89,-0.46
600131,20240126,20260314,20260112,17.85,22.03,23.42,39,16.4,34.33,2.02,7.62,2.24,11.54,5.67,23,15,1.53,53.31,30.77,84.08,-1.78
002806,20240126,20260314,20260112,12.58,15.35,22.02,39,12.44,23.39,2.38,6.52,13.91,28.7,12.34,23,14,1.64,46.19,24.92,71.11,-0.58
300257,20240126,20260314,20260112,14.85,31.56,112.53,39,14.13,123.35,9.7,20.81,19.46,62.63,26.55,22,15,1.47,117.13,35.14,152.27,10.31
001896,20240126,20260314,20260112,6.01,15.44,156.91,39,5.25,194.1,5.49,6.49,8.32,135.27,32.6,26,12,2.17,131.25,31.08,162.33,-3.2
603326,20240126,20260314,20260112,9.08,9.71,6.94,39,8.92,8.86,-0.44,10.02,13.22,6.83,8.25,21,17,1.24,25.36,18.23,43.59,-0.31
300473,20240126,20260314,20260109,32.37,36.2,11.83,40,30.22,19.79,-1.79,1.02,1.79,11.52,2.79,20,19,1.05,50.2,37.66,87.86,5.11
300592,20240126,20260314,20260109,12.15,12.84,5.68,40,11.01,16.62,5.51,24.77,14.65,15.06,15.94,17,22,0.77,60.56,51.48,112.05,-4.46
300277,20240126,20260314,20260109,13.7,20.61,50.44,40,12.99,58.66,8.47,37.01,33.94,83.43,39.67,18,21,0.86,129.66,79.02,208.68,-14.87
300017,20240126,20260314,20260109,11.31,17.75,56.94,40,10.58,67.77,5.39,0.71,58.89,78.6,34.68,17,22,0.77,120.96,67.41,188.37,-11.38
002780,20240126,20260314,20260109,14.45,15.53,7.47,40,14.33,8.37,2.08,5.19,17.44,12.66,9.74,18,21,0.86,45.97,36.67,82.64,0.32
002322,20240126,20260314,20260109,12.63,14.36,13.7,40,12.59,14.06,3.4,6.41,5.7,11.32,6.58,22,17,1.29,33.44,20.02,53.46,0.42
300191,20240126,20260314,20260109,20.04,44.22,120.66,40,19.02,132.49,11.68,15.42,55.39,83.93,40.36,21,18,1.17,175.35,81.46,256.81,-10.18
300065,20240126,20260314,20260108,22.5,26.26,16.71,41,18.68,40.58,7.2,-0.67,30.13,19.51,14.18,18,21,0.86,92.55,71.8,164.35,-8.31
000159,20240126,20260314,20260108,6.37,6.74,5.81,41,5.79,16.41,-0.47,2.98,10.36,10.2,5.95,18,21,0.86,49.67,41.96,91.63,-5.87
300016,20240126,20260314,20260108,9.25,10.6,14.59,41,8.99,17.91,5.62,-0.65,11.89,8.43,6.18,20,20,1.0,57.02,41.43,98.45,-3.46
300051,20240126,20260314,20260108,7.23,9.27,28.22,41,6.59,40.67,19.64,18.67,54.22,38.04,33.4,17,23,0.74,90.35,59.55,149.91,-4.24
600354,20240126,20260314,20260108,6.55,7.4,12.98,41,6.44,14.91,0.46,3.05,9.16,5.5,4.86,21,19,1.11,53.46,38.93,92.39,-5.61
600590,20240126,20260314,20260108,10.39,14.5,39.56,41,9.4,54.26,-2.6,-3.75,19.25,45.14,13.16,22,17,1.29,110.04,70.8,180.83,-14.66
002833,20240126,20260314,20260108,16.6,18.52,11.57,41,16.46,12.52,3.61,8.49,13.37,16.81,10.64,23,17,1.35,36.52,24.79,61.32,4.34
300044,20240126,20260314,20260108,4.31,7.61,76.57,41,3.94,93.15,43.16,33.87,50.35,89.1,51.72,23,16,1.44,128.34,64.02,192.36,-3.06
603188,20240126,20260314,20260108,4.61,5.36,16.27,41,4.57,17.29,0.87,6.29,11.93,26.03,10.85,23,17,1.35,51.49,34.58,86.08,-2.55
600796,20240126,20260314,20260108,6.13,7.05,15.01,41,6.1,15.57,0.16,6.69,8.16,14.52,7.39,20,19,1.05,41.73,26.53,68.25,1.44
600051,20240126,20260314,20260108,7.59,8.21,8.17,41,7.58,8.31,0.66,3.82,6.59,7.11,4.68,18,19,0.95,22.55,14.41,36.96,1.36
600986,20240126,20260314,20260108,8.87,10.33,16.46,41,8.27,24.91,39.68,14.99,66.97,32.92,39.11,19,21,0.9,117.97,94.77,212.74,-7.69
002828,20240126,20260314,20260108,11.28,13.88,23.05,41,10.72,29.48,7.54,7.09,11.88,19.68,11.14,21,17,1.24,75.14,50.23,125.37,-6.09
300246,20240126,20260314,20260108,9.1,14.84,63.08,41,8.61,72.36,50.88,43.74,48.46,43.52,46.54,20,19,1.05,108.07,51.46,159.54,14.33
300383,20240126,20260314,20260108,14.27,15.17,6.31,41,12.96,17.05,11.42,-1.05,5.12,15.98,6.7,20,20,1.0,84.17,73.16,157.32,-4.05
002458,20240126,20260314,20260108,8.9,9.89,11.12,41,8.59,15.13,2.02,2.92,8.31,11.24,6.02,20,18,1.11,27.94,17.01,44.95,1.02
002296,20240126,20260314,20260108,11.3,13.02,15.22,41,11.23,15.94,11.42,13.72,16.02,28.85,16.98,21,18,1.17,55.69,39.36,95.05,-4.89
300172,20240126,20260314,20260108,5.64,6.14,8.87,41,5.51,11.43,1.6,3.72,4.43,9.57,4.68,22,18,1.22,25.55,16.67,42.21,-3.91
603318,20240126,20260314,20260108,6.84,8.58,25.44,41,6.69,28.25,1.46,2.49,3.95,6.58,3.54,21,17,1.24,65.86,39.75,105.61,-7.74
300234,20240126,20260314,20260108,5.78,6.11,5.71,41,5.4,13.15,1.9,5.71,4.67,7.96,5.09,19,18,1.06,37.8,31.23,69.03,-1.13
600847,20240126,20260314,20260108,11.96,15.51,29.68,41,11.67,32.9,5.52,12.54,15.64,19.65,13.49,22,18,1.22,49.76,22.55,72.3,11.66
002216,20240126,20260314,20260108,11.51,12.18,5.82,41,11.38,7.03,0.17,1.82,4.43,0.78,2.06,15,22,0.68,30.99,24.44,55.43,-2.64
300407,20240126,20260314,20260108,11.85,13.91,17.38,41,11.74,18.48,7.17,9.2,14.68,19.66,12.53,23,16,1.44,50.81,33.49,84.29,-3.4
300048,20240126,20260314,20260107,6.24,7.96,27.56,42,6.09,30.71,11.06,13.78,13.46,18.59,14.1,21,20,1.05,57.94,31.55,89.49,-2.45
002207,20240126,20260314,20260107,8.26,11.17,35.23,42,7.84,42.47,9.2,0.61,14.04,40.31,14.3,20,21,0.95,117.15,79.87,197.02,-14.8
002838,20240126,20260314,20260107,24.62,26.01,5.65,42,23.76,9.47,12.59,12.1,15.76,19.21,14.72,20,21,0.95,47.54,40.17,87.71,-1.1
002541,20240126,20260314,20260107,18.63,22.74,22.06,42,16.3,39.51,14.28,15.94,21.95,23.03,18.83,20,21,0.95,66.46,44.24,110.7,-2.7
002119,20240126,20260314,20260107,17.35,21.32,22.88,42,16.89,26.23,4.03,37.81,48.59,36.14,33.95,21,19,1.11,78.91,54.44,133.34,-2.25
603488,20240126,20260314,20260107,8.7,10.44,20.0,42,7.82,33.5,34.94,15.4,14.37,12.53,18.42,19,21,0.9,70.07,48.05,118.12,4.09
601918,20240126,20260314,20260107,7.02,8.28,17.95,42,6.64,24.7,1.0,0.57,-1.28,6.98,1.38,23,17,1.35,44.12,26.51,70.63,2.99
603078,20240126,20260314,20260107,19.25,23.22,20.62,37,18.31,26.82,22.39,50.81,27.06,23.38,32.52,16,18,0.89,64.95,42.73,107.69,-1.36
002859,20240126,20260314,20260107,29.22,42.62,45.86,33,29.22,45.86,1.78,19.88,31.18,46.75,25.02,20,12,1.67,60.65,21.11,81.76,-3.57
600589,20240126,20260314,20260106,7.98,10.86,36.09,43,7.39,46.96,29.32,19.92,23.93,49.0,28.82,22,20,1.1,125.98,87.45,213.43,-10.91
002112,20240126,20260314,20260106,14.16,25.24,78.25,43,13.59,85.72,12.22,55.16,52.75,77.47,50.31,23,19,1.21,148.2,82.03,230.23,-8.65
600359,20240126,20260314,20260106,7.28,7.69,5.63,43,7.12,8.01,3.3,2.61,2.75,2.34,2.74,21,19,1.11,35.06,28.62,63.68,-2.16
600259,20240126,20260314,20260106,58.21,90.03,54.66,43,57.04,57.84,21.35,29.67,31.76,49.58,32.61,23,19,1.21,112.06,63.16,175.21,-2.14
002620,20240126,20260314,20260106,5.5,7.12,29.45,43,5.29,34.59,9.27,10.0,7.27,19.64,10.96,23,18,1.28,65.01,37.3,102.3,11.08
300175,20240126,20260314,20260106,5.79,6.5,12.26,43,5.66,14.84,2.59,10.88,7.6,11.92,8.45,25,15,1.67,33.62,21.44,55.07,-2.84
601117,20240126,20260314,20260106,7.75,10.14,30.84,43,7.55,34.3,5.42,3.1,6.97,12.13,6.53,22,17,1.29,56.23,27.65,83.88,10.46
603881,20240126,20260314,20260106,31.84,35.52,11.56,43,31.49,12.8,12.22,7.6,19.0,22.42,14.91,23,18,1.28,79.43,64.46,143.89,-6.6
000831,20240126,20260314,20260106,48.91,53.02,8.4,43,47.79,10.94,10.61,9.94,4.31,18.18,10.03,23,19,1.21,71.46,60.13,131.59,-7.53
300215,20240126,20260314,20260106,6.5,9.78,50.46,43,6.45,51.63,8.15,46.46,48.92,55.38,41.32,20,21,0.95,106.91,58.88,165.79,-10.93
300195,20240126,20260314,20260106,8.29,8.86,6.88,43,8.04,10.2,4.58,8.81,3.98,8.32,6.42,19,22,0.86,41.37,33.63,74.99,-3.8
