ts_code,start_date,end_date,breakthrough_date,start_price,current_price,growth_rate,ret_from_break_pct,days,year_start_price,year_to_date_growth,growth_5d,growth_10d,growth_20d,growth_30d,score,up_days,down_days,up_down_ratio,up_rate_sum,down_rate_sum,rate_sum,nh_break_events,nh_lookback_n,recent_5d_growth
ULH,20240126,20260418,20260320,17.67,23.34,32.09,32.09,20,15.4,51.56,20.15,21.51,32.09,0.0,20.11,12,7,1.71,54.37,24.21,78.58,6,60,6.87
AIRG,20240126,20260418,20260320,4.77,6.53,36.9,36.9,20,4.08,60.05,12.58,14.05,36.9,0.0,17.8,11,7,1.57,43.23,10.62,53.85,7,60,6.7
CTBI,20240126,20260418,20260319,58.93,67.04,13.76,13.76,21,56.41,18.84,2.07,4.5,10.05,0.0,4.78,14,6,2.33,18.81,5.69,24.5,2,60,3.66
SHBI,20240126,20260418,20260319,17.89,19.98,11.68,11.68,21,17.41,14.76,2.4,5.03,8.33,0.0,4.49,13,7,1.86,15.98,4.75,20.73,0,60,3.04
PFS,20240126,20260418,20260319,20.27,22.84,12.68,12.68,21,19.75,15.65,3.01,4.98,9.72,0.0,5.01,16,4,4.0,15.9,3.81,19.71,0,60,2.33
NWFL,20240126,20260418,20260319,28.65,31.35,9.42,9.42,21,28.0,11.96,0.94,4.01,6.91,0.0,3.46,11,8,1.38,13.82,4.7,18.53,0,60,0.74
TRMK,20240126,20260418,20260319,40.94,45.29,10.63,10.63,21,39.09,15.86,2.78,3.76,7.87,0.0,4.04,13,7,1.86,14.25,4.0,18.25,2,60,0.94
FCN,20240126,20260418,20260319,169.37,179.5,5.98,5.98,21,170.28,5.41,-0.48,5.52,7.6,0.0,3.84,11,9,1.22,16.28,10.22,26.5,4,60,-0.08
UBSI,20240126,20260418,20260319,39.43,43.22,9.61,9.61,20,38.39,12.58,3.6,5.71,9.61,0.0,5.32,13,5,2.6,14.37,5.04,19.41,0,60,-1.41
BWFG,20240126,20260418,20260319,46.38,52.7,13.63,13.63,21,45.06,16.96,3.32,6.3,10.41,0.0,5.68,15,5,3.0,18.3,5.31,23.61,3,60,0.21
FULT,20240126,20260418,20260319,19.45,21.99,13.06,13.06,21,19.47,12.94,3.34,5.81,10.23,0.0,5.48,15,5,3.0,17.89,5.39,23.28,0,60,1.71
BSRR,20240126,20260418,20260319,32.96,37.2,12.86,12.86,21,32.43,14.71,1.43,3.43,8.31,0.0,3.81,11,8,1.38,17.48,5.13,22.61,0,60,3.08
MPB,20240126,20260418,20260319,31.24,34.32,9.86,9.86,21,30.86,11.21,1.28,3.62,8.0,0.0,3.74,13,7,1.86,12.59,3.08,15.67,0,60,2.02
BUSE,20240126,20260418,20260319,24.53,26.98,9.99,9.99,21,23.9,12.89,1.51,3.87,6.81,0.0,3.51,13,6,2.17,15.11,5.41,20.53,0,60,1.01
GEO,20240126,20260418,20260318,16.74,18.6,11.11,11.11,22,15.93,16.76,1.19,0.42,5.14,0.0,1.91,12,9,1.33,28.81,17.56,46.38,1,60,5.03
OCC,20240126,20260418,20260318,6.97,11.25,61.41,61.41,22,4.57,146.17,25.82,18.36,51.79,0.0,26.21,12,9,1.33,95.75,40.69,136.44,5,60,-2.77
KODK+,20240126,20260418,20260317,7.68,13.16,71.35,71.35,23,8.44,55.92,6.77,14.06,61.33,0.0,23.97,16,6,2.67,69.97,12.94,82.91,10,60,10.13
KODK,20240126,20260418,20260317,7.68,13.16,71.35,71.35,23,8.44,55.92,6.77,14.06,61.33,0.0,23.97,16,6,2.67,69.97,12.94,82.91,10,60,10.13
CHCI,20240126,20260418,20260317,14.31,18.76,31.1,31.1,23,11.97,56.73,7.34,24.32,30.61,0.0,17.95,14,7,2.0,48.39,19.72,68.11,11,60,-1.0
KRO,20240126,20260418,20260317,5.48,6.32,15.33,15.33,23,4.48,41.07,2.01,16.79,18.61,0.0,11.02,11,11,1.0,30.32,15.15,45.48,0,60,-4.53
NEXT,20240126,20260418,20260317,5.98,6.84,14.38,14.38,23,5.38,27.14,20.57,34.62,23.91,0.0,21.67,11,11,1.0,60.07,42.61,102.68,5,60,-9.16
ITGR,20240126,20260418,20260316,84.12,90.2,7.23,7.23,24,76.78,17.48,-0.02,1.44,4.29,0.0,1.72,12,11,1.09,20.14,12.8,32.95,0,60,2.82
CNK,20240126,20260418,20260316,26.39,30.01,13.72,13.72,24,23.53,27.54,0.15,6.33,15.08,0.0,6.45,13,9,1.44,22.35,9.1,31.45,4,60,-1.19
CLIR,20240126,20260418,20260316,4.36,5.45,25.0,25.0,24,0.57,856.14,-20.64,-14.22,23.62,0.0,-1.31,13,10,1.3,98.26,63.51,161.78,3,60,1.11
HBIO,20240126,20260418,20260316,5.01,6.13,22.36,22.36,24,0.65,843.08,5.19,-2.79,-6.99,0.0,-1.9,13,9,1.44,73.67,47.38,121.05,5,60,31.55
CXW,20240126,20260418,20260316,19.0,20.45,7.63,7.63,24,19.02,7.52,2.42,2.32,4.89,0.0,2.65,11,12,0.92,23.91,15.85,39.76,0,60,2.61
LIVN,20240126,20260418,20260316,61.43,67.12,9.26,9.26,24,60.64,10.69,1.24,0.68,5.13,0.0,1.99,14,9,1.56,21.29,12.08,33.37,0,60,3.93
R,20240126,20260418,20260316,190.58,227.13,19.18,19.18,24,194.18,16.97,0.63,3.66,15.74,0.0,5.95,13,10,1.3,28.72,10.55,39.27,0,60,2.97
NSA,20240126,20260418,20260316,40.23,43.28,7.58,7.58,24,27.89,55.18,-7.73,-7.85,2.83,0.0,-3.05,13,10,1.3,20.22,12.53,32.75,5,60,4.62
SNFCA,20240126,20260418,20260316,9.22,9.86,6.94,6.94,24,8.68,13.59,2.82,0.22,4.99,0.0,2.13,12,10,1.2,17.28,10.29,27.56,5,60,1.86
EPC,20240126,20260418,20260313,19.76,23.4,18.42,18.42,25,16.86,38.79,-0.46,6.68,10.78,0.0,5.15,14,10,1.4,30.96,13.42,44.38,1,60,5.41
MRTN,20240126,20260418,20260313,11.75,14.87,26.55,26.55,25,11.45,29.87,2.98,9.45,19.23,0.0,9.2,15,9,1.67,32.6,8.47,41.07,0,60,6.52
LCUT,20240126,20260418,20260313,3.81,6.97,82.94,82.94,25,3.89,79.18,19.95,22.83,97.38,0.0,40.05,13,11,1.18,126.55,56.72,183.27,14,60,-9.83
TLYS,20240126,20260418,20260312,2.4,5.15,114.58,114.58,26,2.02,154.95,48.75,72.92,109.58,0.0,64.5,20,4,5.0,89.35,8.53,97.88,13,60,0.98
SGC,20240126,20260418,20260312,10.12,11.45,13.14,13.14,26,9.62,19.02,-1.38,0.4,5.24,0.0,1.42,14,11,1.27,25.13,12.35,37.48,2,60,6.71
LIFE,20240126,20260418,20260312,12.5,16.2,29.6,29.6,26,16.85,-3.86,-13.6,-14.56,11.04,0.0,-3.78,15,10,1.5,58.03,29.7,87.73,0,60,12.73
BGC,20240126,20260418,20260312,9.24,11.81,27.81,27.81,26,8.94,32.1,3.68,2.16,19.37,0.0,7.2,19,5,3.8,33.2,8.13,41.33,8,60,2.96
EML,20240126,20260418,20260311,20.16,22.43,11.26,11.26,27,19.63,14.26,-0.15,2.38,5.11,0.0,2.22,17,9,1.89,25.84,14.71,40.55,7,60,0.67
BLBD,20240126,20260418,20260310,53.42,61.76,15.61,15.61,28,46.76,32.08,0.8,3.5,9.58,0.0,4.08,15,12,1.25,37.75,22.29,60.04,4,60,-4.19
KVHI,20240126,20260418,20260310,6.79,10.28,51.4,51.4,28,7.07,45.4,14.87,35.35,34.46,0.0,23.92,17,9,1.89,65.16,20.79,85.95,8,60,9.95
UNFI,20240126,20260418,20260309,38.84,47.0,21.01,21.01,28,33.42,40.63,7.26,-0.18,16.81,0.0,6.44,16,11,1.45,41.88,21.62,63.49,4,60,1.6
RGR,20240126,20260418,20260306,38.02,42.21,11.02,11.02,30,33.47,26.11,1.79,3.76,7.86,11.02,6.05,16,13,1.23,26.13,15.13,41.26,4,60,1.54
MRVL,20240126,20260418,20260306,89.57,133.37,48.9,48.9,29,89.39,49.2,-2.12,-0.04,19.58,0.0,5.44,18,10,1.8,66.76,24.42,91.19,11,60,3.8
NCSM,20240126,20260418,20260305,44.44,75.33,69.51,69.51,31,39.65,89.99,50.79,62.02,35.49,65.66,52.54,19,11,1.73,94.81,36.86,131.67,10,60,10.13
WHF,20240126,20260418,20260304,7.1,7.57,6.62,6.62,32,6.99,8.3,6.76,2.96,4.23,7.75,5.06,13,13,1.0,28.08,20.97,49.04,2,60,-1.43
STRZ,20240126,20260418,20260303,12.14,20.09,65.49,65.49,33,11.61,73.04,22.82,13.92,-4.37,38.3,15.09,20,12,1.67,96.49,41.34,137.83,10,60,27.56
ASIX,20240126,20260418,20260302,18.35,21.57,17.55,17.55,34,17.22,25.26,6.87,12.26,31.12,30.25,20.44,18,15,1.2,60.37,41.33,101.7,9,60,-9.75
FFIV,20240126,20260418,20260302,278.0,310.87,11.82,11.82,34,256.63,21.14,2.96,4.07,1.43,7.22,3.69,19,14,1.36,34.47,22.64,57.11,5,60,4.29
MUSA,20240126,20260418,20260302,403.07,491.13,21.85,21.85,34,405.33,21.17,8.77,13.31,25.6,22.91,18.01,22,11,2.0,39.99,19.33,59.32,8,60,-0.87
PRAA,20240126,20260418,20260227,15.75,21.09,33.9,33.9,35,17.48,20.65,19.75,7.05,11.81,21.4,13.89,22,11,2.0,55.02,24.15,79.18,10,60,7.49
FTGC,20240126,20260418,20260227,25.53,28.28,10.77,10.77,35,23.23,21.74,5.91,13.36,9.4,10.61,10.13,22,11,2.0,24.36,13.8,38.16,4,60,-0.84
SIRI,20240126,20260418,20260227,21.96,25.48,16.03,16.03,35,20.51,24.23,3.05,1.23,4.51,7.92,3.92,17,17,1.0,29.12,13.87,42.98,4,60,6.66
VG,20240126,20260418,20260226,9.47,11.46,21.01,21.01,36,7.04,62.78,17.85,31.57,76.45,37.17,43.41,18,17,1.06,101.16,74.63,175.79,6,60,-10.12
QSR,20240126,20260418,20260226,69.89,78.32,12.06,12.06,36,67.81,15.5,2.1,3.03,4.34,9.99,4.63,22,13,1.69,26.21,14.47,40.69,10,60,1.05
CZR,20240126,20260418,20260226,24.74,27.22,10.02,10.02,36,23.56,15.53,3.31,17.5,8.41,6.87,9.81,18,17,1.06,36.55,25.78,62.33,4,60,1.76
VECO,20240126,20260418,20260226,30.67,42.97,40.1,40.1,36,30.54,40.7,5.54,3.16,20.51,27.03,13.62,21,14,1.5,62.53,26.71,89.24,6,60,7.13
ZSL,20240126,20260418,20260226,17.97,20.25,12.69,12.69,35,5.09,297.84,11.57,2.23,40.57,22.87,19.73,17,17,1.0,108.36,87.4,195.76,8,60,-6.38
VAC,20240126,20260418,20260226,67.66,74.98,10.82,10.82,36,58.85,27.41,1.37,1.88,3.69,1.24,2.19,21,14,1.5,48.23,36.4,84.63,2,60,9.75
REX,20240126,20260418,20260225,35.14,43.05,22.51,22.51,37,32.4,32.87,2.93,8.28,15.99,26.72,13.21,18,18,1.0,45.24,23.67,68.9,14,60,-0.07
ACHC,20240126,20260418,20260225,20.84,27.0,29.56,29.56,37,14.29,88.94,10.32,20.63,8.88,26.25,16.17,22,13,1.69,61.0,33.31,94.32,9,60,1.69
CLDX,20240126,20260418,20260225,30.82,34.55,12.1,12.1,37,27.01,27.92,-6.1,1.07,1.2,5.16,0.49,19,17,1.12,46.2,33.39,79.6,6,60,6.01
MGM,20240126,20260418,20260224,35.05,38.59,10.1,10.1,38,36.49,5.76,1.91,1.68,5.42,8.1,4.13,22,15,1.47,40.09,29.39,69.47,1,60,5.01
DULL,20240126,20260418,20260224,41.58,46.29,11.33,11.33,38,1.66,2688.55,-9.79,-0.17,55.15,23.18,19.17,22,15,1.47,91.42,74.37,165.78,9,60,-7.55
UAN,20240126,20260418,20260224,99.77,122.99,23.27,23.27,38,101.5,21.17,6.13,16.92,27.86,30.8,20.82,21,16,1.31,76.7,52.08,128.78,4,60,-2.44
OOMA,20240126,20260418,20260224,11.8,15.71,33.14,33.14,38,11.14,41.02,5.68,22.37,18.98,24.07,18.36,23,14,1.64,48.95,19.06,68.01,5,60,12.54
UVE,20240126,20260418,20260224,31.91,34.85,9.21,9.21,37,31.71,9.9,13.91,7.96,7.11,6.96,8.7,20,15,1.33,35.08,25.53,60.62,1,60,1.34
BBT,20240126,20260418,20260223,30.66,32.33,5.45,5.45,39,26.4,22.46,-3.0,-5.48,-6.07,0.29,-4.01,19,18,1.06,24.11,18.39,42.5,3,60,2.12
JAKK,20240126,20260418,20260219,18.16,22.54,24.12,24.12,41,17.22,30.89,23.24,14.65,7.38,10.63,13.38,19,21,0.9,53.19,28.49,81.68,1,60,4.11
RELY,20240126,20260418,20260219,17.14,20.01,16.74,16.74,41,13.22,51.36,-5.19,1.34,-9.39,-8.11,-5.08,22,18,1.22,51.53,34.38,85.91,5,60,15.6
BCRX,20240126,20260418,20260219,7.48,9.5,27.01,27.01,41,7.5,26.67,0.94,14.57,22.46,25.4,16.38,19,21,0.9,59.36,33.13,92.49,7,60,0.96
FAAR,20240126,20260418,20260218,29.7,33.46,12.66,12.66,42,27.19,23.06,1.21,6.46,13.06,13.64,8.83,25,16,1.56,24.09,11.9,35.99,6,60,-0.8
GRMN,20240126,20260418,20260218,237.46,267.42,12.62,12.62,42,202.44,32.1,5.91,5.57,-0.99,-2.3,2.1,25,16,1.56,35.82,23.24,59.05,7,60,2.24
NDLS,20240126,20260418,20260218,3.9,9.16,134.87,134.87,42,0.74,1137.84,36.92,61.03,70.51,119.23,70.69,26,13,2.0,151.37,49.24,200.62,9,60,9.18
SM,20240126,20260418,20260217,21.68,25.97,19.79,19.79,43,19.13,35.76,4.94,11.58,23.43,48.2,21.13,24,18,1.33,74.41,53.18,127.59,16,60,-9.98
RNG,20240126,20260418,20260213,30.19,40.39,33.79,33.79,44,27.59,46.39,30.84,20.74,25.14,17.12,23.36,22,21,1.05,99.93,62.36,162.29,3,60,9.52
LGCY,20240126,20260418,20260213,11.55,13.45,16.45,16.45,44,10.35,29.95,10.13,19.22,17.92,7.97,14.76,26,16,1.62,57.47,40.2,97.67,13,60,-0.52
LOCO,20240126,20260418,20260213,10.51,13.95,32.73,32.73,44,10.32,35.17,3.33,5.23,21.03,31.4,14.82,29,14,2.07,47.28,17.16,64.44,4,60,0.65
LMAT,20240126,20260418,20260213,87.66,114.36,30.46,30.46,44,80.17,42.65,6.02,23.41,23.27,21.63,19.53,25,18,1.39,57.53,27.74,85.27,6,60,-0.7
QUAD,20240126,20260418,20260213,6.54,7.65,16.97,16.97,44,5.81,31.67,7.49,5.66,0.31,-0.31,3.23,26,16,1.62,42.05,25.43,67.48,7,60,5.08
UTI,20240126,20260418,20260212,28.39,38.25,34.73,34.73,45,24.84,53.99,11.73,21.17,24.3,33.71,22.73,26,18,1.44,71.25,39.15,110.4,13,60,8.33
PPL,20240126,20260418,20260212,36.61,39.02,6.58,6.58,45,35.11,11.14,0.98,5.44,3.99,2.54,3.53,26,18,1.44,23.76,17.09,40.85,10,60,-1.22
IRDM,20240126,20260418,20260212,22.39,41.85,86.91,86.91,45,17.76,135.64,3.08,0.45,10.67,26.44,9.24,28,16,1.75,102.29,35.55,137.84,20,60,18.79
YANG,20240126,20260418,20260212,23.91,25.42,6.32,6.32,45,22.21,14.45,0.46,10.29,21.66,32.41,16.16,24,20,1.2,63.91,54.8,118.71,7,60,-8.69
RRC,20240126,20260418,20260211,36.38,41.71,14.65,14.65,46,35.3,18.16,3.16,7.56,15.31,28.06,13.1,26,19,1.37,45.1,30.44,75.54,10,60,-0.45
BATRK,20240126,20260418,20260210,41.15,47.63,15.75,15.75,47,39.86,19.49,5.22,4.81,5.37,2.92,4.68,28,18,1.56,29.77,14.69,44.46,12,60,7.49
TR,20240126,20260418,20260210,39.65,42.84,8.05,8.05,47,35.41,20.98,5.93,7.54,4.74,4.94,5.86,26,19,1.37,33.76,25.47,59.23,8,60,-3.03
OGE,20240126,20260418,20260210,45.04,48.16,6.93,6.93,47,42.88,12.31,4.13,7.44,5.66,4.4,5.64,28,18,1.56,21.97,15.05,37.02,9,60,-0.91
NKTR,20240126,20260418,20260210,56.0,84.86,51.54,51.54,47,43.42,95.44,31.82,22.18,28.7,30.29,27.69,25,21,1.19,95.51,49.7,145.21,14,60,5.48
DTE,20240126,20260418,20260210,137.84,146.98,6.63,6.63,47,130.36,12.75,4.97,5.99,7.2,3.98,5.75,30,16,1.88,20.94,14.26,35.19,3,60,-0.36
IDU,20240126,20260418,20260209,110.72,116.57,5.28,5.28,48,109.52,6.44,6.37,6.45,7.22,2.44,5.86,28,19,1.47,20.4,15.02,35.42,6,60,-0.59
TPZ,20240126,20260418,20260206,21.02,22.11,5.19,5.19,49,20.71,6.76,3.9,6.52,6.61,3.24,5.37,28,20,1.4,19.85,14.57,34.42,10,60,0.14
SHEN,20240126,20260418,20260206,12.22,16.28,33.22,33.22,49,11.31,43.94,4.58,10.23,25.04,14.4,14.38,30,17,1.76,56.49,26.55,83.04,14,60,6.82
LB,20240126,20260418,20260206,56.72,67.23,18.53,18.53,49,48.46,38.73,5.22,20.8,27.63,25.09,20.59,24,24,1.0,83.93,62.8,146.72,7,60,-0.34
CGNX,20240126,20260418,20260206,42.37,55.5,30.99,30.99,49,36.93,50.28,38.47,32.24,16.71,16.21,25.62,24,24,1.0,79.03,45.34,124.37,4,60,2.04
HESM,20240126,20260418,20260206,35.73,37.87,5.99,5.99,49,34.65,9.29,0.36,6.05,9.88,10.8,7.01,29,19,1.53,24.58,18.46,43.04,11,60,-1.15
PLSE,20240126,20260418,20260206,20.75,23.4,12.77,12.77,49,13.39,74.76,12.77,3.23,-12.58,6.51,1.05,26,22,1.18,109.45,89.68,199.12,4,60,23.68
XENE,20240126,20260418,20260206,41.38,59.7,44.27,44.27,49,44.49,34.19,0.58,2.05,1.35,32.77,7.69,22,26,0.85,85.7,38.72,124.42,3,60,1.88
IRM,20240126,20260418,20260206,95.78,118.07,23.27,23.27,49,83.24,41.84,10.67,15.15,9.81,4.0,10.42,27,21,1.29,49.44,27.52,76.96,7,60,5.53
DLR,20240126,20260418,20260206,171.62,203.62,18.65,18.65,49,155.03,31.34,5.06,2.37,2.66,0.98,2.72,31,17,1.82,34.4,16.85,51.25,9,60,6.14
SBRA,20240126,20260418,20260205,19.18,20.68,7.82,7.82,50,19.15,7.99,2.19,4.38,4.38,5.53,4.17,28,21,1.33,29.5,21.55,51.05,5,60,2.22
LBTYB,20240126,20260418,20260205,12.03,14.75,22.61,22.61,45,11.18,31.93,23.44,12.22,9.23,17.79,14.68,20,24,0.83,105.24,71.1,176.34,1,60,5.36
MCS,20240126,20260418,20260205,15.21,19.82,30.31,30.31,50,15.25,29.97,5.98,8.35,15.58,5.33,9.44,31,17,1.82,54.1,26.63,80.74,9,60,3.55
CMS,20240126,20260418,20260205,72.86,77.75,6.71,6.71,50,70.42,10.41,2.28,4.1,5.96,6.3,4.73,30,19,1.58,22.1,15.34,37.44,10,60,-0.89
ATEN,20240126,20260418,20260205,19.33,26.52,37.2,37.2,49,17.35,52.85,8.28,1.81,7.92,13.81,7.34,29,17,1.71,60.49,27.51,88.0,14,60,10.5
ATO,20240126,20260418,20260204,171.83,186.54,8.56,8.56,51,169.36,10.14,1.36,3.66,8.69,7.81,5.54,31,19,1.63,21.6,13.2,34.8,12,60,-0.64
BRX,20240126,20260418,20260204,27.73,30.92,11.5,11.5,51,25.96,19.11,3.97,5.48,10.31,6.56,6.84,29,20,1.45,24.16,13.04,37.21,16,60,4.35
ARMK,20240126,20260418,20260204,38.77,45.25,16.71,16.71,51,36.58,23.7,5.65,3.59,5.96,2.79,4.55,29,20,1.45,43.58,27.14,70.73,6,60,4.33
MITK,20240126,20260418,20260204,9.85,15.15,53.81,53.81,51,9.97,51.96,17.36,36.35,54.21,45.18,39.68,25,24,1.04,102.05,53.11,155.15,8,60,7.68
PCG,20240126,20260418,20260204,16.23,17.26,6.35,6.35,51,16.27,6.08,3.2,10.17,16.33,11.95,10.98,26,24,1.08,31.3,24.49,55.79,11,60,-2.71
EOG,20240126,20260418,20260204,114.67,128.43,12.0,12.0,51,107.27,19.73,-1.72,6.63,11.47,19.93,9.07,30,20,1.5,42.86,30.63,73.49,21,60,-6.23
KIM,20240126,20260418,20260204,21.51,24.19,12.46,12.46,51,20.06,20.59,3.16,5.35,9.53,6.23,6.34,28,22,1.27,27.84,15.78,43.62,10,60,4.27
SOYB,20240126,20260418,20260204,22.62,24.52,8.4,8.4,51,21.82,12.37,2.61,3.54,5.17,6.9,4.51,29,19,1.53,19.12,10.86,29.98,11,60,0.91
TRNS,20240126,20260418,20260204,70.64,80.11,13.41,13.41,51,57.16,40.15,12.87,8.41,12.6,4.35,9.75,26,24,1.08,58.46,44.03,102.49,8,60,-3.85
TRC,20240126,20260418,20260204,16.37,19.83,21.14,21.14,51,15.66,26.63,2.14,3.05,10.45,11.48,6.77,30,19,1.58,36.98,17.19,54.16,13,60,2.06
DVA,20240126,20260418,20260203,134.73,147.91,9.78,9.78,52,114.51,29.17,2.16,11.64,13.02,11.32,10.09,25,26,0.96,48.57,38.07,86.64,8,60,-2.41
OLN,20240126,20260418,20260203,22.93,26.09,13.78,13.78,52,21.55,21.07,7.11,4.1,6.19,12.43,7.0,28,23,1.22,94.08,76.55,170.64,10,60,-11.35
MPC,20240126,20260418,20260203,187.58,213.69,13.92,13.92,52,165.14,29.4,8.89,6.91,13.01,24.35,12.62,25,25,1.0,57.07,42.39,99.45,15,60,-5.15
AMX,20240126,20260418,20260203,21.76,26.1,19.94,19.94,51,20.67,26.27,1.79,11.86,12.73,9.28,9.59,26,24,1.08,52.3,32.87,85.17,9,60,-4.01
UE,20240126,20260418,20260203,19.98,22.02,10.21,10.21,52,19.1,15.29,4.4,5.11,4.9,4.9,4.86,24,27,0.89,27.24,17.22,44.46,6,60,5.21
LNT,20240126,20260418,20260203,66.53,72.83,9.47,9.47,52,65.59,11.04,0.56,6.87,8.57,9.17,6.58,32,19,1.68,24.04,14.72,38.76,9,60,0.44
MTDR,20240126,20260418,20260203,44.56,55.6,24.78,24.78,52,43.36,28.23,7.0,6.35,20.06,29.31,15.18,28,23,1.22,70.82,46.6,117.42,21,60,-7.81
COMT,20240126,20260418,20260203,27.0,31.99,18.48,18.48,52,24.89,28.53,0.41,-1.89,8.59,22.52,6.6,31,20,1.55,48.98,30.97,79.95,13,60,-3.7
BGS,20240126,20260418,20260202,4.46,5.43,21.75,21.75,53,4.2,29.29,15.25,17.26,16.14,13.68,15.81,26,25,1.04,75.0,52.22,127.22,8,60,0.18
IESC,20240126,20260418,20260202,401.22,537.58,33.99,33.99,53,406.91,32.11,13.62,29.15,25.21,12.72,21.58,30,22,1.36,108.51,73.73,182.25,7,60,-0.35
ANIK,20240126,20260418,20260202,9.63,16.0,66.15,66.15,53,9.35,71.12,8.62,6.02,48.7,49.12,27.96,30,22,1.36,84.98,30.99,115.97,15,60,7.45
GNRC,20240126,20260418,20260202,170.96,212.1,24.06,24.06,53,141.1,50.32,7.35,31.29,34.76,18.44,24.97,28,24,1.17,79.62,54.62,134.24,8,60,3.38
TPH,20240126,20260418,20260202,33.57,46.86,39.59,39.59,53,31.57,48.43,5.63,38.13,38.34,38.07,31.68,32,16,2.0,40.42,3.79,44.21,12,60,0.06
FLXS,20240126,20260418,20260202,41.66,46.64,11.95,11.95,53,39.91,16.86,38.14,38.19,20.81,9.0,27.13,21,31,0.68,73.73,57.68,131.41,3,60,-7.22
VLGEA,20240126,20260418,20260130,35.66,42.71,19.77,19.77,54,34.69,23.12,7.57,8.78,9.79,18.79,10.84,30,23,1.3,53.82,34.66,88.48,13,60,-1.2
SAM,20240126,20260418,20260130,213.62,245.33,14.84,14.84,54,199.84,22.76,11.74,15.35,6.16,8.37,10.47,31,22,1.41,59.26,43.73,102.99,9,60,0.9
APD,20240126,20260418,20260130,272.5,297.24,9.08,9.08,53,250.47,18.67,4.04,6.97,1.16,5.68,4.38,27,25,1.08,31.13,21.95,53.08,10,60,-0.49
OLP,20240126,20260418,20260130,21.55,23.51,9.1,9.1,54,20.41,15.19,5.99,5.52,9.0,5.71,6.7,31,21,1.48,28.91,19.86,48.77,10,60,3.57
CENT,20240126,20260418,20260129,33.21,38.98,17.37,17.37,55,31.95,22.0,5.72,12.44,18.19,9.88,12.31,30,23,1.3,43.93,27.19,71.12,6,60,2.31
WEYS,20240126,20260418,20260129,30.93,35.13,13.58,13.58,55,30.33,15.83,6.69,2.17,5.04,7.73,5.05,29,25,1.16,53.68,39.54,93.22,2,60,1.74
BFS,20240126,20260418,20260129,31.63,34.43,8.85,8.85,55,31.56,9.09,6.26,8.22,7.94,4.46,6.99,28,26,1.08,30.18,21.26,51.45,4,60,2.01
CP,20240126,20260418,20260129,75.84,81.48,7.44,7.44,55,74.45,9.44,4.91,10.54,14.87,7.03,10.01,29,25,1.16,34.91,27.23,62.13,16,60,0.06
INVA,20240126,20260418,20260129,19.75,24.24,22.73,22.73,55,19.87,21.99,8.76,13.82,19.19,11.24,13.9,34,19,1.79,46.56,25.25,71.81,5,60,1.13
CENTA,20240126,20260418,20260129,30.12,34.84,15.67,15.67,55,28.96,20.3,5.61,11.19,14.97,5.68,10.11,30,23,1.3,39.8,24.66,64.46,6,60,3.26
LTC,20240126,20260418,20260129,36.18,39.79,9.98,9.98,55,34.65,14.83,1.38,8.93,11.55,7.88,8.0,30,23,1.3,32.35,22.33,54.68,6,60,1.27
REG,20240126,20260418,20260129,71.98,80.93,12.43,12.43,55,67.96,19.08,3.15,6.24,8.95,6.35,6.46,30,24,1.25,27.09,15.12,42.21,13,60,3.32
FCBC,20240126,20260418,20260129,34.93,43.31,23.99,23.99,55,32.05,35.13,13.83,14.69,16.6,14.63,15.08,32,20,1.6,45.23,22.96,68.19,11,60,0.49
OGS,20240126,20260418,20260129,79.09,88.96,12.48,12.48,55,77.42,14.91,3.02,5.41,9.42,9.86,7.02,31,23,1.35,29.03,16.97,46.0,13,60,0.59
PAHC,20240126,20260418,20260129,39.89,57.07,43.07,43.07,55,37.3,53.0,2.78,29.16,37.13,22.84,25.01,26,28,0.93,90.34,50.32,140.66,6,60,-4.21
SILC,20240126,20260418,20260129,19.37,28.7,48.17,48.17,55,14.21,101.97,7.33,0.15,-0.52,-1.39,1.08,32,22,1.45,108.27,63.77,172.03,7,60,23.12
USOI,20240126,20260418,20260128,49.85,55.87,12.08,12.08,56,47.25,18.24,0.94,2.49,2.51,9.55,3.6,34,21,1.62,35.21,23.22,58.43,24,60,-5.99
LPG,20240126,20260418,20260128,28.93,36.26,25.34,25.34,56,24.75,46.51,4.94,9.23,24.99,9.19,13.09,31,24,1.29,78.19,53.23,131.42,11,60,2.2
WATT,20240126,20260418,20260127,6.9,24.73,258.41,258.41,57,4.32,472.45,32.61,39.42,67.68,80.58,54.77,29,26,1.12,262.84,113.35,376.18,18,60,46.94
KRP,20240126,20260418,20260127,13.21,14.08,6.59,6.59,57,12.03,17.04,0.3,6.59,6.96,6.89,5.5,29,24,1.21,35.74,28.74,64.48,12,60,-2.9
DBO,20240126,20260418,20260127,13.34,19.13,43.4,43.4,57,12.17,57.19,-0.45,3.22,6.67,38.91,10.66,35,20,1.75,81.07,42.63,123.71,15,60,-6.13
WEC,20240126,20260418,20260127,110.35,115.87,5.0,5.0,57,106.47,8.83,-0.46,0.88,5.03,3.76,2.43,30,26,1.15,24.61,19.46,44.07,8,60,-0.39
ARW,20240126,20260418,20260126,117.74,171.84,45.95,45.95,57,113.04,52.02,12.53,34.7,35.6,18.77,27.35,31,25,1.24,75.29,35.1,110.39,13,60,8.63
TRN,20240126,20260418,20260126,28.1,32.95,17.26,17.26,58,26.95,22.26,2.28,8.15,23.13,13.2,12.48,31,26,1.19,54.47,37.2,91.67,7,60,-5.78
