breakthrough_date,breakthrough_price,breakthrough_ratio,final_gain,ma120,success,ts_code,volume_ratio
20250701,8.23,0.0436,-0.73,8.23,False,sh600916,0.8516
20240924,15.02,1.9398,38.95,14.74,True,sh601788,4.3488
20251010,21.64,0.934,-1.94,21.44,False,sh688151,2.7578
20250725,69.28,5.4177,-3.12,65.72,False,sh688702,2.4116
20240927,15.96,2.0814,1.5,15.63,False,sh601012,1.9679
20240927,97.19,1.3918,14.34,95.86,False,sh603501,1.0641
20240925,4.95,0.2955,8.28,4.94,False,sh600210,1.8855
20240926,9.5,1.3515,7.69,9.37,False,sh603066,1.1601
20240924,2.05,2.151,19.51,2.01,False,sh600397,3.4432
20250624,54.37,2.5098,1.28,53.04,False,sh688685,0.7655
20240925,6.25,0.5872,4.32,6.21,False,sh603028,2.128
20241008,19.85,3.3132,-11.79,19.21,False,sh603855,2.2654
20240925,9.05,2.1937,37.13,8.86,True,sh600739,2.941
20250624,30.06,2.2211,0.83,29.41,False,sh688478,3.3306
20250904,30.68,0.6884,7.95,30.47,False,sh605296,0.6679
20240926,3189.28,6.7782,7.77,2986.83,False,sh000952,2.9428
20250624,21.36,1.5438,2.29,21.04,False,sh603004,0.4322
20240926,3.03,3.4512,4.29,2.93,False,sh600693,0.9739
20240925,7.74,1.1539,23.9,7.65,True,sh600109,4.5417
20240926,11.17,4.0045,7.97,10.74,False,sh600420,1.5629
20240927,1369.76,2.8543,4.85,1331.75,False,sh000161,1.6275
20251020,14.57,0.7149,4.46,14.47,False,sh688455,0.5536
20251126,33.77,0.1228,1.84,33.73,False,sh688206,0.9651
20240927,7.47,1.7526,4.15,7.34,False,sh600714,1.4909
20240930,11.45,6.6872,-0.26,10.73,False,sh603656,5.3861
20240927,5.16,1.8221,1.36,5.06,False,sh601226,1.464
20240731,14.52,9.3645,1.31,13.28,False,sh600859,1.8669
20251103,15.0,0.1079,-5.87,14.98,False,sh688365,1.2714
20250924,8.49,1.1507,3.77,8.39,False,sh688602,1.0878
20251119,253.73,5.0067,3.38,241.63,False,sh603129,1.852
20250729,110.34,2.2955,5.19,107.86,False,sh688198,1.6543
20240830,5.37,9.2092,-8.75,4.92,False,sh600543,0.3194
20240924,9.02,2.0194,32.7,8.84,True,sh600817,0.8255
20240821,12.52,2.8112,-14.22,12.18,False,sh603586,4.126
20251112,12.86,0.5178,-1.4,12.79,False,sh603230,1.8354
20250627,58.76,1.0468,-0.97,58.15,False,sh688281,1.944
20240926,0.5,1.3257,18.4,0.49,False,sh900901,1.679
20250820,20.73,0.7432,-2.46,20.58,False,sh605108,2.9736
20240926,13.75,0.2045,5.75,13.72,False,sh600373,0.9736
20260302,113.74,3.416,-2.17,109.98,False,sh603083,2.5297
20251208,46.69,5.4141,15.44,44.29,False,sh688661,2.3513
20250710,13.71,7.4583,-4.52,12.76,False,sh603719,5.3509
20251218,11.7,1.0036,2.91,11.58,False,sh603937,1.0857
20241008,13.08,2.0905,-17.89,12.81,False,sh603985,3.7844
20240927,9.03,0.0984,2.1,9.02,False,sh600720,1.2913
20240731,41.62,2.155,-3.36,40.74,False,sh603556,0.908
20250808,107.49,0.1726,-1.54,107.3,False,sh600941,2.1767
20240730,4.79,0.2931,0.42,4.78,False,sh600889,0.5925
20241008,8.22,4.548,-11.68,7.86,False,sh603518,4.0546
20250625,18.8,0.3108,6.06,18.74,False,sh688081,1.4544
20260316,8.97,4.4197,-9.81,8.59,False,sh688148,2.7118
20240930,19.93,5.3893,-12.34,18.91,False,sh600593,4.8554
20240926,7.94,0.7953,9.06,7.88,False,sh603861,1.5223
20260305,113.49,0.4749,14.54,112.95,False,sh688585,1.027
20250624,9.18,0.3754,1.53,9.15,False,sh603053,1.2677
20240913,2.39,5.5654,0.84,2.26,False,sh600439,2.2911
20240816,6.9,0.1235,-3.48,6.89,False,sh603328,0.7769
20260121,20.15,3.6829,13.65,19.43,False,sh688398,3.5468
20250905,30.96,1.1608,0.97,30.6,False,sh603860,0.7418
20240926,1.56,4.9474,7.69,1.49,False,sh601992,3.5715
20240926,2.35,0.5983,9.77,2.34,False,sh600477,2.2185
20240926,3.99,1.0598,5.52,3.94,False,sh603366,1.3822
20240930,12037.78,6.2427,-2.24,11330.46,False,sh000136,3.6144
20240930,1.29,7.8746,-10.08,1.2,False,sh600221,6.1018
20251021,14.81,1.7963,3.51,14.55,False,sh600927,1.3235
20250714,93.51,4.153,7.13,89.78,False,sh688160,2.8697
20250724,84.44,1.1493,-3.85,83.48,False,sh603605,2.3303
20250730,44.43,0.7854,-0.68,44.08,False,sh688449,1.7545
20240920,1.9,0.7156,23.16,1.89,True,sh600708,2.7638
20240924,11.64,0.8593,14.43,11.54,False,sh600926,1.2849
20240731,43.63,0.7809,-10.29,43.29,False,sh603019,1.178
20250624,14.87,4.2698,1.48,14.26,False,sh603848,2.8561
20250911,80.84,2.6608,8.42,78.74,False,sh688084,0.9514
20240927,10.07,1.1764,-2.58,9.95,False,sh600138,3.7963
20250818,216.62,0.1347,-1.25,216.33,False,sh688279,1.4258
20250626,21.0,3.7289,0.62,20.25,False,sh688750,3.3251
20251107,4.11,0.1076,0.97,4.11,False,sh601568,3.1752
20240930,5.36,2.158,-3.36,5.25,False,sh603300,4.3373
20240927,11670.05,0.5509,0.14,11606.11,False,sh000150,1.4576
20260209,49.85,0.9859,-0.44,49.36,False,sh688237,0.7572
20260324,159.09,0.1258,5.32,158.89,False,sh688037,0.6746
20240927,4963.64,2.1727,0.43,4858.09,False,sh000819,1.5754
20240925,3.96,0.4184,16.92,3.94,False,sh601727,2.5667
20250625,15.78,0.244,6.34,15.74,False,sh605277,1.2357
20251124,56.13,4.5446,-2.46,53.69,False,sh688499,2.2273
20250630,21.32,4.6218,11.26,20.38,False,sh688303,3.4078
20260113,11.98,0.3042,5.59,11.94,False,sh688079,2.3233
20240926,9.49,2.0328,9.69,9.31,False,sh600338,1.6099
20240927,9634.05,0.7133,4.49,9565.81,False,sh000857,1.8531
20240731,1.84,0.8173,1.09,1.83,False,sh600871,1.2589
20240927,4.46,0.3009,1.57,4.45,False,sh600796,1.8398
20250626,9.76,1.6226,1.74,9.6,False,sh603466,1.0781
20250702,8.71,1.4816,-2.87,8.58,False,sh603162,3.2009
20240924,5.1,2.4957,28.63,4.98,True,sh600292,3.0295
20240930,13.27,2.088,-4.22,13.0,False,sh600546,3.3823
20240930,18.57,5.2375,-8.02,17.65,False,sh600315,3.7774
20240926,0.98,2.5044,12.2,0.96,False,sh900929,2.9921
20250812,28.55,0.1224,0.7,28.52,False,sh688533,0.8782
20240815,9.73,0.099,-4.11,9.72,False,sh600995,2.0165
20240809,22.98,0.0708,1.04,22.96,False,sh603228,0.6506
20250711,17.58,0.2748,0.68,17.53,False,sh603153,1.3904
20250728,22.85,8.5335,0.22,21.05,False,sh688678,3.156
20240822,16.14,0.813,-4.28,16.01,False,sh601126,0.8494
20240924,4.32,3.1088,29.4,4.19,True,sh600577,1.4654
20240930,17.09,3.1014,0.0,16.58,False,sh603266,4.0624
20251023,33.39,1.7498,9.91,32.82,False,sh688636,1.2374
20250625,19.91,1.2154,-0.6,19.67,False,sh688351,1.4604
20240926,1.52,2.3026,11.86,1.48,False,sh600010,3.1837
20251217,28.09,1.7426,5.38,27.61,False,sh688006,0.7247
20260126,20.86,0.6004,-6.04,20.74,False,sh688655,1.3495
20240927,13.97,3.8107,5.87,13.45,False,sh603456,1.5455
20240927,14.51,3.8102,0.48,13.98,False,sh603131,1.5673
20240924,4.96,1.4641,24.62,4.88,True,sh600620,2.1689
20251020,33.99,0.3163,2.62,33.88,False,sh688561,0.808
20240924,240.1,0.1265,16.83,239.8,False,sh000003,1.9878
20240927,4.6,1.8071,-0.22,4.52,False,sh600493,1.0499
20251128,37.27,7.8243,-1.53,34.57,False,sh603657,2.3744
20250821,15.95,5.9232,-5.33,15.06,False,sh605008,2.394
20240927,4.6,0.9824,2.83,4.56,False,sh603618,1.8197
20250624,20.98,0.8222,3.1,20.81,False,sh688381,1.2284
20251217,43.02,0.3312,4.14,42.88,False,sh688248,0.9157
20250624,19.02,0.8354,4.05,18.86,False,sh688132,1.0569
20251124,4.5,1.0914,2.67,4.45,False,sh603183,1.3377
20240808,6.98,1.1037,2.15,6.9,False,sh600273,1.1414
20240813,18.98,1.3661,-2.21,18.72,False,sh603005,0.2795
20241118,6.07,1.4412,5.11,5.98,False,sh603878,4.5896
20260407,10.53,9.2711,-15.0,9.64,False,sh688098,13.9818
20260113,49.44,4.108,-5.89,47.49,False,sh688265,3.7545
20240828,2.13,3.156,-13.62,2.06,False,sh600777,0.1961
20240924,2.85,2.0938,21.07,2.79,True,sh600959,2.0329
20250908,16.48,1.4341,-0.3,16.25,False,sh603353,0.5609
20240730,4.36,2.1113,-2.75,4.27,False,sh601368,2.4649
20240927,5.61,1.2525,2.14,5.54,False,sh600917,1.9313
20250624,13.44,0.8719,1.56,13.32,False,sh603356,1.0712
20251107,45.78,0.3135,0.63,45.64,False,sh688680,1.112
20240730,19.0,2.0068,-5.16,18.62,False,sh600895,1.5424
20251105,25.75,0.8624,6.06,25.53,False,sh605020,0.4995
20241028,6.76,0.8974,7.39,6.7,False,sh600215,1.7216
20251013,27.87,2.9937,-0.93,27.06,False,sh688450,1.4437
20251031,13.19,1.1148,0.53,13.04,False,sh688203,0.7177
20250708,15.75,0.7618,-2.79,15.63,False,sh688599,2.3689
20240926,3.28,2.4706,8.23,3.2,False,sh600425,2.0532
20240927,8.59,0.1516,11.87,8.58,False,sh600696,0.1739
20250924,6.88,0.0594,0.15,6.88,False,sh600971,1.0897
20250704,16.77,0.4341,0.66,16.7,False,sh605339,0.9964
20240927,5.05,0.7002,7.12,5.02,False,sh601669,1.5025
20250708,7.32,0.6107,12.7,7.28,False,sh601512,1.1818
20250630,12.72,1.6508,0.94,12.51,False,sh688179,3.2345
20251124,45.13,0.6717,3.59,44.83,False,sh688379,0.5945
20240930,14.85,3.8807,-6.87,14.3,False,sh603729,3.4505
20240813,40.58,0.9753,-5.47,40.18,False,sh600038,0.581
20240930,32.39,5.7684,-9.63,30.62,False,sh600845,5.5151
20250818,11.06,0.7722,-2.44,10.98,False,sh688184,2.4604
20240927,1992.75,5.2009,7.4,1894.23,False,sh000863,2.1285
20240924,2.63,4.3996,54.75,2.52,True,sh600705,2.7183
20250624,9.65,0.8741,2.38,9.57,False,sh603135,0.4379
20240930,11.71,0.4051,-3.25,11.66,False,sh603767,5.2008
20251203,13.76,0.8422,31.83,13.65,True,sh603386,3.7507
20240926,1.71,6.8861,8.77,1.6,False,sh600076,4.1546
20240930,21.33,4.9666,-6.8,20.32,False,sh603200,2.4594
20251031,52.08,4.118,-7.49,50.02,False,sh688799,2.3056
20240930,33.75,7.3162,-4.95,31.45,False,sh600511,2.2623
20250729,50.46,3.3368,-2.5,48.83,False,sh688003,2.0788
20250717,77.8,2.7317,9.65,75.73,False,sh688507,5.627
20250624,35.89,1.035,1.03,35.52,False,sh688060,0.9773
20240927,3131.2,1.7628,0.93,3076.96,False,sh000987,1.8414
20240925,2.8,0.5627,-3.21,2.78,False,sh600608,0.9026
20240806,4.53,4.7641,26.49,4.32,True,sh600192,1.0068
20240930,6.31,6.6599,2.22,5.92,False,sh601390,3.5798
20250724,7.88,1.2414,-0.76,7.78,False,sh688549,1.6554
20250625,20.91,0.2505,-0.29,20.86,False,sh603156,0.7723
20251125,23.14,0.5737,-0.13,23.01,False,sh688163,0.5942
20240926,11262.03,0.2307,6.75,11236.11,False,sh000130,2.0438
20250716,20.4,1.0104,-3.19,20.2,False,sh603360,0.8082
20240927,7.01,1.2162,3.57,6.93,False,sh600116,2.1566
20250725,10.23,3.3795,-5.38,9.9,False,sh603055,5.4096
20250805,12.5,2.3379,4.8,12.21,False,sh688219,1.9282
20250829,9.16,1.6084,0.87,9.01,False,sh603982,1.3414
20250722,26.49,0.9976,3.21,26.23,False,sh688087,0.867
20240930,3.03,8.1531,-0.66,2.8,False,sh600595,3.6775
20250708,15.02,1.8771,-5.19,14.74,False,sh688429,3.6761
20240930,4.89,6.2508,4.09,4.6,False,sh601339,4.8594
20240909,5.99,0.1017,-4.34,5.98,False,sh600241,4.1801
20240801,10.41,0.3014,3.46,10.37,False,sh603303,1.3508
20240927,11.62,0.631,-0.69,11.55,False,sh600388,2.0308
20250630,36.8,4.3493,-3.34,35.27,False,sh688100,1.7225
20250724,60.71,0.3373,-2.65,60.51,False,sh688234,1.5809
20240730,9.49,4.707,-5.41,9.07,False,sh603037,2.2408
20251201,25.18,0.2685,-1.87,25.11,False,sh603285,0.6842
20240807,2.12,0.6409,-2.36,2.11,False,sh600726,0.8862
20240826,4.28,0.0856,19.11,4.27,False,sh600375,1.1732
20240926,7.34,0.166,9.81,7.33,False,sh601177,1.642
20251124,66.66,9.762,-10.53,60.73,False,sh688667,1.1281
20251009,10.83,0.1724,0.65,10.81,False,sh600873,1.2428
20250717,10.13,1.6371,0.3,9.97,False,sh603278,2.7629
20250624,45.26,1.1492,1.88,44.75,False,sh688300,1.6195
20260109,22.0,2.0819,-4.55,21.55,False,sh688553,3.1483
20240731,15.76,5.4898,0.13,14.94,False,sh603699,1.0162
20240930,60.81,2.1024,-9.01,59.56,False,sh600612,2.1438
20240927,6.78,0.0738,3.98,6.78,False,sh601139,1.3402
20250717,55.09,4.7569,-7.61,52.59,False,sh688629,1.7299
20251201,94.25,4.5175,-2.73,90.18,False,sh603236,2.939
20250805,5.22,0.9069,0.38,5.17,False,sh688287,0.786
20240930,22.91,3.9914,-5.5,22.03,False,sh600872,4.1052
20251219,13.54,1.4856,1.18,13.34,False,sh603161,0.9992
20260310,23.27,0.5777,-2.36,23.14,False,sh605259,1.7208
20240926,1.6,0.3502,6.25,1.59,False,sh600545,3.0145
20241008,7.58,2.0795,3.69,7.43,False,sh600671,3.5545
20240731,1.31,1.6292,-1.53,1.29,False,sh600022,2.2069
20251027,53.27,0.088,-0.28,53.22,False,sh688363,0.6921
20250710,17.16,0.829,-1.46,17.02,False,sh688530,2.5546
20250718,78.9,0.1364,5.96,78.79,False,sh688535,0.4846
20240731,25.76,3.6369,3.49,24.86,False,sh600993,1.3316
20240927,11.32,3.0668,-1.33,10.98,False,sh603918,1.1176
20240830,23.27,1.0493,-7.99,23.03,False,sh601225,1.8691
20240902,17.32,0.9172,0.12,17.16,False,sh600674,1.7907
20240805,7.38,0.464,-2.44,7.35,False,sh601111,2.7017
20250729,174.0,1.5201,2.39,171.39,False,sh688052,2.0836
20250624,39.86,0.0565,0.0,39.84,False,sh688601,1.0058
20240927,13.95,0.2179,-1.43,13.92,False,sh600489,1.0881
20251125,25.61,1.0499,1.02,25.34,False,sh688328,0.7286
20240927,3.19,3.2195,-1.57,3.09,False,sh603778,1.2941
20251124,27.35,3.48,0.22,26.43,False,sh688786,1.3676
20250630,29.43,1.4379,15.39,29.01,False,sh605168,2.6752
20240912,10.84,0.2907,0.46,10.81,False,sh603585,0.4087
20250926,46.46,1.6944,34.91,45.69,True,sh688282,2.0903
20240801,11.6,0.3207,-3.53,11.56,False,sh600877,2.3059
20240924,3.26,1.502,15.96,3.21,False,sh600790,2.2593
20240930,10.15,5.6981,-4.43,9.61,False,sh603081,4.0349
20250716,15.9,0.6998,-0.5,15.79,False,sh603107,1.598
20240927,68.88,4.8549,2.11,65.69,False,sh601888,2.7555
20240926,12941.68,1.3216,10.23,12772.88,False,sh000851,1.9724
20240823,4.94,2.0556,0.0,4.84,False,sh600839,2.9458
20250716,56.76,0.1518,0.6,56.67,False,sh688305,1.1858
20240801,10.62,0.8929,-2.83,10.52,False,sh600523,2.3246
20240924,10.93,0.6237,24.79,10.86,True,sh603232,1.8887
20251121,40.15,6.843,5.55,37.58,False,sh603280,0.6924
20240927,2.17,1.3821,1.84,2.14,False,sh600170,1.1987
20251205,14.51,0.7476,-7.51,14.4,False,sh688718,0.4237
20240927,4.17,2.6504,3.36,4.06,False,sh600590,1.2184
20240927,8591.07,1.1888,2.04,8490.14,False,sh000118,1.4364
20240930,14.41,7.2612,-4.16,13.43,False,sh600459,4.9477
20240802,3.63,1.9556,-6.33,3.56,False,sh600094,2.4132
20250625,8.15,1.4007,-2.82,8.04,False,sh601990,4.4133
20250919,10.93,1.0633,-2.29,10.81,False,sh688586,0.7893
20240819,4.55,0.0421,-2.64,4.55,False,sh600269,1.0405
20240930,12.48,5.5138,-5.77,11.83,False,sh603578,5.6254
20251124,28.55,2.4794,1.75,27.86,False,sh688128,0.7923
20260408,53.37,4.0757,-1.44,51.28,False,sh688401,1.3644
20240927,4.1,2.1383,0.73,4.01,False,sh600740,2.0465
20240911,1.69,5.3671,-2.96,1.6,False,sh600227,2.9149
20240924,8.75,3.4544,12.57,8.46,False,sh603536,3.4814
20240927,19.32,0.175,4.5,19.28,False,sh601858,1.8406
20260401,50.94,0.9034,0.47,50.48,False,sh688166,1.1341
20250707,2.23,0.3782,3.13,2.23,False,sh601868,1.8096
20251020,12.98,0.2742,4.62,12.94,False,sh603506,0.5697
20240822,2661.41,1.065,-3.1,2633.36,False,sh000937,0.8095
20241008,7.66,5.0342,-12.14,7.3,False,sh603633,4.2782
20250715,28.83,0.3107,5.33,28.74,False,sh688157,1.8624
20240806,3.73,0.3093,-6.7,3.72,False,sh600712,2.2941
20250729,144.29,3.3574,-0.91,139.6,False,sh688200,2.4407
20240930,16.96,3.4459,-7.67,16.39,False,sh600088,4.1727
20251016,6.12,0.2402,1.63,6.11,False,sh603378,3.1813
20240927,26.34,8.6554,4.67,24.24,False,sh603799,2.0729
20250702,15.29,1.9231,14.78,15.0,False,sh603185,3.0706
20240930,25.34,2.6055,-9.23,24.7,False,sh600426,2.7333
20251124,10.26,0.7925,1.85,10.18,False,sh603565,0.924
20240930,4.63,8.0396,-5.18,4.29,False,sh600468,4.592
20240926,42.18,3.6415,24.06,40.7,True,sh603179,1.1082
20240801,7.23,2.0572,0.69,7.09,False,sh600668,14.9139
20250624,17.49,0.409,1.2,17.42,False,sh688529,2.0871
20260121,96.41,0.124,-3.0,96.29,False,sh603202,3.2085
20240919,3.44,2.6514,1.46,3.35,False,sh600495,3.7196
20250729,31.04,0.0126,-1.0,31.04,False,sh603882,1.6187
20240903,3.89,0.4238,-3.86,3.87,False,sh600075,0.8882
20240830,2.86,1.5415,2.8,2.82,False,sh600626,1.0079
20260313,69.82,2.237,5.36,68.29,False,sh605389,1.3905
20240930,12.48,6.1037,-10.02,11.76,False,sh603599,3.4794
20240731,20.57,1.4027,-6.12,20.29,False,sh603203,0.7513
20251229,34.43,0.3018,-1.68,34.33,False,sh688357,2.1332
20240813,21.14,1.2157,-7.76,20.89,False,sh603929,0.5617
20240925,3.32,1.3624,5.72,3.28,False,sh600016,2.0866
20240801,16.72,0.3677,5.68,16.66,False,sh600645,1.2777
20240925,10.11,3.7009,17.3,9.75,False,sh600571,2.7657
20250822,57.4,0.8236,10.7,56.94,False,sh605117,1.4759
20260203,61.64,3.1858,0.16,59.74,False,sh688063,0.7753
20251218,7.03,1.6888,3.27,6.91,False,sh601121,0.5693
20250702,21.65,0.7668,-2.59,21.49,False,sh603261,1.5282
20240731,5.03,1.5,-1.59,4.96,False,sh600191,2.7645
20240920,4.13,2.1932,11.87,4.04,False,sh600825,7.8169
20240927,7.16,1.5759,0.14,7.05,False,sh600058,2.4111
20251031,15.83,1.8165,11.18,15.55,False,sh603155,1.2378
20260323,39.24,0.1672,3.64,39.17,False,sh605090,1.3906
20250624,32.45,2.6855,0.0,31.6,False,sh603150,0.9224
20240731,3.82,3.3411,-3.14,3.7,False,sh600369,3.8716
20260304,11.52,7.834,39.5,10.68,True,sh605268,2.1958
20250625,19.14,1.964,-0.57,18.77,False,sh688066,2.1056
20240927,3.58,2.8105,13.13,3.48,False,sh600327,1.3236
20240927,10.84,0.6631,3.04,10.77,False,sh600640,1.5913
20250924,27.77,0.6008,2.45,27.6,False,sh688501,0.4959
20240924,4.46,4.2056,32.92,4.28,True,sh600517,2.0427
20260105,156.99,0.5659,3.83,156.11,False,sh688656,1.7823
20241107,13.2,1.9043,-2.42,12.95,False,sh603886,1.7313
20240923,12.9,2.387,10.31,12.6,False,sh601028,1.6959
20240731,6.08,1.4221,-3.29,5.99,False,sh600623,1.1156
20251201,36.68,0.8399,-0.71,36.37,False,sh603380,1.6376
20240731,1159.41,0.4366,-2.89,1154.37,False,sh000865,1.7884
20250805,28.5,8.5916,-2.63,26.25,False,sh688182,3.2466
20240926,18.65,1.7347,9.12,18.33,False,sh600559,3.0561
20240912,7.42,2.8761,-6.74,7.21,False,sh600843,1.0402
20250626,25.1,0.1966,-0.32,25.05,False,sh600938,0.6756
20250616,5.27,0.4896,5.31,5.25,False,sh601988,2.0637
20240731,25.28,0.4779,-7.08,25.16,False,sh600690,1.7955
20250801,29.86,2.614,5.63,29.1,False,sh688418,4.0329
20240927,11.24,4.161,-2.49,10.79,False,sh600977,2.0767
20241008,2.67,6.9604,-13.48,2.5,False,sh600759,6.7646
20240927,2.54,1.0309,-0.79,2.51,False,sh600423,1.4839
20240926,2525.66,2.3032,15.29,2468.8,False,sh000162,1.9635
20260203,53.58,0.8924,1.66,53.11,False,sh603049,0.7487
20240926,2.44,1.3991,8.2,2.41,False,sh600939,2.8566
20240926,18.62,0.9883,2.2,18.44,False,sh603298,1.0069
20250630,46.86,2.9946,-7.79,45.5,False,sh688152,1.9099
20251128,15.93,0.9863,-2.39,15.77,False,sh603679,1.2939
20240927,1.96,4.8642,11.22,1.87,False,sh601011,1.3358
20240930,2.84,0.4806,-9.51,2.83,False,sh603818,2.3781
20240930,8.02,6.7554,-7.98,7.51,False,sh600774,3.4891
20250711,34.27,3.342,1.84,33.16,False,sh688435,3.4602
20251225,127.05,4.6843,-1.22,121.36,False,sh688686,1.9675
20260105,25.82,0.5142,0.7,25.69,False,sh605068,0.6889
20250625,34.75,0.077,-1.06,34.72,False,sh603350,0.7766
20250923,16.77,0.2756,-3.7,16.72,False,sh603233,0.7131
20251205,23.4,0.1998,-3.12,23.35,False,sh688518,0.4477
20240926,7.24,2.3742,10.36,7.07,False,sh601208,1.2195
20240918,0.12,0.6171,3.2,0.12,False,sh900902,1.3636
20240304,53.97,1.5384,-5.15,53.15,False,sh688008,1.2956
20250630,7.18,1.3862,-0.42,7.08,False,sh688556,1.578
20240731,2.47,0.8431,-3.64,2.45,False,sh600617,1.0823
20240926,1.52,1.4348,4.61,1.5,False,sh600370,1.6453
20250708,38.18,3.6216,0.68,36.85,False,sh688662,3.5332
20250725,53.69,4.0838,-0.56,51.58,False,sh688031,2.307
20241223,5.54,1.4033,-2.17,5.46,False,sh600027,2.1456
20240926,9.57,0.0033,5.64,9.57,False,sh603165,1.6282
20250724,54.63,0.936,-2.6,54.12,False,sh688366,2.5273
20250718,46.38,1.2016,2.52,45.83,False,sh605588,0.8154
20240930,6.39,7.9878,-5.16,5.92,False,sh600313,6.3262
20240927,3.75,2.8713,1.6,3.65,False,sh600540,1.3753
20240806,5.99,0.5864,-2.67,5.96,False,sh600814,2.0319
20250722,9.77,0.2026,-1.54,9.75,False,sh605368,1.7725
20240903,7.55,0.3356,3.05,7.52,False,sh600113,0.6598
20240902,7.41,0.4882,-3.37,7.37,False,sh601311,4.8466
20240926,7.4,1.2239,8.38,7.31,False,sh600689,1.0467
20240926,58.76,2.5947,7.86,57.27,False,sh603198,2.347
20250625,24.4,0.5922,-3.48,24.26,False,sh688252,1.6285
20250707,15.07,0.031,2.32,15.07,False,sh603863,2.277
20240930,2.85,1.425,-4.21,2.81,False,sh601991,3.0464
20240926,4541.32,4.8315,16.41,4332.02,False,sh000135,2.3024
20240930,88.03,8.9113,-2.56,80.83,False,sh603986,3.4644
20240911,15.35,3.3238,-9.64,14.86,False,sh603032,3.5703
20240902,19.25,0.3558,17.61,19.18,False,sh603306,6.4442
20250630,22.63,1.7403,-0.35,22.24,False,sh688105,1.0423
20260109,42.55,3.3187,-4.18,41.18,False,sh603307,2.9787
20240927,3.55,0.377,1.97,3.54,False,sh601008,2.4101
20240925,7.66,2.6615,6.01,7.46,False,sh600768,1.8059
20251031,11.06,0.1464,-0.54,11.04,False,sh603551,0.6674
20240930,3140.48,7.553,-4.48,2919.94,False,sh000153,4.1107
20240731,5.18,0.6819,-3.09,5.14,False,sh601377,3.0355
20240806,4.9,3.5986,-5.11,4.73,False,sh600222,5.111
20240830,11.56,1.6507,-9.17,11.37,False,sh601020,0.8109
20260122,10.97,0.6222,-2.46,10.9,False,sh603648,1.0088
20250624,14.08,1.3129,3.34,13.9,False,sh688257,1.1574
20240927,29.75,2.222,4.2,29.1,False,sh600745,1.6809
20251204,92.62,0.4004,-4.18,92.25,False,sh688583,2.6587
20240930,8.14,4.3241,-4.42,7.8,False,sh600158,4.9747
20240906,3.08,1.8912,2.6,3.02,False,sh600358,2.3942
20260325,235.22,2.4035,7.77,229.7,False,sh688019,1.0182
20240730,20.67,6.0475,2.24,19.49,False,sh603580,2.0911
20250624,29.78,4.3914,4.1,28.53,False,sh603255,2.6375
20240927,6.28,1.0338,4.78,6.22,False,sh601969,0.9812
20251020,70.34,2.5175,6.72,68.61,False,sh605123,1.5918
20250409,35.68,5.7776,3.08,33.73,False,sh600316,1.5832
20251020,12.43,1.6734,2.98,12.23,False,sh688057,0.9923
20240731,7.68,1.5638,2.73,7.56,False,sh600996,1.2047
20240731,62.23,0.9335,-6.75,61.65,False,sh603160,1.0644
20251021,25.64,0.8321,1.01,25.43,False,sh605089,0.3101
20250630,26.62,0.9538,-2.97,26.37,False,sh603931,1.6203
20240927,4.01,2.8271,2.99,3.9,False,sh600526,0.9962
20250625,20.34,3.4961,0.88,19.65,False,sh601138,1.2316
20240930,15.75,4.822,-3.68,15.03,False,sh600188,2.8165
20250904,42.28,0.8804,9.56,41.91,False,sh603102,0.9374
20240813,1.39,0.3429,-6.47,1.39,False,sh600568,2.3928
20240927,3661.99,0.5507,2.1,3641.93,False,sh000854,2.0467
20240902,5.14,0.6955,-7.39,5.1,False,sh600795,1.6108
20250624,22.81,7.1067,-1.4,21.3,False,sh688005,2.5456
20250905,17.44,2.0808,2.64,17.08,False,sh688562,0.4331
20260107,91.24,5.5232,13.26,86.46,False,sh688331,2.5715
20251015,24.35,0.3448,7.23,24.27,False,sh688618,0.6496
20240920,2.82,2.3624,6.74,2.75,False,sh600490,6.2018
20240731,0.76,0.2899,-2.62,0.76,False,sh900936,1.4452
20240930,7.18,1.0823,-7.79,7.11,False,sh603901,3.461
20240926,7042.16,2.4408,13.92,6874.37,False,sh000806,2.1107
20250714,22.29,1.8568,3.59,21.88,False,sh688028,1.993
20240930,6.22,4.3391,3.38,5.96,False,sh600820,2.3526
20250820,75.72,5.4938,-3.86,71.78,False,sh688486,2.4968
20240731,10.16,0.1487,-3.64,10.14,False,sh601958,1.1993
20240730,6.98,3.9192,28.09,6.71,True,sh600789,2.4705
20240927,8.58,5.386,-1.28,8.14,False,sh603098,1.0186
20250721,11.52,0.5396,1.82,11.46,False,sh688352,0.95
20250303,17.45,1.5091,1.03,17.19,False,sh601211,1.549
20260119,9.68,2.9532,14.98,9.4,False,sh688701,1.4217
20240930,3.38,4.5145,-1.78,3.23,False,sh600589,2.924
20250820,105.9,0.1037,-3.21,105.79,False,sh688266,0.835
20240925,36.16,0.3919,15.04,36.02,False,sh600893,1.6386
20250716,32.56,2.1198,-3.59,31.88,False,sh605488,2.4624
20240912,8.62,2.4505,6.15,8.41,False,sh603636,3.0422
20240903,6.4,1.1778,-3.44,6.33,False,sh600127,2.6547
