ts_code,breakthrough_date,breakthrough_price,ma120_at_breakthrough,held_p0,held_ma120,held_p0_days,held_ma120_days,min_deviation_p0,min_deviation_ma,broke_p0_count,broke_ma_count,max_gain,final_gain,success
sh688600,20250923,21.74,21.73,False,False,115,87,-1.56,-8.14,5,33,38.04,7.13,False
sh600488,20240808,3.71,3.65,False,False,98,101,-7.54,-6.06,22,19,25.05,13.74,False
sh601096,20250703,4.17,4.16,False,False,107,88,-1.82,-6.02,13,32,13.78,1.78,False
sh603737,20240927,24.9,24.14,True,False,120,118,0.0,-1.07,0,2,47.02,43.32,True
sh000134,20240809,824.43,823.84,False,False,104,104,-5.41,-6.37,16,16,19.06,18.09,False
sh000949,20240930,5089.83,4737.53,False,False,5,72,-13.55,-5.13,115,48,2.29,-7.04,False
sh601677,20240731,11.95,11.4,False,False,70,50,-7.87,-6.35,50,70,29.37,1.51,False
sh600475,20240927,8.62,8.58,False,False,68,95,-3.36,-2.71,52,25,12.41,4.17,False
sh603199,20240821,32.91,32.47,False,False,86,94,-3.31,-5.39,34,26,16.56,-3.19,False
sh601816,20250624,5.61,5.61,False,False,3,7,-9.85,-8.01,117,113,1.43,-8.78,False
sh600688,20240731,2.72,2.7,False,False,88,83,-9.56,-8.57,32,37,16.54,4.41,False
sh688400,20250717,29.81,28.69,False,True,119,120,-1.04,0.0,1,0,79.87,51.96,True
sh600268,20240918,5.58,5.5,True,False,120,119,0.0,-1.34,0,1,37.1,35.3,True
sh603051,20251125,21.21,21.17,False,False,59,40,-8.86,-9.94,34,53,30.65,8.72,False
sh688129,20250916,24.28,24.17,False,False,11,30,-21.83,-20.68,109,90,4.12,-5.89,False
sh605369,20250702,19.68,19.41,False,False,50,68,-7.57,-7.07,70,52,7.01,-3.1,False
sh603661,20250624,28.27,27.57,False,True,116,120,-0.88,0.0,4,0,22.39,15.28,False
sh601009,20250325,9.86,9.84,False,False,110,105,-2.03,-2.67,10,15,20.18,6.69,False
sh603800,20240930,21.45,20.12,False,False,107,109,-19.53,-12.88,13,11,65.63,53.89,True
sh603281,20250625,23.22,22.97,True,True,120,120,0.0,0.0,0,0,26.39,16.79,False
sh603033,20240919,12.1,12.09,False,False,118,108,-2.31,-9.71,2,12,30.08,-0.99,False
sh603348,20250819,21.82,21.67,False,False,34,57,-12.51,-10.68,86,63,7.88,-7.93,False
sh688235,20250709,226.46,224.85,False,False,118,110,-0.81,-4.41,2,10,43.99,32.87,True
sh600909,20240731,4.54,4.33,False,False,84,100,-8.37,-3.64,36,20,50.44,20.7,True
sh603665,20241126,17.3,17.24,False,False,47,82,-24.39,-17.96,73,38,40.17,36.59,True
sh000152,20240926,2555.47,2474.52,False,True,119,120,-0.08,0.0,1,0,9.53,5.34,False
sh601611,20240930,8.21,7.61,False,False,86,91,-5.24,-4.23,34,29,15.72,9.14,False
sh603079,20251015,17.57,17.35,False,False,79,65,-12.58,-17.25,41,55,25.16,-5.86,False
sh600085,20240514,46.5,45.55,False,False,0,19,-35.03,-21.56,120,101,0.0,-9.27,False
sh688428,20260210,25.06,24.65,False,False,16,21,-14.96,-11.41,25,20,24.9,20.31,True
sh603078,20240927,12.9,12.61,True,True,120,120,0.0,0.0,0,0,76.36,54.26,True
sh603499,20250811,17.49,16.56,False,False,96,116,-7.89,-3.92,24,4,37.56,29.96,True
sh600769,20240906,6.8,6.67,False,False,113,114,-6.18,-3.81,7,6,105.0,49.12,True
sh603866,20240926,5.66,5.37,False,False,111,72,-1.41,-8.58,9,48,38.16,-1.41,False
sh603533,20250716,21.39,20.32,False,False,28,64,-15.01,-11.21,92,56,34.13,34.13,True
sh603829,20251113,19.66,18.8,True,True,102,102,0.0,0.0,0,0,68.67,50.66,True
sh603607,20251015,24.03,24.01,False,False,65,49,-12.11,-14.08,55,71,19.68,-7.03,False
sh603828,20240926,1.77,1.76,True,True,120,120,0.0,0.0,0,0,206.21,171.75,True
sh600925,20250805,5.01,5.01,False,False,5,3,-9.78,-8.42,115,117,0.4,-5.19,False
sh688162,20250624,26.52,25.8,False,False,118,99,-0.23,-7.86,2,21,38.69,8.14,False
sh600804,20241024,1.47,1.47,False,False,101,80,-53.74,-60.54,19,40,53.06,-53.74,False
sh601021,20240805,54.02,54.01,False,False,57,66,-13.04,-12.17,63,54,12.81,-6.43,False
sh600223,20240927,7.08,6.96,False,False,65,107,-6.92,-2.5,55,13,20.76,6.78,False
sh600023,20240930,6.39,6.13,False,False,0,6,-24.88,-16.47,120,114,0.0,-15.18,False
sh688362,20250627,29.8,29.67,False,False,97,76,-6.51,-8.52,23,44,36.88,8.05,False
sh600997,20240930,7.07,6.72,False,False,3,65,-16.69,-7.12,117,55,2.12,-5.37,False
sh688531,20251217,61.23,59.28,False,False,73,64,-1.27,-6.53,1,10,36.78,36.78,True
sh688056,20251021,35.39,34.95,False,False,66,60,-10.85,-12.45,52,58,13.53,1.19,False
sh605122,20251124,13.99,13.6,False,False,8,29,-14.08,-10.81,86,65,5.65,-8.15,False
sh601968,20240926,4.93,4.71,False,False,60,63,-8.7,-7.33,60,57,14.41,-6.87,False
sh603733,20250721,21.0,20.72,True,False,120,104,0.0,-2.39,0,16,25.43,11.1,False
sh688018,20250710,156.48,152.25,False,False,99,85,-5.04,-10.49,21,35,42.43,13.03,False
sh600359,20240924,6.04,5.95,False,False,119,96,-0.83,-5.24,1,24,21.19,12.09,False
sh603085,20240930,9.48,8.79,False,False,100,118,-8.76,-1.49,20,2,62.24,16.77,False
sh600794,20240927,3.19,3.17,True,False,120,102,0.0,-4.9,0,18,27.9,7.21,False
sh000855,20240926,1247.09,1224.39,True,False,120,119,0.0,-0.61,0,1,19.92,10.21,False
sh600569,20240925,1.59,1.56,True,False,120,119,0.0,-1.33,0,1,45.28,16.98,False
sh688301,20250806,87.28,85.63,True,False,120,101,0.0,-5.57,0,19,42.31,27.57,True
sh603698,20240801,12.59,12.29,False,False,104,110,-6.75,-5.02,16,10,61.73,25.74,True
sh000066,20240927,2571.19,2541.83,False,False,71,84,-4.95,-4.18,49,36,10.53,0.29,False
sh688981,20250724,91.75,90.34,False,False,106,114,-5.55,-3.07,14,6,52.73,40.11,True
sh600527,20240927,1.5,1.45,True,False,120,118,0.0,-2.13,0,2,126.67,39.33,True
sh605088,20250829,37.86,36.85,False,False,34,46,-15.21,-14.75,86,74,9.27,-11.04,False
sh603206,20250716,17.39,17.32,False,False,37,41,-7.99,-6.56,83,79,7.07,6.21,False
sh603900,20240802,5.53,5.24,False,False,68,69,-15.73,-15.26,52,51,36.35,-2.71,False
sh900937,20240910,0.14,0.14,False,False,117,94,-2.07,-7.71,3,26,28.28,16.55,False
sh600491,20240731,2.7,2.7,False,False,84,85,-9.26,-6.84,36,35,67.04,35.56,True
sh603132,20251125,13.36,13.27,False,False,92,88,-0.9,-5.53,2,6,66.02,45.81,True
sh688330,20250718,26.2,26.11,True,True,120,120,0.0,0.0,0,0,72.38,63.76,True
sh688563,20251009,55.07,54.94,False,False,72,64,-5.83,-5.7,48,56,38.55,7.34,False
sh600622,20240925,2.01,2.0,True,False,120,94,0.0,-18.79,0,26,199.5,47.26,True
sh688004,20260109,25.64,25.21,False,False,13,12,-20.75,-19.99,49,50,3.63,-13.61,False
sh603703,20240802,10.41,10.18,False,False,68,77,-17.58,-12.41,52,43,31.32,15.27,False
sh600012,20241107,13.71,13.59,False,False,113,112,-5.03,-4.36,7,8,24.95,22.91,True
sh603099,20240806,22.81,22.55,False,False,117,116,-7.37,-6.12,3,4,165.64,57.0,True
sh601916,20260311,3.06,3.04,False,False,11,11,-3.92,-3.2,14,14,2.61,-1.31,False
sh601890,20240927,7.22,7.18,False,False,117,97,-1.25,-4.24,3,23,56.23,26.73,True
sh000849,20240731,7426.3,7366.42,False,False,85,93,-4.71,-3.74,35,27,56.32,26.91,True
sh601777,20250410,7.83,7.5,True,False,120,113,0.0,-3.51,0,7,68.07,52.87,True
sh600575,20240924,3.42,3.39,False,False,71,49,-9.94,-14.56,49,71,28.07,0.29,False
sh000807,20240927,20770.19,19913.07,False,False,49,79,-9.46,-4.95,71,41,10.82,-1.97,False
sh600168,20240930,4.37,4.06,False,False,88,90,-6.17,-5.3,32,30,23.78,4.57,False
sh603065,20250908,8.75,8.71,False,False,41,37,-7.31,-9.74,79,83,10.29,1.49,False
sh600395,20240930,5.83,5.59,False,False,1,20,-19.21,-9.6,119,100,0.86,-16.81,False
sh000933,20240927,7754.54,7441.23,False,False,88,84,-6.66,-5.14,32,36,19.99,3.94,False
sh600126,20240930,4.37,4.15,False,False,71,109,-8.92,-2.83,49,11,236.84,162.47,True
sh603819,20241107,9.86,9.79,False,False,119,119,-1.32,-0.36,1,1,70.18,58.72,True
sh603637,20240926,6.06,6.05,True,True,120,120,0.0,0.0,0,0,69.64,54.62,True
sh603856,20250908,11.63,11.52,False,False,110,112,-3.27,-2.54,10,8,28.08,20.26,True
sh000100,20240926,5231.15,5045.4,True,False,120,118,0.0,-1.11,0,2,13.85,6.27,False
sh600716,20240913,2.81,2.79,False,False,116,97,-2.14,-4.95,4,23,64.41,32.38,True
sh603181,20260115,16.19,15.88,False,False,31,32,-12.72,-12.26,27,26,9.7,-7.23,False
sh600271,20240919,8.25,8.16,True,False,120,96,0.0,-8.67,0,24,31.65,9.7,False
sh688130,20251021,22.9,22.32,False,False,51,52,-13.54,-12.9,67,66,10.7,-6.77,False
sh603332,20250918,14.74,14.04,False,False,0,30,-19.13,-15.6,120,90,0.0,-12.35,False
sh600758,20240926,2.98,2.94,True,True,120,120,0.0,0.0,0,0,52.38,24.51,True
sh601989,20240927,5.08,5.01,False,False,21,20,-18.5,-14.68,99,100,12.4,-16.53,False
sh603655,20251217,35.6,35.4,True,False,77,58,0.0,-6.73,0,19,30.34,17.72,False
sh688728,20251021,16.0,15.69,False,False,25,31,-20.13,-17.37,93,87,7.44,-15.94,False
sh600469,20240731,5.49,5.39,False,False,87,75,-11.48,-10.83,33,45,31.88,8.74,False
sh600973,20240927,3.74,3.7,True,True,120,120,0.0,0.0,0,0,68.45,44.92,True
sh600694,20240731,13.73,13.64,False,False,88,88,-9.33,-11.79,32,32,77.29,68.08,True
sh605188,20260203,20.16,19.98,False,False,2,2,-20.98,-21.74,43,43,7.99,-13.29,False
sh603336,20240819,3.76,3.56,False,False,91,95,-18.86,-11.87,29,25,55.25,16.2,False
sh600713,20240806,4.28,4.23,False,False,96,93,-7.71,-6.93,24,27,24.53,12.38,False
sh603002,20240801,5.07,4.94,False,False,71,78,-19.13,-16.91,49,42,44.97,8.68,False
sh688201,20251124,13.33,13.16,False,False,74,57,-3.9,-10.12,20,37,27.91,4.88,False
sh600089,20240927,13.44,13.29,False,False,25,33,-13.1,-9.18,95,87,9.6,-12.35,False
sh600217,20240902,4.49,4.34,False,False,108,77,-5.12,-11.14,12,43,62.17,16.51,False
sh601015,20240927,3.18,3.05,False,False,71,72,-5.35,-7.19,49,48,18.87,-2.2,False
sh600897,20240731,12.88,12.62,False,False,86,94,-5.51,-4.3,34,26,18.48,11.34,False
sh601609,20251124,10.0,9.85,False,False,82,52,-9.5,-19.05,12,42,26.1,7.3,False
sh600770,20240924,2.65,2.65,True,False,120,116,0.0,-4.08,0,4,149.06,64.15,True
sh688682,20250905,29.1,28.77,False,False,109,108,-2.41,-3.42,11,12,139.97,59.79,True
sh688118,20250716,28.43,23.86,False,False,42,83,-17.09,-13.56,78,37,24.9,21.07,True
sh603507,20250627,24.64,24.54,False,False,70,55,-9.46,-12.97,50,65,21.14,-1.99,False
sh605158,20250722,8.7,8.6,False,False,55,55,-11.38,-11.72,65,65,13.91,-5.4,False
sh603707,20250730,11.94,11.94,False,False,0,6,-24.37,-15.1,120,114,0.0,-18.68,False
sh603260,20250722,52.86,51.35,False,False,56,84,-11.0,-6.1,64,36,23.9,1.13,False
sh600323,20240925,18.94,18.72,True,False,120,101,0.0,-7.15,0,19,21.07,21.07,True
sh688062,20260107,45.2,42.47,False,False,2,6,-31.35,-27.21,62,58,1.81,-14.23,False
sh688505,20250929,9.08,9.06,False,False,18,7,-19.27,-15.82,102,113,3.19,-12.22,False
sh688356,20260105,91.88,90.85,False,False,64,62,-3.97,-5.31,3,5,22.98,19.04,False
sh603928,20240930,8.14,7.69,False,False,94,113,-6.63,-4.06,26,7,76.41,37.47,True
sh605222,20250702,15.18,15.14,False,False,116,106,-1.32,-2.51,4,14,31.88,20.42,True
sh600644,20240930,6.3,6.21,False,False,85,96,-8.89,-6.44,35,24,13.33,8.89,False
sh688001,20250728,27.51,27.01,False,False,104,96,-2.36,-3.94,16,24,21.85,20.28,True
sh688652,20250724,59.84,58.56,False,False,110,113,-7.65,-5.7,10,7,119.24,116.28,True
sh603598,20240927,13.16,13.11,False,False,118,117,-4.94,-3.85,2,3,87.69,38.6,True
sh600513,20240806,8.48,8.47,False,False,88,88,-8.02,-7.98,32,32,38.44,17.8,False
sh600809,20240930,212.83,202.89,False,False,16,75,-22.32,-11.06,104,45,6.82,-1.71,False
sh603137,20250924,14.08,14.04,False,False,87,42,-9.52,-10.98,33,78,8.24,-3.41,False
sh688186,20250919,26.4,25.83,False,False,18,34,-20.76,-19.53,102,86,14.47,-12.92,False
sh600847,20240906,7.69,7.13,False,False,114,97,-6.89,-10.18,6,23,43.69,23.8,True
sh601238,20240927,8.22,7.98,False,False,109,101,-4.99,-4.17,11,19,29.81,3.53,False
sh603194,20251022,40.83,39.84,False,False,6,21,-22.21,-18.29,111,96,3.8,-16.83,False
sh600703,20240930,12.44,11.53,False,False,70,87,-11.41,-8.41,50,33,21.62,-3.94,False
sh600099,20240905,7.66,7.32,False,False,109,114,-7.31,-2.92,11,6,39.16,27.02,True
sh603788,20240927,11.83,11.36,True,False,120,119,0.0,-0.38,0,1,76.67,31.87,True
sh600070,20240809,1.34,1.33,False,False,107,93,-9.7,-25.79,13,27,67.91,-2.24,False
sh688396,20250625,46.85,46.66,False,False,102,96,-2.09,-6.56,18,24,25.12,18.79,False
sh603327,20250630,9.25,9.15,False,False,96,87,-5.51,-6.29,24,33,57.08,17.41,False
sh601618,20240813,3.13,3.13,False,False,72,72,-19.78,-18.39,48,48,14.36,-1.28,False
sh000926,20240731,1941.91,1931.19,False,False,83,81,-9.13,-8.59,37,39,17.12,6.95,False
sh603558,20240927,9.42,9.25,False,False,108,96,-2.23,-6.45,12,24,16.02,-1.17,False
sh601330,20250905,6.96,6.94,False,False,83,64,-4.17,-4.98,37,56,32.33,32.33,True
sh600380,20240930,11.67,10.91,False,False,7,97,-9.94,-3.41,113,23,2.49,-0.86,False
sh603070,20250708,13.74,13.53,False,False,65,87,-8.95,-8.91,55,33,7.79,-5.68,False
sh600900,20241216,28.34,27.81,False,False,55,73,-6.99,-4.12,65,47,6.92,5.79,False
sh600901,20250904,5.46,5.45,False,False,107,102,-2.75,-3.31,13,18,18.68,16.48,False
sh688146,20250630,28.74,28.42,True,True,120,120,0.0,0.0,0,0,69.85,42.6,True
sh600133,20240930,9.86,9.11,False,False,64,82,-15.22,-10.68,56,38,36.23,-1.32,False
sh600560,20240927,13.24,13.23,True,False,120,114,0.0,-1.91,0,6,56.5,20.7,True
sh000021,20240926,950.3,914.91,False,False,116,114,-0.78,-0.5,4,6,11.46,3.53,False
sh688072,20250707,162.69,158.52,False,False,114,117,-3.77,-1.81,6,3,122.29,105.29,True
sh688621,20251112,61.42,61.01,False,False,88,56,-9.13,-14.89,14,46,27.48,4.77,False
sh688515,20250815,103.9,97.37,False,False,87,96,-9.12,-6.67,33,24,24.03,14.47,False
sh603716,20240730,7.14,6.95,False,False,53,72,-22.13,-14.99,67,48,48.88,-6.02,False
sh000812,20240927,5638.91,5307.6,False,False,117,108,-1.95,-3.64,3,12,22.06,3.3,False
sh605081,20260126,11.83,11.61,False,False,1,1,-48.52,-40.3,50,50,0.51,-36.01,False
sh600834,20240906,7.23,7.08,False,False,108,89,-9.12,-6.88,12,31,39.11,12.29,False
sh603758,20240930,7.74,7.49,False,False,97,108,-11.89,-7.41,23,12,88.89,61.5,True
sh900922,20240924,0.39,0.39,True,True,120,120,0.0,0.0,0,0,36.27,30.57,True
sh603893,20250625,153.03,152.52,False,False,107,82,-5.2,-6.28,13,38,60.95,13.3,False
sh603168,20240930,7.68,7.47,False,False,42,48,-16.41,-11.43,78,72,20.31,-9.77,False
sh600679,20240806,9.39,9.2,False,False,98,103,-8.42,-6.49,22,17,122.57,40.85,True
sh688538,20251222,2.66,2.66,False,False,24,17,-14.66,-14.86,50,57,5.64,-14.29,False
sh603213,20260113,13.61,13.51,False,False,42,37,-5.66,-6.03,18,23,5.14,-1.32,False
sh600299,20240918,9.94,9.8,False,False,117,97,-3.82,-7.27,3,23,24.45,8.75,False
sh603588,20240930,5.42,5.33,False,False,34,96,-13.89,-10.96,86,24,22.63,3.26,False
sh600637,20240923,6.09,6.08,True,False,120,117,0.0,-1.95,0,3,44.33,25.45,True
sh688576,20250630,63.6,63.17,False,False,105,81,-3.93,-8.31,15,39,17.34,-2.88,False
sh605398,20250624,31.84,29.92,False,False,50,60,-14.34,-13.48,70,60,23.76,-14.03,False
sh688325,20250630,47.02,45.94,False,True,117,120,-0.85,0.0,3,0,136.39,97.14,True
sh688320,20250624,47.99,44.36,False,False,35,70,-33.97,-28.39,85,50,12.57,-33.34,False
sh600061,20240919,5.79,5.78,True,False,120,98,0.0,-4.84,0,22,52.82,20.89,True
sh603391,20250625,38.89,38.86,False,False,119,119,-0.62,-0.48,1,1,93.01,58.91,True
sh600506,20240927,12.07,12.01,True,True,120,120,0.0,0.0,0,0,91.14,72.0,True
sh601156,20250710,13.75,13.56,False,True,115,120,-2.04,0.0,5,0,35.35,35.35,True
sh688193,20251127,47.9,47.76,False,False,77,61,-7.77,-9.02,14,30,13.84,7.27,False
sh600548,20240930,10.43,9.86,False,False,93,94,-8.54,-4.7,27,26,27.34,3.93,False
sh603003,20241017,5.11,5.04,False,False,82,87,-12.52,-15.08,38,33,26.61,2.35,False
sh688609,20250630,10.47,10.39,False,False,41,43,-12.61,-12.55,79,77,15.38,-8.4,False
sh603122,20250703,6.79,6.78,False,False,89,90,-7.51,-7.09,31,30,341.97,259.35,True
sh600185,20240925,5.18,5.12,True,False,120,70,0.0,-14.79,0,50,68.92,19.31,False
sh603275,20260113,50.54,49.28,False,False,1,23,-18.16,-11.22,59,37,1.92,-5.72,False
sh603712,20250919,21.45,20.88,False,False,27,34,-26.85,-23.32,93,86,10.4,-23.87,False
sh688039,20250625,32.22,32.11,False,False,115,107,-2.55,-9.38,5,13,98.32,33.46,True
sh600378,20240927,28.86,28.44,False,False,60,62,-8.83,-10.03,60,58,18.74,-6.72,False
sh600651,20240730,3.0,2.98,False,False,83,86,-10.33,-8.8,37,34,72.0,33.33,True
sh601728,20250709,7.51,7.48,False,False,1,1,-16.9,-10.8,119,119,0.0,-15.57,False
sh688077,20251106,33.23,32.85,False,False,32,21,-18.15,-18.16,74,85,13.33,-9.45,False
sh600336,20240730,4.95,4.64,False,False,94,93,-11.11,-6.45,26,27,117.78,29.09,True
sh601567,20240829,30.48,29.91,False,False,55,56,-20.17,-18.68,65,64,11.81,-12.96,False
sh600765,20240927,18.43,18.06,False,False,84,63,-13.62,-18.53,36,57,29.47,-13.13,False
sh600882,20240731,13.55,13.53,False,False,93,93,-13.06,-12.15,27,27,56.31,34.24,True
sh688277,20260108,17.76,17.03,True,True,64,64,0.0,0.0,0,0,57.38,20.21,True
sh688710,20250630,34.52,34.49,False,False,115,116,-2.26,-2.08,5,4,46.84,33.63,True
sh601000,20241010,4.58,4.48,False,False,5,19,-16.59,-11.36,115,101,3.28,-8.52,False
sh600202,20240926,3.95,3.93,True,True,120,120,0.0,0.0,0,0,48.86,43.04,True
sh603341,20250812,41.32,41.26,False,False,107,94,-6.66,-8.49,13,26,25.36,7.74,False
sh688697,20250624,13.08,12.67,False,False,115,118,-1.53,-2.74,5,2,32.72,13.15,False
sh688409,20250627,54.23,52.52,False,False,104,108,-5.29,-2.59,16,12,67.01,30.39,True
sh600681,20240927,3.14,3.14,False,False,73,60,-4.13,-5.26,47,60,13.99,1.59,False
sh600966,20240930,4.88,4.8,False,False,40,65,-10.44,-8.8,80,55,21.29,-6.76,False
sh601999,20240923,5.42,5.4,True,False,120,112,0.0,-5.47,0,8,46.13,14.76,False
sh600155,20240925,6.61,6.43,True,False,120,88,0.0,-5.92,0,32,39.79,10.29,False
sh603017,20240930,8.71,8.67,False,False,32,70,-15.04,-9.31,88,50,7.23,-4.95,False
sh603191,20250707,12.84,12.78,True,False,120,97,0.0,-3.03,0,23,42.13,16.28,False
sh603323,20240819,4.16,3.98,False,False,95,101,-14.68,-11.71,25,19,14.2,7.22,False
sh603825,20250711,12.98,12.87,False,False,0,0,-34.75,-22.33,120,120,0.0,-29.2,False
sh688120,20250704,112.15,108.65,False,False,100,109,-5.22,-3.02,20,11,49.68,37.19,True
sh600779,20240927,40.79,37.96,False,False,110,116,-3.9,-2.69,10,4,47.59,17.78,False
sh600918,20250624,6.33,6.27,True,False,120,99,0.0,-3.32,0,21,16.27,6.16,False
sh600584,20240925,29.65,29.01,True,False,120,99,0.0,-8.26,0,21,56.49,20.57,True
sh600737,20240926,8.69,8.43,True,False,120,97,0.0,-2.88,0,23,17.26,5.75,False
sh600250,20240924,8.25,8.21,False,False,119,73,-0.48,-8.13,1,47,47.76,14.79,False
sh688111,20250731,313.5,306.85,False,False,50,100,-8.04,-4.85,70,20,21.21,12.6,False
sh600956,20250905,7.73,7.48,False,False,56,59,-6.21,-6.51,64,61,22.38,22.38,True
sh603488,20240731,7.88,7.83,False,False,80,78,-8.76,-9.34,40,42,30.71,-1.14,False
sh603838,20241008,5.28,5.16,False,False,95,66,-10.04,-16.8,25,54,59.09,-5.3,False
sh600107,20240918,3.93,3.76,False,False,119,88,-2.8,-9.87,1,32,54.45,36.64,True
sh603616,20240927,3.16,3.09,True,False,120,81,0.0,-12.95,0,39,47.47,5.38,False
sh600754,20240926,26.41,24.65,False,False,59,99,-8.48,-4.46,61,21,17.19,-0.34,False
sh000832,20240930,392.77,385.16,False,False,113,119,-2.48,-0.55,7,1,11.51,9.43,False
sh688246,20250701,30.36,30.35,False,False,48,38,-32.48,-30.44,72,82,28.0,-21.28,False
sh688172,20250708,19.85,19.74,False,False,102,104,-5.79,-5.19,18,16,63.73,45.79,True
sh601985,20240924,10.42,9.99,False,False,7,17,-12.57,-11.12,113,103,5.09,-12.48,False
sh603659,20260309,27.7,27.59,True,True,28,28,0.0,0.0,0,0,29.64,27.76,True
sh688721,20250807,48.29,46.31,False,False,62,73,-12.4,-10.02,58,47,19.24,-1.2,False
sh603790,20251210,20.33,20.11,False,False,59,55,-5.46,-9.65,23,27,28.87,9.05,False
sh600460,20240926,19.4,18.85,True,False,120,101,0.0,-10.25,0,19,71.44,24.07,True
sh605006,20260121,7.79,7.68,False,False,54,54,-1.03,-0.04,1,1,42.49,34.02,True
sh600233,20240829,15.11,14.84,False,False,46,50,-14.23,-13.1,74,70,17.34,-9.53,False
sh600149,20240919,3.57,3.55,False,False,117,109,-2.52,-4.37,3,11,48.46,18.77,False
sh688592,20251215,43.3,42.33,False,False,49,48,-10.05,-11.99,30,31,24.2,4.67,False
sh603658,20240930,46.9,44.83,False,False,1,51,-17.74,-7.45,119,69,4.12,-11.71,False
sh688208,20251212,35.31,35.28,False,False,41,36,-10.93,-11.87,39,44,14.08,3.0,False
sh600800,20240926,2.23,2.2,True,False,120,117,0.0,-3.83,0,3,138.12,34.08,True
sh600032,20250701,7.57,7.55,False,False,57,36,-4.0,-5.56,63,84,9.86,-1.62,False
sh603170,20250807,13.13,12.84,False,False,116,114,-0.91,-3.77,4,6,24.14,7.69,False
sh600280,20240805,2.87,2.71,False,False,90,93,-18.82,-13.73,30,27,87.46,20.56,True
sh601718,20240926,2.65,2.55,False,False,105,68,-3.77,-7.54,15,52,22.64,-0.38,False
sh600033,20240925,3.27,3.26,True,False,120,118,0.0,-0.55,0,2,19.57,14.37,False
sh688521,20251224,137.0,134.56,False,False,69,70,-6.82,-5.42,4,3,102.67,83.5,True
sh688615,20250715,169.77,164.33,False,False,88,99,-11.8,-8.63,32,21,55.75,55.75,True
sh600199,20240927,13.29,12.88,False,False,46,61,-16.85,-13.81,74,59,19.94,-15.88,False
sh600603,20241008,5.61,5.59,False,False,118,98,-4.63,-19.0,2,22,90.2,27.27,True
sh603226,20240930,3.66,3.44,False,False,112,119,-7.65,-0.62,8,1,99.18,86.34,True
sh605151,20251020,19.63,19.15,False,False,69,56,-11.67,-13.81,50,63,28.32,1.27,False
sh601166,20240920,15.19,15.18,True,True,120,120,0.0,0.0,0,0,40.36,36.41,True
sh605098,20250813,36.12,36.0,False,False,109,112,-3.9,-2.65,11,8,36.54,36.54,True
sh688296,20250624,12.25,12.19,True,False,120,113,0.0,-10.71,0,7,33.47,4.9,False
sh603268,20240926,14.0,13.41,True,False,120,109,0.0,-16.55,0,11,289.5,167.93,True
sh900916,20250219,0.35,0.35,False,False,67,33,-7.34,-11.13,53,87,8.19,2.82,False
sh601128,20240930,6.3,6.05,False,False,39,84,-7.36,-4.61,81,36,5.47,-4.19,False
sh601899,20240731,15.98,15.81,False,False,31,37,-14.58,-16.71,89,83,10.89,-1.5,False
sh600866,20240926,5.08,5.07,True,False,120,116,0.0,-2.95,0,4,43.5,17.52,False
sh601162,20250625,4.5,4.23,False,False,106,98,-8.67,-19.27,14,22,32.0,-8.67,False
sh603090,20241107,16.75,16.66,False,False,116,119,-0.9,-4.26,4,1,52.66,44.3,True
sh603223,20240730,7.82,7.62,False,True,117,120,-2.05,0.0,3,0,36.08,18.42,False
sh600055,20240926,13.09,13.04,False,False,119,114,-0.15,-2.47,1,6,43.39,26.2,True
sh600828,20240909,2.79,2.72,False,False,110,109,-14.7,-11.19,10,11,82.44,28.67,True
sh601100,20240829,49.46,48.11,False,False,118,113,-0.81,-3.29,2,7,69.53,69.53,True
sh603389,20240730,5.31,4.98,False,False,107,98,-7.72,-23.03,13,22,84.93,-1.51,False
