ts_code,breakthrough_date,roe,netprofit_yoy,new_high,final_gain,success
sh688025,20260116,9.6117,97.3015,False,11.52,False
sh688676,20250717,5.9282,19.1033,False,5.28,False
sh600537,20240930,-20.5171,-264.859,False,0.67,False
sh600863,20240902,9.4548,19.1708,False,-5.54,False
sh600784,20240923,5.9993,2.8272,False,21.86,True
sh688638,20251128,-11.481,-53.1849,False,-11.09,False
sh600579,20240802,-56.4717,68.0194,False,-13.16,False
sh600987,20240923,4.835,6.4409,False,4.54,False
sh688372,20250625,0.9827,8577.5343,False,-4.79,False
sh601231,20240808,4.6165,2.2334,False,6.35,False
sh603590,20251113,4.0332,13.1926,False,-6.11,False
sh600660,20240730,11.0971,23.3535,False,-0.96,False
sh601083,20251014,13.3437,64.7574,False,5.16,False
sh603416,20240829,5.8474,21.7437,False,-3.22,False
sh600307,20240919,-10.0142,-145.105,False,12.8,False
sh688046,20250627,1.3955,1.699,False,10.92,False
sh688443,20260109,-16.9956,39.124,False,-9.86,False
sh603789,20240930,-12.4017,-905.7231,False,-1.55,False
sh600098,20240806,4.469,2.7334,False,-0.69,False
sh601500,20240930,5.1416,393.3184,False,-8.38,False
sh600702,20240930,8.2944,-35.7275,False,8.31,False
sh603195,20260225,18.8967,-8.7203,False,-0.73,False
sh605050,20260320,5.6148,20.377,False,-11.85,False
sh600265,20240930,-5.0795,-379.5687,False,-3.04,False
sh688777,20250806,3.4638,-31.4629,False,4.36,False
sh600132,20240926,46.9019,4.1944,False,-5.49,False
sh688273,20251201,7.1639,-0.0748,False,-8.62,False
sh600455,20240913,3.4086,-18.7514,False,26.16,True
sh000114,20240927,,,False,0.15,False
sh603843,20240730,-8.3857,7.2226,False,11.07,False
sh603516,20250718,-2.83,-201.9891,False,46.87,True
sh601005,20250702,-0.7917,80.9902,False,-0.71,False
sh603071,20251201,8.1148,-15.1002,False,-3.4,False
sh600381,20241025,-7.5191,-28.6082,False,13.43,False
sh000300,20240926,,,False,6.85,False
sh688693,20250625,-1.434,19.5387,False,7.41,False
sh600048,20240926,3.72,-39.2932,False,13.4,False
sh600835,20240925,3.8931,-5.4363,False,19.89,False
sh603271,20251020,13.7373,30.9875,False,13.97,False
sh601456,20250710,3.2358,1185.19,False,10.81,False
sh605080,20250701,6.9448,44.5283,False,-6.67,False
sh000813,20240927,,,False,-0.3,False
sh603717,20240930,0.9596,106.8519,False,-4.8,False
sh600006,20240930,0.7867,-22.9585,False,-7.52,False
sh688347,20260410,0.5704,-56.5226,False,2.47,False
sh688620,20250806,-3.4918,-740.8665,False,7.4,False
sh603976,20251020,1.347,-68.5424,False,3.38,False
sh600561,20240821,0.4534,112.4757,False,-8.73,False
sh605399,20250924,-0.196,-110.2323,False,0.32,False
sh688577,20251222,3.0721,78.1817,False,-1.88,False
sh600636,20240925,-1.5031,-419.4504,False,14.74,False
sh600351,20240930,6.1435,6.9911,False,-7.4,False
sh600502,20240926,4.6177,-6.522,False,10.5,False
sh603212,20251020,-4.4738,-22.461,False,5.1,False
sh688539,20250624,0.2188,-79.8129,False,3.37,False
sh600678,20240927,-5.0086,-226.6699,False,72.73,True
sh603169,20240820,2.2016,-39.1141,False,-12.42,False
sh900923,20240802,,,False,-3.19,False
sh600837,20240807,,,False,2.23,False
sh688608,20250819,4.6205,106.4502,False,1.53,False
sh601118,20240827,-3.0986,-9.8854,False,0.21,False
sh603258,20240910,2.6081,-31.5717,False,2.01,False
sh688192,20260415,-70.9766,-3.8476,False,-1.89,False
sh603897,20250624,2.1237,-2.3178,False,3.82,False
sh600853,20240927,2.4668,28.7571,False,5.78,False
sh600507,20240926,1.7485,-42.8238,False,4.54,False
sh603390,20251219,3.4269,228.5842,False,4.58,False
sh600060,20240930,4.5003,-19.563,False,-17.26,False
sh603896,20240930,4.6071,11.7886,False,-10.13,False
sh688321,20251031,4.3724,238.5291,False,-3.34,False
sh600337,20241028,-12.8718,-65.2539,False,15.4,False
sh688625,20250624,5.2039,15.8244,False,-0.71,False
sh688511,20260324,4.943,550.3661,False,-20.74,False
sh603088,20240930,12.359,-4.8627,False,-5.27,False
sh600650,20250110,4.8336,30.2776,False,-2.24,False
sh900945,20240731,,,False,-3.37,False
sh600379,20240919,6.4029,42.984,False,8.35,False
sh603713,20260106,11.6596,7.0411,False,6.35,False
sh688696,20250821,3.0365,2062.3366,False,5.5,False
sh603289,20251205,4.5765,51.0096,False,-3.62,False
sh600203,20240923,-4.6895,24.4515,False,11.58,False
sh600599,20240827,4.1736,-40.4556,False,25.05,True
sh600905,20250625,2.7813,1.1598,False,0.95,False
sh603288,20240830,12.2114,11.5248,False,-3.21,False
sh600883,20240927,4.3325,-20.0274,False,8.86,False
sh688425,20250708,4.1557,1.7276,False,45.58,True
sh600764,20240801,0.9297,-16.4702,False,-7.36,False
sh603626,20240827,-5.9544,-132.1251,False,73.7,True
sh601566,20241008,3.4605,40.2997,False,-11.64,False
sh688772,20250625,-0.3259,-337.0919,False,-7.72,False
sh603059,20251222,7.5289,84.5821,False,-2.51,False
sh603322,20240930,9.1255,173.9964,False,12.24,False
sh605055,20260203,-3.8659,-249.114,False,11.46,False
sh600433,20240925,1.8847,264.2535,False,7.69,False
sh603016,20240912,4.5749,9.186,False,37.06,True
sh688215,20260115,1.9213,30.3275,False,-0.93,False
sh601318,20240813,8.1541,6.8413,False,6.35,False
sh603058,20240731,7.1346,177.5641,False,-6.26,False
sh600967,20240731,2.2655,-39.2775,False,0.0,False
sh688110,20260414,-4.6261,-12.1553,False,1.88,False
sh600736,20240926,1.404,-38.2433,False,2.22,False
sh603027,20241008,9.8198,-9.1876,False,-11.69,False
sh600585,20240926,1.8032,-48.5624,False,8.54,False
sh688097,20250630,-0.6978,-45.5918,False,-3.42,False
sh603992,20250624,1.405,-59.1711,False,-2.47,False
sh600778,20240805,3.6928,107.8598,False,1.42,False
sh603069,20240926,-0.9035,82.3375,False,3.64,False
sh603312,20250624,4.1792,44.8124,False,1.85,False
sh688439,20250630,0.3974,-85.9693,False,-5.42,False
sh605180,20260121,2.1456,-48.0961,False,1.88,False
sh688209,20250725,2.5972,32.9629,False,2.21,False
sh600148,20240731,0.1436,109.532,False,-2.86,False
sh600232,20240731,3.5866,105.1086,False,0.47,False
sh605007,20250707,3.4448,-47.57,False,0.76,False
sh600461,20250401,3.4701,2.6284,False,9.15,False
sh688247,20250627,1.5967,-10.511,False,7.41,False
sh600106,20240924,2.057,-26.2109,False,32.12,True
sh605333,20250722,11.9513,8.3966,False,7.82,False
sh600348,20240930,4.4988,-56.8705,False,-9.31,False
sh000827,20240927,,,False,5.38,False
sh600281,20240911,-22.3288,46.0741,False,-0.62,False
sh603171,20250624,0.9874,-24.499,False,-6.06,False
sh600801,20240813,2.5357,-38.7408,False,-21.88,False
sh900917,20240926,,,False,14.93,False
sh603920,20240829,7.2547,54.4902,False,3.84,False
sh688297,20250922,0.557,182.7569,False,2.62,False
sh600785,20241104,4.9716,-21.174,False,-6.72,False
sh688677,20251201,10.406,40.0253,False,-1.21,False
sh600365,20240903,-9.0531,62.0148,False,-4.87,False
sh603095,20250624,1.3458,179.222,False,-4.43,False
sh603113,20240930,-0.4947,29.4643,False,-9.02,False
sh603689,20240924,6.2043,5.2133,False,3.5,False
sh600198,20240913,-22.1415,29.6681,False,52.5,True
sh688315,20250708,3.1118,1.0301,False,6.29,False
sh600054,20240927,2.9429,-34.1034,False,-1.75,False
sh600829,20240905,4.8678,-11.8368,False,-19.6,False
sh603222,20240909,1.6162,-35.1434,False,-14.18,False
sh600360,20241008,3.0755,371.1431,False,6.69,False
sh600533,20240925,-3.4716,-620.378,False,13.86,False
sh688021,20251219,-0.0079,99.7554,False,-0.05,False
sh603158,20240802,5.3609,48.8196,False,-9.85,False
sh000841,20240927,,,False,4.02,False
sh688338,20251128,3.8995,-22.8321,False,-4.34,False
sh600664,20240919,7.0293,87.9381,False,21.38,True
sh603908,20240806,13.9691,-18.415,False,-10.93,False
sh600983,20240930,1.2351,-12.9691,False,-6.47,False
sh688376,20251202,7.5682,-5.1667,False,14.11,False
sh605136,20250904,-1.3275,-1315.9759,False,6.75,False
sh600303,20241024,-14.2477,9.9326,False,11.31,False
sh600550,20240822,4.3991,157.6006,False,27.37,True
sh601101,20240816,7.5058,21.2777,False,3.53,False
sh603041,20240930,3.8582,11.9588,False,-3.11,False
sh688411,20260128,16.3374,98.6467,False,-8.9,False
sh600237,20240926,2.6825,8.9163,False,13.56,False
sh688138,20250708,4.3909,3.5204,False,1.29,False
sh603613,20250819,8.332,-4.6154,False,16.15,False
sh603568,20240927,12.3408,38.6845,False,5.24,False
sh600279,20240926,0.7815,0.5627,False,23.02,True
sh600449,20240927,0.7378,-65.3559,False,5.26,False
sh603358,20250408,1.3639,-71.3857,False,2.68,False
sh688092,20250624,1.6222,-36.726,False,4.93,False
sh688708,20250701,3.5516,-46.4666,False,9.87,False
sh601019,20251201,8.1575,28.276,False,0.0,False
sh688221,20251015,-15.0562,17.3936,False,-2.36,False
sh600160,20240930,5.0983,70.3051,False,-7.53,False
sh603290,20250724,4.0835,0.2582,False,10.02,False
sh603316,20240920,-0.7131,68.2523,False,32.46,True
sh000146,20240927,,,False,5.15,False
sh603810,20250904,1.9064,235.4043,False,-3.38,False
sh601881,20240830,3.3191,-11.16,False,0.56,False
sh000858,20240927,,,False,22.17,True
sh601766,20240924,2.6144,21.3986,False,11.73,False
sh688038,20250901,-0.1416,-112.1383,False,-3.6,False
sh688496,20251027,-4.3103,11.2974,False,-22.96,False
sh600830,20250207,2.4807,139.5343,False,-2.31,False
sh600184,20240807,0.2531,-80.1,False,-9.3,False
sh601949,20250708,1.3747,-14.8893,False,1.38,False
sh900926,20240927,,,False,3.58,False
sh601965,20240927,6.091,16.8839,False,3.17,False
sh600549,20240924,8.8913,28.4708,False,7.52,False
sh600480,20240930,5.5907,23.691,False,-6.8,False
sh603217,20260306,4.5897,-2.8878,False,-13.38,False
sh600354,20240926,5.1131,148.2363,False,4.19,False
sh688646,20250825,1.1801,-55.0581,False,-0.46,False
sh688015,20251124,3.3033,178.398,False,6.52,False
sh603259,20251210,18.6378,84.8406,False,-2.08,False
sh600633,20240927,1.497,-76.7135,False,6.28,False
sh603190,20250624,1.673,-34.7868,False,2.88,False
sh688121,20251021,2.3148,74.548,False,-0.39,False
sh601319,20251014,16.0678,28.8762,False,7.66,False
sh600707,20240930,4.4168,439.2129,False,-5.75,False
sh600928,20251104,5.5773,5.5079,False,0.75,False
sh601998,20240815,4.6842,-1.5998,False,-0.85,False
sh688408,20250717,3.6109,-31.786,False,-3.0,False
sh688392,20260408,5.3861,359.8111,False,1.42,False
sh600749,20240806,-0.2521,-186.6556,False,-8.81,False
sh603809,20250905,5.8597,13.4493,False,8.98,False
sh601186,20240809,3.8,-12.7958,False,0.13,False
sh600179,20240925,1.5089,-45.1174,False,8.97,False
sh603668,20240926,2.5046,299.421,False,-2.61,False
sh688238,20260112,-10.0654,14.5723,False,-1.28,False
sh688711,20250624,0.101,163.1447,False,4.52,False
sh600190,20241112,,,False,-13.4,False
sh601001,20240926,8.4045,3.6709,False,1.59,False
sh000111,20240731,,,False,-7.73,False
sh600137,20240927,1.6179,36.4031,False,9.57,False
sh603808,20240930,2.0275,-46.6005,False,-6.83,False
sh601187,20250909,3.6445,-4.5891,False,1.43,False
sh688276,20250717,-1.7752,-153.4673,False,5.04,False
sh600886,20240930,6.2802,12.1903,False,-8.06,False
sh688420,20251020,0.4449,-81.4688,False,5.38,False
sh600761,20240930,9.0906,21.9959,False,-15.86,False
sh600206,20240926,1.078,-22.6974,False,9.12,False
sh605033,20250707,3.1812,-23.8057,False,32.08,True
sh603517,20240930,4.3688,22.2049,False,-3.6,False
sh688147,20250624,3.1956,2253.5713,False,5.13,False
sh600248,20240925,6.1318,-26.2256,False,18.66,False
sh603559,20240805,-95.2729,-25.0755,False,20.17,True
sh688109,20260320,6.1291,267.4188,False,-6.41,False
sh000093,20240926,,,False,6.8,False
sh600962,20240920,0.1305,-95.2414,False,21.21,True
sh601066,20250625,1.7407,50.07,False,-1.48,False
sh600685,20240813,0.8439,1059.4345,False,-9.06,False
sh688739,20251020,1.7395,-50.0112,False,2.65,False
sh603369,20240930,17.7136,20.0762,False,-11.14,False
sh600478,20240930,0.6584,-44.8457,False,-4.87,False
sh600151,20240801,-0.6676,-186.8959,False,9.29,False
sh605199,20251103,-1.6137,90.4602,False,5.29,False
sh600436,20240926,12.7305,11.7276,False,-1.01,False
sh603395,20250821,3.1658,-47.0957,False,-0.03,False
sh601686,20251127,7.3365,399.2482,False,1.87,False
sh600818,20241008,0.4712,-69.5287,False,-9.77,False
sh603915,20250716,2.9082,-26.972,False,-4.33,False
sh688010,20250805,-1.6972,17.7592,False,-1.83,False
sh600298,20240808,6.825,3.2066,False,-2.44,False
sh603589,20240926,9.6919,11.9067,False,-2.61,False
sh601700,20240930,3.0487,195.1509,False,-4.75,False
sh601229,20240910,5.3554,1.0421,False,5.06,False
sh688197,20260310,-21.1538,3.2573,False,-10.65,False
sh603690,20240930,1.4966,-32.191,False,5.97,False
sh688309,20251205,1.9447,17879.8092,False,0.73,False
sh900940,20240920,,,False,19.9,False
sh603938,20250905,1.5745,-5.6028,False,-5.57,False
sh603939,20241008,11.0732,11.1408,False,-9.77,False
sh600655,20240926,3.1264,-48.5282,False,-1.98,False
sh600332,20240806,7.1634,-9.3084,False,-0.63,False
sh688073,20260107,5.9427,42.7889,False,0.53,False
sh600079,20240731,6.4723,-16.0686,False,-0.92,False
sh603768,20240920,1.7075,-58.1563,False,9.74,False
sh600284,20240802,3.4524,-14.415,False,-5.4,False
sh688525,20250624,-8.3959,-217.8651,False,0.37,False
sh605598,20250625,1.9623,18.5881,False,-1.59,False
sh600037,20240925,-0.3502,57.9794,False,3.78,False
sh603726,20240925,7.9147,74.9168,False,13.25,False
sh000011,20240926,,,False,7.75,False
sh600499,20240930,4.0085,-64.1611,False,-15.54,False
sh688611,20260324,0.0687,-98.1357,False,1.82,False
sh603116,20240927,0.7385,-41.4161,False,0.7,False
sh600867,20240930,-3.3643,-147.5433,False,-9.27,False
sh688292,20250718,0.2399,-92.5752,False,3.1,False
sh601218,20240927,1.1688,-37.2541,False,3.73,False
sh600649,20240809,-0.4922,-135.7807,False,-10.42,False
sh688508,20251225,6.835,130.2456,False,4.81,False
sh600780,20240927,3.4074,-36.4872,False,-5.05,False
sh601898,20240807,6.7137,-17.2972,False,9.23,False
sh900912,20240830,,,False,-4.17,False
sh603811,20240927,6.3837,-15.6001,False,6.37,False
sh603317,20250818,4.3469,-23.0148,False,0.83,False
sh600580,20240930,4.0933,-35.0853,False,3.11,False
sh600083,20241029,,,False,4.74,False
sh601018,20240926,2.972,1.4291,False,2.68,False
sh600733,20240930,-51.384,-29.8798,False,-8.67,False
sh603022,20240930,2.7076,7.28,False,-5.58,False
sh603359,20251125,-1.1368,-331.001,False,16.06,False
sh688472,20250815,3.1637,-41.0146,False,7.43,False
sh688115,20251022,-0.6703,-270.9552,False,0.54,False
sh603188,20240806,0.8204,103.9957,False,-9.36,False
sh600699,20240927,4.7015,33.9136,False,4.27,False
sh600750,20240930,12.6668,8.6607,False,-3.2,False
sh605336,20251224,0.1553,-93.3171,False,3.27,False
sh600103,20240926,1.4186,-28.85,False,1.59,False
sh601666,20241129,7.5004,-34.9119,False,0.0,False
sh000125,20240926,,,False,3.04,False
sh688176,20251219,-13.4062,8.0834,False,3.43,False
sh600084,20240927,-0.3911,-180.3889,False,-3.21,False
sh603527,20260112,4.9143,9.1939,False,3.22,False
sh688596,20250729,2.6335,-10.1989,False,-4.29,False
sh601628,20240815,8.0252,10.5789,False,7.85,False
sh603045,20251212,5.5791,33.5247,False,2.17,False
sh600898,20240808,,,False,11.19,False
sh603877,20240930,3.8308,-31.7286,False,-7.06,False
sh601519,20240924,-8.5135,-148.678,False,22.45,True
sh688593,20250807,0.3494,261.7793,False,4.88,False
sh600081,20240923,0.95,17.5681,False,6.19,False
sh688173,20251113,-5.2212,60.9357,False,2.49,False
sh688720,20260325,3.4748,44.6737,False,19.11,False
sh603839,20240814,-0.6037,-143.3403,False,-16.97,False
sh600755,20240927,2.5134,-46.8899,False,2.75,False
sh600251,20240930,8.1781,-35.1711,False,-6.01,False
sh603313,20241008,-4.0048,-235.4657,False,-8.5,False
sh601600,20240924,11.0608,105.3573,False,18.23,False
sh600398,20240930,9.7324,-2.5418,False,-19.19,False
sh603068,20250625,0.981,1256.0958,False,-3.35,False
sh603815,20250630,1.4047,1.1143,False,4.69,False
sh603993,20240926,8.9144,670.4336,False,-3.05,False
sh605299,20251015,2.8338,-30.0395,False,0.11,False
sh600165,20240819,,-212.5295,False,25.03,True
sh603269,20240930,2.8206,28.6278,False,7.94,False
sh600578,20240813,3.3082,147.9755,False,-1.9,False
sh688639,20250925,4.4238,-23.2557,False,-5.47,False
sh603112,20250924,7.8613,25.6649,False,-1.44,False
sh600862,20240927,9.456,9.4664,False,15.06,False
sh000077,20240731,,,False,-7.53,False
sh603227,20250303,14.2327,-21.6863,False,4.67,False
sh600536,20240731,-12.1016,47.0936,False,-7.93,False
sh605099,20251015,17.8767,30.8925,False,14.45,False
sh688310,20260209,1.0938,15.8165,False,-7.46,False
sh688543,20250930,3.4276,-3.181,False,-7.62,False
sh600602,20240926,2.4373,21.7811,False,30.83,True
sh600051,20240925,1.349,-0.8475,False,9.93,False
sh688047,20250627,-5.2826,-102.2237,False,-4.32,False
sh605133,20251118,4.6227,17.2765,False,2.37,False
sh600661,20240805,-20.1219,84.096,False,4.69,False
sh600986,20240926,1.2262,-12.4884,False,6.14,False
sh688520,20260416,-540.9097,-267.1661,False,-1.69,False
sh603458,20250924,-3.2985,-24.7598,False,-1.39,False
sh603722,20250724,-0.575,-367.8441,False,1.51,False
sh688009,20250714,3.3807,1.3412,False,3.99,False
sh688793,20260325,-20.2976,-600.9839,False,-20.61,False
sh600131,20240925,3.6753,-6.9486,False,1.37,False
sh601333,20240924,3.4231,34.6546,False,10.4,False
sh600456,20240828,6.0538,5.846,False,1.75,False
sh603989,20240927,2.9102,-46.4732,False,-0.29,False
sh603072,20251013,5.705,12.4614,False,-10.03,False
sh600418,20250305,-14.5093,-1277.591,False,-3.9,False
sh603309,20240731,5.9023,15.1735,False,-0.19,False
sh000159,20240926,,,False,6.62,False
sh603325,20251024,12.5692,90.0828,False,-6.65,False
sh603823,20240904,4.5138,82.5316,False,-16.68,False
sh600228,20240925,0.2312,127.7842,False,8.49,False
sh688169,20250714,5.1633,-39.5493,False,3.7,False
sh600152,20240903,-0.4073,88.5047,False,-9.29,False
sh603577,20240926,3.002,117.4627,False,3.26,False
sh600266,20240806,-0.5889,-128.4581,False,0.25,False
sh600635,20240905,1.4661,-74.4188,False,-6.88,False
sh603959,20241022,-37.4001,-1288.7972,False,47.0,True
sh600066,20240918,12.8175,255.8397,False,9.63,False
sh688789,20250711,7.7502,25.1523,False,1.58,False
sh688013,20251225,12.1834,68.2874,False,-7.56,False
sh601702,20250813,10.0624,2.149,False,-4.98,False
sh900920,20240927,,,False,5.95,False
sh600486,20240927,7.7172,-32.0955,False,2.15,False
sh603272,20251205,0.3903,128.0632,False,-1.45,False
sh688517,20251212,7.3269,-10.6739,False,0.63,False
sh688623,20260324,2.4593,-24.7715,False,-0.19,False
sh600331,20240926,16.706,187.6755,False,12.74,False
sh600562,20240731,6.1349,3.1413,False,-3.71,False
sh900908,20240912,,,False,18.44,False
sh688075,20250630,0.652,-51.5184,False,4.74,False
sh688512,20251021,-6.9176,58.9778,False,2.28,False
sh688288,20250711,4.4862,283.5741,False,0.74,False
sh600653,20240925,-5.0937,-15.1266,False,4.35,False
sh900946,20240903,,,False,-1.43,False
sh688668,20251120,9.5308,125.389,False,4.81,False
sh603696,20240927,1.5724,-57.8746,False,-0.55,False
sh600187,20250221,0.2838,-86.6323,False,-6.4,False
sh603277,20250722,12.0907,0.0032,False,0.91,False
sh603120,20251024,4.9472,-8.1826,False,0.57,False
sh600850,20240924,3.0122,1.406,False,16.75,False
sh605218,20250625,1.0423,22.38,False,-1.64,False
sh605162,20251124,6.9852,2.5078,False,2.36,False
sh688322,20250624,0.8435,184.4838,False,5.23,False
sh605056,20250922,3.7107,44.8735,False,12.57,False
sh600157,20240927,2.5454,17.4503,False,4.1,False
sh603014,20260105,5.4183,7.9247,False,-0.6,False
sh603826,20240819,2.3379,18.0883,False,4.41,False
sh600119,20240924,-7.5815,-359.7782,False,5.72,False
sh688695,20250716,-0.9929,-501.5183,False,0.7,False
sh605286,20250801,5.722,-5.654,False,13.99,False
sh688468,20250624,1.0216,-62.1207,False,2.62,False
sh600729,20240927,10.8554,-21.0603,False,-1.81,False
sh603038,20240827,1.3614,-7.6056,False,-10.94,False
sh601002,20240925,-0.662,-278.5257,False,7.42,False
sh601798,20240927,-0.7443,81.8063,False,6.5,False
sh600906,20250624,0.9841,6.34,False,5.3,False
sh600880,20240925,0.2843,-35.7388,False,12.56,False
sh688275,20250724,-4.8625,34.2776,False,-0.81,False
