ts_code,breakthrough_date,roe,netprofit_yoy,final_gain,success
sz399551,20240927,,,10.64,False
sz300577,20240731,,,-1.29,False
sz001212,20251024,,,-6.08,False
sz300124,20240927,,,7.79,False
sz002678,20240926,,,11.89,False
sz301369,20250624,,,3.13,False
sz300738,20250625,,,3.48,False
sz002485,20240808,,,4.24,False
sz300443,20240927,,,9.28,False
sz000823,20251020,,,4.76,False
sz002351,20240930,,,9.88,False
sz300397,20240930,,,39.7,True
sz300891,20251009,,,-1.88,False
sz002655,20240814,,,-4.45,False
sz002006,20240930,,,-3.76,False
sz302132,20260109,,,-6.33,False
sz301070,20251124,,,14.88,False
sz300715,20250624,,,0.81,False
sz002561,20240730,,,-9.71,False
sz002835,20240930,,,3.99,False
sz002048,20240731,,,-7.45,False
sz002181,20240925,,,8.82,False
sz000988,20240926,,,4.97,False
sz300692,20260402,,,0.35,False
sz000039,20240930,,,-8.17,False
sz300970,20250904,,,0.0,False
sz399403,20240927,,,2.27,False
sz300425,20240924,,,29.48,True
sz399399,20240926,,,6.58,False
sz300142,20240927,,,20.85,True
sz002184,20240926,,,2.13,False
sz301512,20250624,,,1.93,False
sz300710,20250922,,,11.55,False
sz002337,20240926,,,6.19,False
sz301288,20250708,,,6.61,False
sz000510,20240927,,,17.52,False
sz300408,20250811,,,22.78,True
sz301571,20251029,,,-7.87,False
sz002507,20240924,,,6.73,False
sz000869,20240926,,,2.07,False
sz000014,20240926,,,-0.92,False
sz301322,20251020,,,3.05,False
sz002060,20240927,,,1.99,False
sz000573,20240925,,,10.26,False
sz002633,20240801,,,-5.22,False
sz200055,20240930,,,0.61,False
sz300215,20240806,,,-3.51,False
sz300913,20250626,,,10.06,False
sz002549,20240919,,,20.57,True
sz399233,20240927,,,9.44,False
sz300321,20241008,,,-7.35,False
sz301258,20260115,,,-1.71,False
sz000913,20240809,,,-8.61,False
sz300827,20250708,,,2.03,False
sz399660,20240927,,,10.63,False
sz000409,20240927,,,10.84,False
sz399987,20240927,,,-2.68,False
sz002966,20251014,,,-3.47,False
sz300869,20251124,,,-4.47,False
sz300192,20240731,,,-1.73,False
sz002154,20241129,,,13.35,False
sz300608,20240924,,,33.97,True
sz300624,20250708,,,6.35,False
sz000710,20240812,,,-15.52,False
sz002599,20240927,,,17.02,False
sz002905,20251230,,,-3.87,False
sz301141,20251027,,,-5.34,False
sz301468,20260408,,,2.74,False
sz300342,20240806,,,-0.52,False
sz000697,20240801,,,-12.53,False
sz002384,20250604,,,22.47,True
sz300076,20240815,,,-6.13,False
sz002461,20250124,,,0.34,False
sz000415,20240826,,,-13.77,False
sz002106,20240930,,,2.58,False
sz300875,20251114,,,1.91,False
sz301590,20251224,,,3.89,False
sz300373,20240927,,,23.86,True
sz300792,20250801,,,13.17,False
sz002148,20240920,,,2.2,False
sz000096,20240930,,,10.4,False
sz002585,20240930,,,-5.83,False
sz002919,20250624,,,0.54,False
sz300543,20240816,,,4.16,False
sz300816,20250801,,,33.57,True
sz002778,20240927,,,32.83,True
sz300296,20250811,,,6.06,False
sz300024,20240927,,,21.59,True
sz002251,20241028,,,19.25,False
sz300676,20250724,,,1.15,False
sz300858,20251022,,,-1.3,False
sz002736,20240913,,,52.53,True
sz301113,20251218,,,12.49,False
sz300639,20240813,,,-5.58,False
sz300439,20240816,,,-3.54,False
sz002536,20240930,,,3.28,False
sz000676,20240919,,,30.02,True
sz002365,20240731,,,1.68,False
sz002051,20240925,,,13.87,False
sz300097,20240904,,,-16.0,False
sz399905,20240927,,,8.43,False
sz002602,20240927,,,8.71,False
sz001268,20260226,,,-9.07,False
sz002198,20240930,,,-12.23,False
sz300477,20240927,,,10.11,False
sz000638,20240924,,,13.27,False
sz301069,20250625,,,0.76,False
sz300110,20240816,,,-9.3,False
sz001226,20250624,,,3.16,False
sz000875,20240806,,,-2.58,False
sz000008,20240801,,,-11.11,False
sz300941,20250908,,,-1.93,False
sz002987,20251231,,,-2.88,False
sz002348,20240927,,,3.09,False
sz300247,20240926,,,18.56,False
sz002801,20240910,,,-8.93,False
sz002555,20240925,,,13.0,False
sz301370,20250630,,,3.47,False
sz300593,20240730,,,-2.75,False
sz002032,20240912,,,13.23,False
sz000521,20240903,,,9.89,False
sz002664,20240930,,,-6.67,False
sz301041,20251020,,,5.12,False
sz399684,20240927,,,-1.37,False
sz301188,20260109,,,1.28,False
sz300138,20240930,,,-8.26,False
sz300724,20250729,,,16.37,False
sz000610,20240926,,,-3.98,False
sz002303,20240820,,,8.48,False
sz001389,20251125,,,9.6,False
sz300176,20240821,,,-0.21,False
sz300411,20240930,,,26.8,True
sz399437,20240924,,,25.87,True
sz002780,20240927,,,1.31,False
sz000509,20240809,,,-17.75,False
sz002867,20241113,,,1.74,False
sz000813,20240905,,,-3.54,False
sz300927,20251111,,,-16.87,False
sz300221,20240923,,,7.99,False
sz300092,20240930,,,5.79,False
sz002829,20240830,,,-16.06,False
sz002054,20240930,,,-5.9,False
sz002360,20240930,,,-6.0,False
sz301316,20260109,,,-4.72,False
sz300747,20251110,,,-3.81,False
sz002533,20240731,,,-8.44,False
sz399249,20240731,,,-0.79,False
sz000020,20240823,,,-5.43,False
sz300969,20250624,,,-3.3,False
sz003019,20250812,,,22.66,True
sz001359,20250624,,,40.75,True
sz002160,20240924,,,10.06,False
sz002733,20240927,,,3.8,False
sz000969,20240731,,,-3.46,False
sz002407,20240930,,,-6.9,False
sz002952,20250724,,,1.5,False
sz301091,20250807,,,0.96,False
sz399654,20240927,,,12.36,False
sz002449,20240801,,,-1.0,False
sz000927,20240926,,,1.19,False
sz300813,20260320,,,-4.47,False
sz002580,20240904,,,-2.14,False
sz300315,20240926,,,18.12,False
sz000597,20240806,,,-1.62,False
sz002084,20240823,,,-14.29,False
sz300525,20240920,,,22.54,True
sz300870,20250625,,,-1.1,False
sz002279,20240912,,,21.96,True
sz301175,20250625,,,3.33,False
sz301388,20251125,,,-2.47,False
sz002237,20240801,,,-8.58,False
sz300773,20251229,,,20.65,True
sz002354,20240930,,,2.03,False
sz300894,20250723,,,2.11,False
sz001259,20260407,,,1.55,False
sz001896,20240930,,,-6.52,False
sz301016,20250905,,,17.29,False
sz000609,20241024,,,22.17,True
sz002480,20240827,,,10.26,False
sz300446,20240801,,,-10.43,False
sz301191,20250729,,,1.55,False
sz001217,20250905,,,2.24,False
sz300121,20240926,,,25.84,True
sz301058,20250701,,,2.81,False
sz002853,20240927,,,1.15,False
sz300276,20240821,,,-10.37,False
sz300697,20251124,,,16.63,False
sz002379,20240731,,,-6.74,False
sz002830,20240926,,,7.31,False
sz300238,20240830,,,5.89,False
sz002564,20241016,,,20.96,True
sz002650,20240830,,,-16.31,False
sz002003,20241206,,,9.89,False
sz002799,20240912,,,19.58,False
sz002203,20240926,,,0.97,False
sz300496,20240930,,,24.67,True
sz301275,20260106,,,21.7,True
sz002137,20240829,,,-3.72,False
sz301088,20250924,,,-0.93,False
sz399244,20240926,,,13.1,False
sz300511,20240819,,,-19.67,False
sz000970,20240926,,,4.01,False
sz300844,20250930,,,6.58,False
sz002882,20251020,,,4.18,False
sz002179,20240828,,,4.61,False
sz001289,20250701,,,-0.31,False
sz003000,20250722,,,-1.71,False
sz300625,20240930,,,-1.15,False
sz399554,20240926,,,4.63,False
sz002928,20260203,,,5.44,False
sz300572,20240807,,,2.18,False
sz301391,20260227,,,-1.28,False
sz300015,20240926,,,22.2,True
sz001323,20250722,,,2.14,False
sz002749,20241120,,,-4.57,False
sz301216,20251124,,,7.0,False
sz301122,20250624,,,2.79,False
sz002707,20240926,,,9.24,False
sz300197,20240925,,,24.83,True
sz002151,20240930,,,4.84,False
sz003028,20250625,,,-1.45,False
sz301589,20250725,,,0.43,False
sz301213,20250910,,,2.28,False
sz000958,20240815,,,-11.44,False
sz002436,20240930,,,1.32,False
sz399665,20240927,,,5.32,False
sz301169,20251021,,,10.64,False
sz300643,20240815,,,-8.53,False
sz002685,20240821,,,6.78,False
sz300324,20240920,,,27.83,True
sz399302,20251225,,,0.09,False
sz300822,20250815,,,-2.31,False
sz300620,20240930,,,7.87,False
sz300073,20240927,,,16.45,False
sz002887,20251219,,,0.32,False
sz002248,20240808,,,-9.13,False
sz000975,20240731,,,-2.93,False
sz300988,20251124,,,9.11,False
sz300514,20240930,,,-3.71,False
sz002761,20240926,,,7.9,False
sz002206,20240927,,,-1.82,False
sz000715,20240926,,,3.8,False
sz002455,20240731,,,-9.55,False
sz002900,20250912,,,-10.21,False
sz300109,20240930,,,-4.28,False
sz301517,20251124,,,18.86,False
sz002332,20240919,,,14.69,False
sz300147,20240731,,,163.05,True
sz301559,20251103,,,-1.65,False
sz300975,20251125,,,1.11,False
sz399406,20240927,,,2.68,False
sz300420,20240927,,,9.21,False
sz000538,20240808,,,0.48,False
sz002856,20240926,,,22.48,True
sz300210,20240913,,,32.56,True
sz000822,20240930,,,-9.11,False
sz300916,20250630,,,-1.41,False
sz399236,20240926,,,10.24,False
sz002818,20240927,,,3.17,False
sz002065,20240924,,,20.8,True
sz000576,20240927,,,8.31,False
sz001395,20251027,,,-1.23,False
sz002636,20240801,,,-1.09,False
sz002298,20240927,,,4.11,False
sz000011,20240802,,,-6.94,False
sz300958,20250904,,,5.28,False
sz301327,20250625,,,4.81,False
sz300776,20250724,,,12.65,False
sz002649,20240912,,,20.16,True
sz300115,20240814,,,-0.46,False
sz001223,20251212,,,-6.71,False
sz300472,20240806,,,6.74,False
sz301291,20250815,,,3.27,False
sz301358,20250811,,,2.82,False
sz300709,20250624,,,9.56,False
sz000547,20240801,,,-5.7,False
sz301022,20251015,,,0.74,False
sz002607,20240806,,,-23.46,False
sz002037,20240807,,,14.87,False
sz000524,20240925,,,3.31,False
sz002550,20240731,,,3.75,False
sz301526,20251124,,,39.35,True
sz300596,20240927,,,9.2,False
sz002079,20240912,,,17.4,False
sz301568,20250625,,,-2.95,False
sz002982,20250908,,,-4.58,False
sz000797,20240808,,,-5.88,False
sz002284,20240807,,,-5.18,False
sz300242,20240819,,,-8.75,False
sz300611,20240807,,,-3.04,False
sz300042,20240930,,,5.05,False
sz399350,20240927,,,5.28,False
sz300376,20241008,,,-13.96,False
sz301595,20251113,,,-11.56,False
sz300797,20251124,,,0.49,False
sz000410,20240731,,,-7.61,False
sz002103,20240925,,,6.94,False
sz399679,20240927,,,9.98,False
sz300338,20240902,,,5.12,False
sz002931,20250730,,,-2.77,False
sz301116,20250807,,,1.99,False
sz200706,20240806,,,5.14,False
sz300994,20260121,,,-2.83,False
sz300508,20240730,,,-2.63,False
sz301222,20251020,,,4.54,False
sz002254,20240930,,,-0.9,False
sz300673,20250701,,,-7.41,False
sz300292,20240816,,,-4.47,False
sz301158,20260407,,,-5.63,False
sz001317,20251103,,,-4.9,False
sz300021,20240930,,,2.07,False
sz300546,20240815,,,-1.67,False
sz000709,20240927,,,6.03,False
sz000922,20241028,,,6.89,False
sz301269,20250818,,,11.62,False
sz300310,20240816,,,20.54,True
sz399651,20240926,,,6.86,False
sz002402,20240927,,,5.69,False
sz002398,20240827,,,-12.7,False
sz300991,20260129,,,24.94,True
sz002165,20240731,,,-0.29,False
sz002232,20240919,,,30.2,True
sz000721,20240926,,,-1.84,False
sz301170,20251021,,,5.2,False
sz002755,20240731,,,15.31,False
sz300009,20240930,,,-6.58,False
sz300520,20240930,,,9.46,False
sz000888,20240830,,,-4.27,False
sz301459,20250624,,,1.23,False
sz300047,20240823,,,21.89,True
sz003031,20250625,,,10.57,False
sz000592,20240926,,,7.88,False
sz002081,20240926,,,5.64,False
sz300888,20251110,,,-8.29,False
sz300414,20240902,,,-11.93,False
sz002281,20240930,,,10.46,False
sz000792,20240927,,,-0.06,False
sz399432,20240927,,,8.79,False
sz300173,20240927,,,13.95,False
sz300209,20250414,,,4.23,False
sz300721,20250724,,,2.79,False
sz000615,20241014,,,10.04,False
sz002306,20240927,,,5.67,False
sz399966,20240731,,,-4.27,False
sz002661,20240919,,,16.3,False
sz399681,20240927,,,2.5,False
sz301313,20250624,,,2.04,False
sz000858,20240926,,,2.89,False
sz000025,20240925,,,9.26,False
sz301489,20260302,,,-11.32,False
sz301027,20250818,,,-6.67,False
sz000816,20240924,,,12.18,False
sz300922,20250905,,,14.14,False
sz002578,20240927,,,1.8,False
sz300224,20240927,,,7.57,False
sz002785,20240731,,,5.54,False
sz002862,20240731,,,-4.07,False
sz300492,20240930,,,-13.1,False
sz399649,20240927,,,2.71,False
sz002133,20240926,,,-2.07,False
sz002886,20250624,,,2.08,False
sz300840,20250630,,,-6.1,False
sz399360,20240927,,,18.13,False
sz300346,20240815,,,-5.07,False
sz300621,20240809,,,-11.65,False
sz300576,20240813,,,-8.85,False
sz301395,20251028,,,1.58,False
sz399550,20240926,,,5.57,False
sz000739,20240924,,,14.03,False
sz301168,20260130,,,-4.37,False
sz300011,20240731,,,-5.86,False
sz002962,20250625,,,-2.45,False
sz300538,20240927,,,14.54,False
sz000777,20240815,,,-14.03,False
sz002264,20240927,,,-5.09,False
sz399804,20240927,,,7.39,False
sz300196,20240927,,,5.96,False
sz002703,20240927,,,5.17,False
sz301126,20250624,,,5.4,False
sz002150,20240912,,,14.02,False
sz002099,20240902,,,-8.33,False
sz002299,20241008,,,-8.26,False
sz300890,20251128,,,-9.33,False
sz300396,20241008,,,-17.28,False
sz301326,20250624,,,9.06,False
sz300777,20250908,,,-0.56,False
sz002637,20240802,,,0.35,False
sz002484,20240926,,,2.68,False
sz000539,20240930,,,-8.35,False
sz002679,20240926,,,2.03,False
sz001213,20250624,,,2.03,False
sz002049,20240926,,,23.99,True
sz301516,20250624,,,4.7,False
sz301345,20260203,,,-3.62,False
sz000514,20240815,,,-9.5,False
sz002007,20240930,,,-10.05,False
sz301622,20250929,,,1.45,False
sz002651,20240801,,,-5.76,False
sz301289,20250630,,,1.89,False
sz300711,20250630,,,-3.72,False
sz000625,20240930,,,-11.7,False
sz002565,20240815,,,-10.82,False
sz300630,20241112,,,-11.54,False
sz002831,20240930,,,-5.88,False
sz002185,20240927,,,24.07,True
sz300143,20240909,,,-12.16,False
sz300277,20240912,,,35.0,True
sz399398,20240927,,,2.99,False
sz300424,20240927,,,19.2,False
sz399402,20240925,,,13.69,False
sz301190,20251031,,,-4.67,False
sz301059,20250624,,,6.56,False
sz002852,20240930,,,0.14,False
sz002548,20240930,,,-6.45,False
sz399232,20240930,,,-2.47,False
sz000826,20240927,,,14.21,False
sz300214,20240930,,,1.27,False
sz300447,20240930,,,10.38,False
sz001258,20250929,,,3.03,False
sz000572,20240927,,,-1.45,False
sz001391,20250724,,,-2.02,False
sz002061,20240926,,,6.86,False
sz301323,20251219,,,5.81,False
sz000868,20240826,,,0.22,False
sz300393,20240927,,,8.04,False
sz002506,20240927,,,1.43,False
sz300895,20250624,,,2.88,False
sz300609,20240730,,,5.46,False
sz300193,20240731,,,-2.47,False
sz000895,20240926,,,-1.32,False
sz002681,20240829,,,-13.27,False
sz399986,20240815,,,0.32,False
sz300647,20240731,,,20.71,True
sz399661,20240926,,,5.13,False
sz000912,20240919,,,10.7,False
sz300826,20250626,,,10.17,False
sz301259,20250724,,,-5.5,False
sz002929,20250822,,,-5.92,False
sz300320,20240806,,,-8.14,False
sz300077,20240906,,,2.39,False
sz300510,20240911,,,-9.09,False
sz300343,20240911,,,-8.52,False
sz301469,20251224,,,6.69,False
sz002765,20240731,,,-5.58,False
sz300039,20240812,,,-10.38,False
sz000851,20240902,,,-16.08,False
sz002598,20240927,,,2.89,False
sz000711,20241101,,,-4.97,False
sz300497,20240927,,,8.2,False
sz003030,20251015,,,4.4,False
sz000593,20240927,,,8.25,False
sz300615,20240807,,,-8.1,False
sz002080,20240930,,,-5.82,False
sz300793,20250625,,,-5.56,False
sz301591,20250630,,,5.61,False
sz399354,20240926,,,5.84,False
sz301112,20260112,,,-6.01,False
sz002737,20250106,,,-13.12,False
sz301226,20250624,,,0.95,False
sz300990,20260325,,,0.82,False
sz300025,20240927,,,-3.84,False
sz399003,20240809,,,-3.96,False
sz002779,20240807,,,0.18,False
sz000923,20240930,,,-11.74,False
sz300542,20240730,,,0.0,False
sz002918,20250721,,,2.83,False
sz002584,20240924,,,7.49,False
sz300311,20240920,,,27.01,True
sz001227,20251022,,,0.0,False
sz300111,20240808,,,-9.09,False
sz000639,20240927,,,0.0,False
sz002579,20240927,,,7.91,False
sz300476,20240927,,,47.24,True
sz002199,20240820,,,14.91,False
sz001269,20250630,,,9.02,False
sz300096,20240905,,,-9.93,False
sz002603,20240930,,,-6.38,False
sz301026,20251029,,,-2.4,False
sz002364,20240731,,,0.0,False
sz301312,20251126,,,3.84,False
sz300743,20251110,,,-9.35,False
sz000677,20240731,,,-5.58,False
sz300438,20240822,,,5.59,False
sz301616,20251124,,,4.37,False
sz000520,20240926,,,24.21,True
sz002033,20240927,,,-4.46,False
sz300720,20251015,,,9.55,False
sz301371,20250721,,,2.08,False
sz002554,20240926,,,2.08,False
sz002800,20240923,,,15.67,False
sz399707,20240924,,,25.11,True
sz000793,20240912,,,47.33,True
sz000009,20240930,,,-8.77,False
sz300940,20251113,,,2.07,False
sz399436,20240930,,,-7.52,False
sz300410,20240816,,,-13.6,False
sz300243,20240930,,,12.58,False
sz300177,20240826,,,4.05,False
sz000042,20240926,,,12.3,False
sz002302,20240826,,,-1.21,False
sz300725,20250624,,,11.81,False
sz399685,20240927,,,5.24,False
sz301040,20250912,,,-7.89,False
sz000021,20240731,,,-7.89,False
sz300968,20250818,,,1.8,False
sz399248,20240927,,,7.66,False
sz000672,20240826,,,-7.86,False
sz002361,20240731,,,-0.63,False
sz000546,20240904,,,7.16,False
sz002828,20240930,,,-3.53,False
sz002055,20240731,,,-8.1,False
sz002606,20250107,,,7.55,False
sz300220,20240731,,,-2.2,False
sz000812,20240807,,,-14.94,False
sz300926,20250624,,,1.11,False
sz301359,20251024,,,0.53,False
sz002648,20240927,,,3.76,False
sz300314,20240925,,,7.07,False
sz000708,20240930,,,-10.52,False
sz000926,20240926,,,6.52,False
sz399655,20240927,,,4.83,False
sz001316,20251022,,,3.76,False
sz301090,20250924,,,-2.74,False
sz301223,20251218,,,4.48,False
sz300672,20251106,,,21.22,True
sz002406,20240926,,,7.55,False
sz002161,20240731,,,-3.05,False
sz000725,20240927,,,0.24,False
sz002236,20240927,,,2.8,False
sz301413,20250729,,,7.43,False
sz001872,20260226,,,10.02,False
sz301389,20251217,,,2.08,False
sz002278,20240924,,,11.52,False
sz300871,20250905,,,-4.97,False
sz002085,20240927,,,10.94,False
sz000596,20241008,,,-14.46,False
sz300043,20240830,,,-13.19,False
sz003035,20251128,,,-2.9,False
sz399106,20240926,,,11.81,False
sz300120,20240807,,,7.18,False
sz001216,20260330,,,9.21,False
sz002481,20240926,,,6.56,False
sz300912,20251224,,,13.06,False
sz000608,20240924,,,20.47,True
sz301017,20251031,,,35.78,True
sz002632,20240828,,,-5.13,False
sz300409,20240903,,,-2.08,False
sz002355,20240813,,,-6.04,False
sz300772,20260206,,,4.57,False
sz002798,20240926,,,3.32,False
sz200037,20240930,,,4.57,False
sz200550,20250206,,,0.91,False
sz300239,20240927,,,4.21,False
sz300971,20251225,,,7.35,False
sz002378,20240927,,,4.37,False
sz300696,20260409,,,16.1,False
sz003001,20250714,,,14.56,False
sz001288,20250722,,,0.32,False
sz002178,20240926,,,34.67,True
sz399602,20240926,,,8.55,False
sz002883,20250624,,,2.88,False
sz300845,20250924,,,-2.71,False
sz002385,20240927,,,0.0,False
sz301089,20251022,,,-1.04,False
sz002136,20240930,,,-5.94,False
sz000425,20240826,,,-11.41,False
sz002202,20240826,,,2.94,False
sz002451,20240925,,,16.26,False
sz002706,20240927,,,1.05,False
sz301123,20250624,,,23.35,True
sz002155,20240807,,,0.38,False
sz002967,20250709,,,-6.69,False
sz002261,20240903,,,2.35,False
sz301217,20260212,,,15.94,False
sz300868,20250725,,,-4.14,False
sz002432,20240808,,,1.73,False
sz002748,20240930,,,-5.75,False
sz000408,20240926,,,4.75,False
sz001322,20250916,,,-2.96,False
sz300014,20240731,,,-1.73,False
sz301390,20250905,,,-0.36,False
sz300573,20250324,,,-12.69,False
sz399555,20240926,,,4.46,False
sz000917,20240925,,,6.6,False
sz300823,20251020,,,6.5,False
sz399303,20240927,,,12.1,False
sz002479,20240822,,,-1.08,False
sz399983,20240926,,,5.83,False
sz300642,20240816,,,-13.14,False
sz399664,20240927,,,9.71,False
sz002437,20240925,,,8.76,False
sz000959,20240925,,,13.11,False
sz301212,20250908,,,-4.09,False
sz301588,20250703,,,-0.64,False
sz000890,20240926,,,0.33,False
sz003029,20251015,,,9.77,False
sz002901,20251201,,,-1.05,False
sz300308,20240926,,,16.17,False
sz002454,20240927,,,2.1,False
sz002207,20240812,,,-10.58,False
sz000420,20240930,,,-6.14,False
sz002760,20240822,,,-11.13,False
sz399413,20240930,,,1.01,False
sz300515,20240731,,,-5.37,False
sz002380,20240731,,,-5.84,False
sz300989,20250627,,,8.06,False
sz002249,20240919,,,12.52,False
sz003004,20250908,,,1.52,False
sz000989,20240927,,,0.6,False
sz300272,20240802,,,-0.63,False
sz300693,20250716,,,2.31,False
sz300421,20240731,,,-6.44,False
sz399407,20240927,,,16.31,False
sz301558,20250625,,,5.08,False
sz002180,20240924,,,14.2,False
sz300146,20240930,,,-13.61,False
sz002333,20240930,,,-9.28,False
sz000620,20240930,,,-15.05,False
sz002560,20240927,,,4.85,False
sz002654,20240927,,,4.65,False
sz301071,20250811,,,2.62,False
sz002350,20240801,,,-3.55,False
sz000010,20240924,,,10.16,False
sz300959,20250707,,,0.32,False
sz001914,20250908,,,-0.5,False
sz002819,20240830,,,-3.4,False
sz002064,20240819,,,0.28,False
sz301368,20250819,,,-3.04,False
sz300739,20251020,,,13.1,False
sz399237,20240731,,,-3.66,False
sz300917,20250710,,,-7.13,False
sz300211,20240814,,,-6.98,False
sz300442,20240925,,,21.84,True
sz301195,20250908,,,-3.47,False
sz300125,20240807,,,-9.54,False
sz002857,20240930,,,-5.27,False
sz301317,20251027,,,-2.63,False
sz300746,20260120,,,-3.51,False
sz002532,20240926,,,7.14,False
sz000995,20240919,,,19.92,False
sz300093,20240927,,,17.78,False
sz301023,20250624,,,1.21,False
sz300708,20250708,,,1.55,False
sz301290,20251111,,,-1.8,False
sz300473,20240802,,,3.51,False
sz001222,20260120,,,-6.65,False
sz002866,20240912,,,19.76,False
sz002285,20240808,,,-7.61,False
sz000796,20240731,,,-6.34,False
sz002983,20251016,,,-0.63,False
sz300945,20260126,,,-2.92,False
sz000338,20240930,,,-13.31,False
sz002805,20240905,,,-14.6,False
sz002078,20240927,,,-3.47,False
sz001388,20260119,,,-5.18,False
sz002498,20240930,,,-7.83,False
sz300597,20240807,,,1.4,False
sz002551,20240926,,,4.41,False
sz301613,20251010,,,-4.28,False
sz000525,20240808,,,24.3,True
sz002036,20240906,,,-6.19,False
sz300139,20240906,,,2.45,False
sz002930,20250922,,,-2.68,False
sz300339,20240920,,,127.44,True
sz002465,20240930,,,8.33,False
sz002102,20240930,,,-5.19,False
sz000411,20240927,,,1.99,False
sz002698,20240927,,,2.72,False
sz002594,20240314,,,-1.8,False
sz300796,20250905,,,-3.54,False
sz300377,20240731,,,-12.01,False
sz300610,20240930,,,3.04,False
sz002448,20240930,,,-7.72,False
sz300812,20251021,,,9.77,False
sz300547,20240930,,,10.07,False
sz002581,20240930,,,-8.33,False
sz300020,20241022,,,16.74,False
sz301159,20251021,,,5.59,False
sz000968,20240930,,,-5.39,False
sz300293,20240830,,,-6.46,False
sz002255,20240930,,,-2.18,False
sz002953,20250708,,,1.31,False
sz300509,20240830,,,-0.64,False
sz300995,20251020,,,-7.33,False
sz003018,20251021,,,6.32,False
sz001358,20251124,,,0.0,False
sz301117,20250626,,,-2.02,False
sz002732,20240927,,,-1.97,False
sz002164,20240925,,,6.43,False
sz300638,20240930,,,5.38,False
sz002399,20240925,,,12.46,False
sz002956,20251029,,,10.28,False
sz002250,20240927,,,-1.85,False
sz300677,20250701,,,16.24,False
sz002403,20240821,,,-15.97,False
sz300859,20250721,,,-1.13,False
sz399650,20240927,,,6.19,False
sz001313,20251111,,,-1.05,False
sz301095,20260105,,,7.76,False
sz301268,20251113,,,-5.55,False
sz300817,20250624,,,-0.44,False
sz300046,20240920,,,59.45,True
sz002149,20240927,,,8.6,False
sz301458,20250714,,,4.18,False
sz000889,20240731,,,0.0,False
sz300521,20240806,,,-1.15,False
sz200761,20240926,,,0.0,False
sz300008,20240731,,,-4.6,False
sz002107,20240927,,,7.95,False
sz301171,20250718,,,27.46,True
sz300614,20260120,,,0.27,False
sz000720,20240924,,,15.41,False
sz002233,20240925,,,8.09,False
sz002460,20240927,,,-1.22,False
sz002935,20250905,,,2.22,False
sz399967,20240927,,,14.12,False
sz002660,20240911,,,4.19,False
sz301522,20250630,,,-1.15,False
sz002307,20240827,,,-15.32,False
sz300592,20240927,,,4.99,False
sz300172,20240930,,,-0.75,False
sz301658,20251103,,,2.43,False
sz002986,20250717,,,9.83,False
sz399433,20240731,,,-3.09,False
sz002349,20240812,,,-12.53,False
sz300415,20240926,,,7.67,False
sz300246,20240926,,,9.46,False
sz002863,20240927,,,2.95,False
sz301068,20251201,,,-13.18,False
sz301295,20251128,,,-4.42,False
sz300225,20240903,,,9.84,False
sz300923,20251124,,,0.27,False
sz000543,20241206,,,-3.64,False
sz002050,20240927,,,3.68,False
sz000990,20240927,,,2.41,False
sz000859,20240902,,,-15.76,False
sz002537,20240801,,,-4.49,False
sz300326,20240925,,,14.85,False
sz300575,20240927,,,3.82,False
sz399553,20240926,,,4.04,False
sz001324,20251009,,,2.34,False
sz300012,20240812,,,-10.11,False
sz002961,20251128,,,28.58,True
sz002267,20240927,,,7.23,False
sz399807,20240819,,,-10.45,False
sz002700,20241015,,,11.81,False
sz301125,20251210,,,-3.53,False
sz000589,20240930,,,-8.33,False
sz300491,20240930,,,-4.0,False
sz301272,20250624,,,5.18,False
sz002457,20240806,,,5.75,False
sz002902,20251105,,,0.05,False
sz001309,20250702,,,-3.88,False
sz002130,20240930,,,36.55,True
sz002885,20250624,,,4.34,False
sz002419,20240926,,,2.95,False
sz000977,20240927,,,15.09,False
sz300345,20240807,,,-8.9,False
sz002383,20240731,,,-6.83,False
sz000690,20240930,,,-9.36,False
sz300622,20250617,,,-5.13,False
sz300977,20250624,,,6.13,False
sz300690,20250624,,,5.67,False
sz300271,20240926,,,23.94,True
sz002183,20240919,,,22.15,True
sz000559,20240909,,,6.65,False
sz002837,20240731,,,-9.62,False
sz002563,20240927,,,10.11,False
sz002004,20240812,,,0.0,False
sz000517,20240926,,,0.0,False
sz300893,20250624,,,2.12,False
sz399429,20240927,,,6.93,False
sz301011,20250624,,,-0.11,False
sz002634,20241024,,,18.08,False
sz300168,20240924,,,38.38,True
sz300441,20240731,,,-4.9,False
sz301538,20250624,,,-2.06,False
sz300126,20240927,,,9.68,False
sz301196,20260224,,,-0.64,False
sz301193,20250702,,,14.38,False
sz200019,20250220,,,0.62,False
sz301609,20260120,,,-4.82,False
sz002851,20240926,,,24.06,True
sz002318,20240930,,,1.1,False
sz000058,20240828,,,9.44,False
sz000825,20240927,,,3.34,False
sz300911,20260227,,,-2.52,False
sz399231,20240930,,,-5.78,False
sz300217,20240925,,,19.66,False
sz300444,20240927,,,8.65,False
sz002631,20240926,,,10.92,False
sz002062,20240930,,,-3.63,False
sz000571,20240910,,,9.3,False
sz301320,20250905,,,-2.37,False
sz002999,20250904,,,-1.33,False
sz300390,20240927,,,14.32,False
sz000016,20240802,,,-20.92,False
sz300259,20240927,,,16.22,False
sz200530,20240731,,,-2.18,False
sz002652,20241227,,,-12.58,False
sz002001,20240918,,,20.46,True
sz301077,20250627,,,-0.75,False
