benchmark_gain,breakthrough_date,breakthrough_price,final_gain,rs_diff,stock_gain,success,ts_code
0.0,20251119,253.73,3.38,6.88,3.38,False,sh603129
0.0,20250729,110.34,5.19,6.92,5.19,False,sh688198
-2.69,20240830,5.37,-8.75,8.84,-8.75,False,sh600543
21.89,20240924,9.02,32.7,-31.68,32.7,True,sh600817
-0.67,20240821,12.52,-14.22,17.19,-14.22,False,sh603586
0.0,20251112,12.86,-1.4,4.3,-1.4,False,sh603230
0.0,20250627,58.76,-0.97,6.49,-0.97,False,sh688281
10.03,20240926,0.5,18.4,-3.69,18.4,False,sh900901
0.0,20250820,20.73,-2.46,7.69,-2.46,False,sh605108
10.03,20240926,13.75,5.75,-3.04,5.75,False,sh600373
0.0,20260302,113.74,-2.17,3.99,-2.17,False,sh603083
0.0,20251208,46.69,15.44,-10.06,15.44,False,sh688661
0.0,20250710,13.71,-4.52,10.92,-4.52,False,sh603719
0.0,20251218,11.7,2.91,-7.29,2.91,False,sh603937
-8.32,20241008,13.08,-17.89,34.4,-17.89,False,sh603985
5.69,20240927,9.03,2.1,0.39,2.1,False,sh600720
-2.35,20240731,41.62,-3.36,-0.21,-3.36,False,sh603556
0.0,20250808,107.49,-1.54,-2.51,-1.54,False,sh600941
-0.42,20240730,4.79,0.42,-15.34,0.42,False,sh600889
-8.32,20241008,8.22,-11.68,32.8,-11.68,False,sh603518
-0.22,20250625,18.8,6.06,-2.07,6.06,False,sh688081
0.0,20260316,8.97,-9.81,5.53,-9.81,False,sh688148
-4.05,20240930,19.93,-12.34,19.23,-12.34,False,sh600593
10.03,20240926,7.94,9.06,-0.72,9.06,False,sh603861
0.0,20260305,113.49,14.54,-21.19,14.54,False,sh688585
0.82,20250624,9.18,1.53,-2.11,1.53,False,sh603053
5.88,20240913,2.39,0.84,-10.87,0.84,False,sh600439
-0.87,20240816,6.9,-3.48,-2.03,-3.48,False,sh603328
0.0,20260121,20.15,13.65,17.63,13.65,False,sh688398
0.0,20250905,30.96,0.97,-7.61,0.97,False,sh603860
10.03,20240926,1.56,7.69,9.97,7.69,False,sh601992
10.03,20240926,2.35,9.77,-0.44,9.77,False,sh600477
10.03,20240926,3.99,5.52,-3.53,5.52,False,sh603366
-4.05,20240930,1.29,-10.08,18.84,-10.08,False,sh600221
0.0,20251021,14.81,3.51,-0.74,3.51,False,sh600927
0.0,20250714,93.51,7.13,12.91,7.13,False,sh688160
0.0,20250724,84.44,-3.85,3.48,-3.85,False,sh603605
0.0,20250730,44.43,-0.68,10.25,-0.68,False,sh688449
12.53,20240920,1.9,23.16,-12.0,23.16,True,sh600708
21.89,20240924,11.64,14.43,-19.34,14.43,False,sh600926
-2.35,20240731,43.63,-10.29,13.24,-10.29,False,sh603019
0.82,20250624,14.87,1.48,0.89,1.48,False,sh603848
0.0,20250911,80.84,8.42,-15.08,8.42,False,sh688084
5.69,20240927,10.07,-2.58,0.91,-2.58,False,sh600138
0.0,20250818,216.62,-1.25,9.47,-1.25,False,sh688279
0.0,20250626,21.0,0.62,12.26,0.62,False,sh688750
0.0,20251107,4.11,0.97,3.01,0.97,False,sh601568
-4.05,20240930,5.36,-3.36,17.77,-3.36,False,sh603300
0.0,20260209,49.85,-0.44,-7.6,-0.44,False,sh688237
0.0,20260324,159.09,5.32,-25.2,5.32,False,sh688037
14.62,20240925,3.96,16.92,-2.63,16.92,False,sh601727
-0.22,20250625,15.78,6.34,4.93,6.34,False,sh605277
0.0,20251124,56.13,-2.46,-6.42,-2.46,False,sh688499
0.0,20250630,21.32,11.26,10.75,11.26,False,sh688303
0.0,20260113,11.98,5.59,8.12,5.59,False,sh688079
10.03,20240926,9.49,9.69,-7.77,9.69,False,sh600338
-2.35,20240731,1.84,1.09,8.0,1.09,False,sh600871
5.69,20240927,4.46,1.57,-0.82,1.57,False,sh600796
0.0,20250626,9.76,1.74,-2.01,1.74,False,sh603466
0.0,20250702,8.71,-2.87,5.19,-2.87,False,sh603162
21.89,20240924,5.1,28.63,-6.0,28.63,True,sh600292
-4.05,20240930,13.27,-4.22,19.54,-4.22,False,sh600546
-4.05,20240930,18.57,-8.02,22.91,-8.02,False,sh600315
10.03,20240926,0.98,12.2,-6.71,12.2,False,sh900929
0.0,20250812,28.55,0.7,9.93,0.7,False,sh688533
-0.99,20240815,9.73,-4.11,12.96,-4.11,False,sh600995
0.6,20240809,22.98,1.04,-21.53,1.04,False,sh603228
0.0,20250711,17.58,0.68,5.08,0.68,False,sh603153
0.0,20250728,22.85,0.22,20.01,0.22,False,sh688678
-0.9,20240822,16.14,-4.28,5.28,-4.28,False,sh601126
21.89,20240924,4.32,29.4,-22.75,29.4,True,sh600577
-4.05,20240930,17.09,0.0,12.87,0.0,False,sh603266
0.0,20251023,33.39,9.91,-1.97,9.91,False,sh688636
-0.22,20250625,19.91,-0.6,-2.94,-0.6,False,sh688351
10.03,20240926,1.52,11.86,-5.81,11.86,False,sh600010
0.0,20251217,28.09,5.38,-6.05,5.38,False,sh688006
0.0,20260126,20.86,-6.04,15.18,-6.04,False,sh688655
5.69,20240927,13.97,5.87,8.93,5.87,False,sh603456
5.69,20240927,14.51,0.48,2.87,0.48,False,sh603131
21.89,20240924,4.96,24.62,6.13,24.62,True,sh600620
0.0,20251020,33.99,2.62,-9.26,2.62,False,sh688561
5.69,20240927,4.6,-0.22,2.05,-0.22,False,sh600493
0.0,20251128,37.27,-1.53,13.46,-1.53,False,sh603657
0.0,20250821,15.95,-5.33,7.99,-5.33,False,sh605008
5.69,20240927,4.6,2.83,3.15,2.83,False,sh603618
0.82,20250624,20.98,3.1,-0.79,3.1,False,sh688381
0.0,20251217,43.02,4.14,-6.11,4.14,False,sh688248
0.82,20250624,19.02,4.05,3.74,4.05,False,sh688132
0.0,20251124,4.5,2.67,-3.64,2.67,False,sh603183
0.26,20240808,6.98,2.15,11.74,2.15,False,sh600273
-0.04,20240813,18.98,-2.21,-8.3,-2.21,False,sh603005
-1.81,20241118,6.07,5.11,8.28,5.11,False,sh603878
0.0,20260407,10.53,-15.0,14.46,-15.0,False,sh688098
0.0,20260113,49.44,-5.89,21.3,-5.89,False,sh688265
-1.87,20240828,2.13,-13.62,11.12,-13.62,False,sh600777
21.89,20240924,2.85,21.07,-10.64,21.07,True,sh600959
0.0,20250908,16.48,-0.3,-4.74,-0.3,False,sh603353
-0.42,20240730,4.36,-2.75,7.14,-2.75,False,sh601368
5.69,20240927,5.61,2.14,0.12,2.14,False,sh600917
0.82,20250624,13.44,1.56,-0.15,1.56,False,sh603356
0.0,20251107,45.78,0.63,-3.78,0.63,False,sh688680
-0.42,20240730,19.0,-5.16,7.09,-5.16,False,sh600895
0.0,20251105,25.75,6.06,-9.27,6.06,False,sh605020
-1.28,20241028,6.76,7.39,26.92,7.39,False,sh600215
0.0,20251013,27.87,-0.93,-5.4,-0.93,False,sh688450
0.0,20251031,13.19,0.53,-8.72,0.53,False,sh688203
0.0,20250708,15.75,-2.79,12.42,-2.79,False,sh688599
10.03,20240926,3.28,8.23,-6.02,8.23,False,sh600425
5.69,20240927,8.59,11.87,11.46,11.87,False,sh600696
0.0,20250924,6.88,0.15,0.44,0.15,False,sh600971
0.0,20250704,16.77,0.66,0.65,0.66,False,sh605339
5.69,20240927,5.05,7.12,-8.06,7.12,False,sh601669
0.0,20250708,7.32,12.7,1.36,12.7,False,sh601512
0.0,20250630,12.72,0.94,1.83,0.94,False,sh688179
0.0,20251124,45.13,3.59,-8.51,3.59,False,sh688379
-4.05,20240930,14.85,-6.87,22.79,-6.87,False,sh603729
-0.04,20240813,40.58,-5.47,8.35,-5.47,False,sh600038
-4.05,20240930,32.39,-9.63,9.43,-9.63,False,sh600845
0.0,20250818,11.06,-2.44,7.9,-2.44,False,sh688184
21.89,20240924,2.63,54.75,7.48,54.75,True,sh600705
0.82,20250624,9.65,2.38,-14.58,2.38,False,sh603135
-4.05,20240930,11.71,-3.25,13.43,-3.25,False,sh603767
0.0,20251203,13.76,31.83,5.68,31.83,True,sh603386
10.03,20240926,1.71,8.77,12.88,8.77,False,sh600076
-4.05,20240930,21.33,-6.8,14.55,-6.8,False,sh603200
0.0,20251031,52.08,-7.49,-7.99,-7.49,False,sh688799
-4.05,20240930,33.75,-4.95,13.58,-4.95,False,sh600511
0.0,20250729,50.46,-2.5,11.73,-2.5,False,sh688003
0.0,20250717,77.8,9.65,12.52,9.65,False,sh688507
0.82,20250624,35.89,1.03,1.75,1.03,False,sh688060
14.62,20240925,2.8,-3.21,-6.37,-3.21,False,sh600608
0.02,20240806,4.53,26.49,6.62,26.49,True,sh600192
-4.05,20240930,6.31,2.22,11.34,2.22,False,sh601390
0.0,20250724,7.88,-0.76,3.41,-0.76,False,sh688549
-0.22,20250625,20.91,-0.29,-6.76,-0.29,False,sh603156
0.0,20251125,23.14,-0.13,-3.74,-0.13,False,sh688163
0.0,20250716,20.4,-3.19,2.41,-3.19,False,sh603360
5.69,20240927,7.01,3.57,-5.86,3.57,False,sh600116
0.0,20250725,10.23,-5.38,12.54,-5.38,False,sh603055
0.0,20250805,12.5,4.8,10.04,4.8,False,sh688219
0.0,20250829,9.16,0.87,0.55,0.87,False,sh603982
0.0,20250722,26.49,3.21,8.57,3.21,False,sh688087
-4.05,20240930,3.03,-0.66,21.71,-0.66,False,sh600595
0.0,20250708,15.02,-5.19,6.15,-5.19,False,sh688429
-4.05,20240930,4.89,4.09,15.25,4.09,False,sh601339
-0.7,20240909,5.99,-4.34,-1.51,-4.34,False,sh600241
-2.13,20240801,10.41,3.46,6.09,3.46,False,sh603303
5.69,20240927,11.62,-0.69,-5.56,-0.69,False,sh600388
0.0,20250630,36.8,-3.34,10.44,-3.34,False,sh688100
0.0,20250724,60.71,-2.65,4.31,-2.65,False,sh688234
-0.42,20240730,9.49,-5.41,5.05,-5.41,False,sh603037
0.0,20251201,25.18,-1.87,-2.52,-1.87,False,sh603285
-0.67,20240807,2.12,-2.36,6.9,-2.36,False,sh600726
-1.56,20240826,4.28,19.11,12.32,19.11,False,sh600375
10.03,20240926,7.34,9.81,-6.33,9.81,False,sh601177
0.0,20251124,66.66,-10.53,3.7,-10.53,False,sh688667
0.0,20251009,10.83,0.65,0.28,0.65,False,sh600873
0.0,20250717,10.13,0.3,13.69,0.3,False,sh603278
0.82,20250624,45.26,1.88,15.46,1.88,False,sh688300
0.0,20260109,22.0,-4.55,16.59,-4.55,False,sh688553
-2.35,20240731,15.76,0.13,16.1,0.13,False,sh603699
-4.05,20240930,60.81,-9.01,24.6,-9.01,False,sh600612
5.69,20240927,6.78,3.98,-4.59,3.98,False,sh601139
0.0,20250717,55.09,-7.61,8.72,-7.61,False,sh688629
0.0,20251201,94.25,-2.73,-0.79,-2.73,False,sh603236
0.0,20250805,5.22,0.38,-2.97,0.38,False,sh688287
-4.05,20240930,22.91,-5.5,32.67,-5.5,False,sh600872
0.0,20251219,13.54,1.18,2.97,1.18,False,sh603161
0.0,20260310,23.27,-2.36,5.63,-2.36,False,sh605259
10.03,20240926,1.6,6.25,7.44,6.25,False,sh600545
-8.32,20241008,7.58,3.69,11.57,3.69,False,sh600671
-2.35,20240731,1.31,-1.53,9.1,-1.53,False,sh600022
0.0,20251027,53.27,-0.28,-5.82,-0.28,False,sh688363
0.0,20250710,17.16,-1.46,9.93,-1.46,False,sh688530
0.0,20250718,78.9,5.96,1.54,5.96,False,sh688535
-2.35,20240731,25.76,3.49,5.15,3.49,False,sh600993
5.69,20240927,11.32,-1.33,23.46,-1.33,False,sh603918
-2.69,20240830,23.27,-7.99,-16.91,-7.99,False,sh601225
-2.65,20240902,17.32,0.12,-23.82,0.12,False,sh600674
-0.09,20240805,7.38,-2.44,5.1,-2.44,False,sh601111
0.0,20250729,174.0,2.39,1.67,2.39,False,sh688052
0.82,20250624,39.86,0.0,12.83,0.0,False,sh688601
5.69,20240927,13.95,-1.43,-10.16,-1.43,False,sh600489
0.0,20251125,25.61,1.02,-10.39,1.02,False,sh688328
5.69,20240927,3.19,-1.57,12.82,-1.57,False,sh603778
0.0,20251124,27.35,0.22,-9.94,0.22,False,sh688786
0.0,20250630,29.43,15.39,7.8,15.39,False,sh605168
1.17,20240912,10.84,0.46,-14.77,0.46,False,sh603585
0.0,20250926,46.46,34.91,-4.62,34.91,True,sh688282
-2.13,20240801,11.6,-3.53,16.68,-3.53,False,sh600877
21.89,20240924,3.26,15.96,-7.74,15.96,False,sh600790
-4.05,20240930,10.15,-4.43,9.76,-4.43,False,sh603081
0.0,20250716,15.9,-0.5,6.0,-0.5,False,sh603107
5.69,20240927,68.88,2.11,6.66,2.11,False,sh601888
-0.43,20240823,4.94,0.0,18.16,0.0,False,sh600839
0.0,20250716,56.76,0.6,4.15,0.6,False,sh688305
-2.13,20240801,10.62,-2.83,16.83,-2.83,False,sh600523
21.89,20240924,10.93,24.79,1.26,24.79,True,sh603232
0.0,20251121,40.15,5.55,2.74,5.55,False,sh603280
5.69,20240927,2.17,1.84,-0.27,1.84,False,sh600170
0.0,20251205,14.51,-7.51,-5.6,-7.51,False,sh688718
5.69,20240927,4.17,3.36,15.73,3.36,False,sh600590
-4.05,20240930,14.41,-4.16,15.47,-4.16,False,sh600459
-1.49,20240802,3.63,-6.33,3.28,-6.33,False,sh600094
-0.22,20250625,8.15,-2.82,7.32,-2.82,False,sh601990
0.0,20250919,10.93,-2.29,-12.77,-2.29,False,sh688586
-1.32,20240819,4.55,-2.64,2.5,-2.64,False,sh600269
-4.05,20240930,12.48,-5.77,12.72,-5.77,False,sh603578
0.0,20251124,28.55,1.75,-15.78,1.75,False,sh688128
0.0,20260408,53.37,-1.44,4.18,-1.44,False,sh688401
5.69,20240927,4.1,0.73,4.34,0.73,False,sh600740
0.55,20240911,1.69,-2.96,-8.43,-2.96,False,sh600227
21.89,20240924,8.75,12.57,14.4,12.57,False,sh603536
5.69,20240927,19.32,4.5,11.87,4.5,False,sh601858
0.0,20260401,50.94,0.47,22.45,0.47,False,sh688166
0.0,20250707,2.23,3.13,0.9,3.13,False,sh601868
0.0,20251020,12.98,4.62,-13.47,4.62,False,sh603506
-8.32,20241008,7.66,-12.14,22.45,-12.14,False,sh603633
0.0,20250715,28.83,5.33,2.15,5.33,False,sh688157
0.02,20240806,3.73,-6.7,6.43,-6.7,False,sh600712
0.0,20250729,144.29,-0.91,0.95,-0.91,False,sh688200
-4.05,20240930,16.96,-7.67,23.22,-7.67,False,sh600088
0.0,20251016,6.12,1.63,3.38,1.63,False,sh603378
5.69,20240927,26.34,4.67,13.1,4.67,False,sh603799
0.0,20250702,15.29,14.78,7.6,14.78,False,sh603185
-4.05,20240930,25.34,-9.23,14.34,-9.23,False,sh600426
0.0,20251124,10.26,1.85,-8.15,1.85,False,sh603565
-4.05,20240930,4.63,-5.18,13.49,-5.18,False,sh600468
10.03,20240926,42.18,24.06,14.88,24.06,True,sh603179
-2.13,20240801,7.23,0.69,16.45,0.69,False,sh600668
0.82,20250624,17.49,1.2,3.1,1.2,False,sh688529
0.0,20260121,96.41,-3.0,4.11,-3.0,False,sh603202
9.68,20240919,3.44,1.46,-10.2,1.46,False,sh600495
0.0,20250729,31.04,-1.0,8.87,-1.0,False,sh603882
-2.1,20240903,3.89,-3.86,-14.34,-3.86,False,sh600075
-2.69,20240830,2.86,2.8,-30.82,2.8,False,sh600626
0.0,20260313,69.82,5.36,-11.09,5.36,False,sh605389
-4.05,20240930,12.48,-10.02,17.26,-10.02,False,sh603599
-2.35,20240731,20.57,-6.12,-1.87,-6.12,False,sh603203
0.0,20251229,34.43,-1.68,3.7,-1.68,False,sh688357
-0.04,20240813,21.14,-7.76,-4.56,-7.76,False,sh603929
14.62,20240925,3.32,5.72,-8.51,5.72,False,sh600016
-2.13,20240801,16.72,5.68,10.09,5.68,False,sh600645
14.62,20240925,10.11,17.3,5.14,17.3,False,sh600571
0.0,20250822,57.4,10.7,9.12,10.7,False,sh605117
0.0,20260203,61.64,0.16,2.43,0.16,False,sh688063
0.0,20251218,7.03,3.27,-9.41,3.27,False,sh601121
0.0,20250702,21.65,-2.59,10.01,-2.59,False,sh603261
-2.35,20240731,5.03,-1.59,3.45,-1.59,False,sh600191
12.53,20240920,4.13,11.87,-10.36,11.87,False,sh600825
5.69,20240927,7.16,0.14,8.48,0.14,False,sh600058
0.0,20251031,15.83,11.18,0.25,11.18,False,sh603155
0.0,20260323,39.24,3.64,-9.9,3.64,False,sh605090
0.82,20250624,32.45,0.0,-7.36,0.0,False,sh603150
-2.35,20240731,3.82,-3.14,11.35,-3.14,False,sh600369
0.0,20260304,11.52,39.5,4.63,39.5,True,sh605268
-0.22,20250625,19.14,-0.57,10.22,-0.57,False,sh688066
5.69,20240927,3.58,13.13,1.31,13.13,False,sh600327
5.69,20240927,10.84,3.04,7.57,3.04,False,sh600640
0.0,20250924,27.77,2.45,-13.22,2.45,False,sh688501
21.89,20240924,4.46,32.92,-0.23,32.92,True,sh600517
0.0,20260105,156.99,3.83,-24.77,3.83,False,sh688656
-1.78,20241107,13.2,-2.42,14.79,-2.42,False,sh603886
21.37,20240923,12.9,10.31,-16.61,10.31,False,sh601028
-2.35,20240731,6.08,-3.29,10.87,-3.29,False,sh600623
0.0,20251201,36.68,-0.71,-10.12,-0.71,False,sh603380
0.0,20250805,28.5,-2.63,8.74,-2.63,False,sh688182
10.03,20240926,18.65,9.12,1.07,9.12,False,sh600559
1.17,20240912,7.42,-6.74,-28.78,-6.74,False,sh600843
0.0,20250626,25.1,-0.32,2.83,-0.32,False,sh600938
-0.61,20250616,5.27,5.31,-6.29,5.31,False,sh601988
-2.35,20240731,25.28,-7.08,5.59,-7.08,False,sh600690
0.0,20250801,29.86,5.63,18.02,5.63,False,sh688418
5.69,20240927,11.24,-2.49,5.17,-2.49,False,sh600977
-8.32,20241008,2.67,-13.48,19.21,-13.48,False,sh600759
5.69,20240927,2.54,-0.79,2.02,-0.79,False,sh600423
0.0,20260203,53.58,1.66,-5.8,1.66,False,sh603049
10.03,20240926,2.44,8.2,-5.37,8.2,False,sh600939
10.03,20240926,18.62,2.2,8.13,2.2,False,sh603298
0.0,20250630,46.86,-7.79,14.88,-7.79,False,sh688152
0.0,20251128,15.93,-2.39,-3.4,-2.39,False,sh603679
5.69,20240927,1.96,11.22,7.5,11.22,False,sh601011
-4.05,20240930,2.84,-9.51,24.49,-9.51,False,sh603818
-4.05,20240930,8.02,-7.98,15.68,-7.98,False,sh600774
0.0,20250711,34.27,1.84,14.23,1.84,False,sh688435
0.0,20251225,127.05,-1.22,10.17,-1.22,False,sh688686
0.0,20260105,25.82,0.7,-5.94,0.7,False,sh605068
-0.22,20250625,34.75,-1.06,-8.69,-1.06,False,sh603350
0.0,20250923,16.77,-3.7,-0.24,-3.7,False,sh603233
0.0,20251205,23.4,-3.12,-1.14,-3.12,False,sh688518
10.03,20240926,7.24,10.36,6.02,10.36,False,sh601208
6.59,20240918,0.12,3.2,-23.05,3.2,False,sh900902
0.96,20240304,53.97,-5.15,9.07,-5.15,False,sh688008
0.0,20250630,7.18,-0.42,9.97,-0.42,False,sh688556
-2.35,20240731,2.47,-3.64,1.08,-3.64,False,sh600617
10.03,20240926,1.52,4.61,14.87,4.61,False,sh600370
0.0,20250708,38.18,0.68,10.73,0.68,False,sh688662
0.0,20250725,53.69,-0.56,16.82,-0.56,False,sh688031
1.67,20241223,5.54,-2.17,11.65,-2.17,False,sh600027
10.03,20240926,9.57,5.64,-2.09,5.64,False,sh603165
0.0,20250724,54.63,-2.6,9.78,-2.6,False,sh688366
0.0,20250718,46.38,2.52,3.0,2.52,False,sh605588
-4.05,20240930,6.39,-5.16,15.87,-5.16,False,sh600313
5.69,20240927,3.75,1.6,-2.73,1.6,False,sh600540
0.02,20240806,5.99,-2.67,8.07,-2.67,False,sh600814
0.0,20250722,9.77,-1.54,3.5,-1.54,False,sh605368
-2.1,20240903,7.55,3.05,-18.85,3.05,False,sh600113
-2.65,20240902,7.41,-3.37,-11.48,-3.37,False,sh601311
10.03,20240926,7.4,8.38,1.53,8.38,False,sh600689
10.03,20240926,58.76,7.86,11.9,7.86,False,sh603198
-0.22,20250625,24.4,-3.48,9.4,-3.48,False,sh688252
0.0,20250707,15.07,2.32,16.28,2.32,False,sh603863
-4.05,20240930,2.85,-4.21,6.86,-4.21,False,sh601991
-4.05,20240930,88.03,-2.56,22.35,-2.56,False,sh603986
0.55,20240911,15.35,-9.64,-3.36,-9.64,False,sh603032
-2.65,20240902,19.25,17.61,-9.16,17.61,False,sh603306
0.0,20250630,22.63,-0.35,3.85,-0.35,False,sh688105
0.0,20260109,42.55,-4.18,5.3,-4.18,False,sh603307
5.69,20240927,3.55,1.97,-2.94,1.97,False,sh601008
14.62,20240925,7.66,6.01,0.75,6.01,False,sh600768
0.0,20251031,11.06,-0.54,-6.35,-0.54,False,sh603551
-2.35,20240731,5.18,-3.09,11.82,-3.09,False,sh601377
0.02,20240806,4.9,-5.11,20.33,-5.11,False,sh600222
-2.69,20240830,11.56,-9.17,-31.99,-9.17,False,sh601020
0.0,20260122,10.97,-2.46,5.48,-2.46,False,sh603648
0.82,20250624,14.08,3.34,-1.37,3.34,False,sh688257
5.69,20240927,29.75,4.2,12.91,4.2,False,sh600745
0.0,20251204,92.62,-4.18,5.25,-4.18,False,sh688583
-4.05,20240930,8.14,-4.42,18.57,-4.42,False,sh600158
-2.23,20240906,3.08,2.6,5.59,2.6,False,sh600358
0.0,20260325,235.22,7.77,-13.33,7.77,False,sh688019
-0.42,20240730,20.67,2.24,15.07,2.24,False,sh603580
0.82,20250624,29.78,4.1,18.01,4.1,False,sh603255
5.69,20240927,6.28,4.78,9.75,4.78,False,sh601969
0.0,20251020,70.34,6.72,-2.22,6.72,False,sh605123
2.93,20250409,35.68,3.08,-15.06,3.08,False,sh600316
0.0,20251020,12.43,2.98,-1.97,2.98,False,sh688057
-2.35,20240731,7.68,2.73,3.19,2.73,False,sh600996
-2.35,20240731,62.23,-6.75,-5.2,-6.75,False,sh603160
0.0,20251021,25.64,1.01,-10.04,1.01,False,sh605089
0.0,20250630,26.62,-2.97,-0.19,-2.97,False,sh603931
5.69,20240927,4.01,2.99,5.03,2.99,False,sh600526
-0.22,20250625,20.34,0.88,14.3,0.88,False,sh601138
-4.05,20240930,15.75,-3.68,16.48,-3.68,False,sh600188
0.0,20250904,42.28,9.56,-1.03,9.56,False,sh603102
-0.04,20240813,1.39,-6.47,16.42,-6.47,False,sh600568
-2.65,20240902,5.14,-7.39,-18.29,-7.39,False,sh600795
0.82,20250624,22.81,-1.4,23.05,-1.4,False,sh688005
0.0,20250905,17.44,2.64,-9.21,2.64,False,sh688562
0.0,20260107,91.24,13.26,4.86,13.26,False,sh688331
0.0,20251015,24.35,7.23,-5.77,7.23,False,sh688618
12.53,20240920,2.82,6.74,10.02,6.74,False,sh600490
-2.35,20240731,0.76,-2.62,7.11,-2.62,False,sh900936
-4.05,20240930,7.18,-7.79,13.86,-7.79,False,sh603901
0.0,20250714,22.29,3.59,8.41,3.59,False,sh688028
-4.05,20240930,6.22,3.38,9.9,3.38,False,sh600820
0.0,20250820,75.72,-3.86,21.64,-3.86,False,sh688486
-2.35,20240731,10.16,-3.64,2.28,-3.64,False,sh601958
-0.42,20240730,6.98,28.09,1.06,28.09,True,sh600789
5.69,20240927,8.58,-1.28,12.18,-1.28,False,sh603098
0.0,20250721,11.52,1.82,6.37,1.82,False,sh688352
1.48,20250303,17.45,1.03,1.06,1.03,False,sh601211
0.0,20260119,9.68,14.98,6.73,14.98,False,sh688701
-4.05,20240930,3.38,-1.78,38.0,-1.78,False,sh600589
0.0,20250820,105.9,-3.21,-16.95,-3.21,False,sh688266
14.62,20240925,36.16,15.04,-11.92,15.04,False,sh600893
0.0,20250716,32.56,-3.59,-0.58,-3.59,False,sh605488
1.17,20240912,8.62,6.15,-10.08,6.15,False,sh603636
-2.1,20240903,6.4,-3.44,-12.88,-3.44,False,sh600127
0.0,20250911,9.39,-5.86,-3.99,-5.86,False,sh601577
0.82,20250624,58.58,0.12,-5.65,0.12,False,sh688228
-4.05,20240930,25.03,3.92,11.11,3.92,False,sh603678
10.03,20240926,2.0,11.5,-2.97,11.5,False,sh600169
0.0,20260410,75.3,0.27,21.86,0.27,False,sh688131
14.62,20240925,4.36,5.97,-12.78,5.97,False,sh600717
-4.05,20240930,10.31,-7.86,23.9,-7.86,False,sh603006
-0.29,20241023,3.19,6.9,35.88,6.9,False,sh601515
0.0,20250729,64.38,4.21,5.06,4.21,False,sh688205
0.0,20260408,56.05,0.82,-3.96,0.82,False,sh688456
-2.1,20240903,18.67,-6.21,-7.13,-6.21,False,sh600141
-1.32,20240819,25.08,-2.71,-6.57,-2.71,False,sh603337
0.0,20251212,16.07,-5.23,-8.12,-5.23,False,sh605189
0.0,20251203,38.99,0.21,-4.67,0.21,False,sh688767
0.0,20250711,5.66,0.53,3.85,0.53,False,sh688387
0.0,20260105,25.93,2.93,6.01,2.93,False,sh688729
-2.13,20240801,16.22,-0.62,14.67,-0.62,False,sh600391
0.0,20251211,4.94,3.64,3.13,3.64,False,sh688119
0.0,20251124,30.1,6.31,-13.9,6.31,False,sh688683
10.03,20240926,12.79,1.64,4.91,1.64,False,sh600258
-1.87,20240828,7.03,-14.8,15.68,-14.8,False,sh603060
-4.05,20240930,22.33,-8.33,26.03,-8.33,False,sh600771
0.35,20250107,15.2,-0.13,-10.24,-0.13,False,sh600216
0.0,20251201,117.08,7.57,-3.24,7.57,False,sh688630
-0.87,20240816,1.64,-19.51,36.25,-19.51,False,sh600322
0.0,20251124,22.72,12.76,-2.28,12.76,False,sh688319
-2.35,20240731,7.3,-7.95,21.38,-7.95,False,sh603680
0.0,20260122,20.95,2.2,7.88,2.2,False,sh603706
21.89,20240924,7.04,21.16,-6.31,21.16,True,sh600846
0.0,20250722,43.98,-0.7,7.58,-0.7,False,sh688187
0.0,20251217,12.68,-5.05,8.19,-5.05,False,sh603136
5.8,20241104,19.23,0.73,11.7,0.73,False,sh603883
0.0,20251125,18.78,-0.43,-8.52,-0.43,False,sh688334
10.03,20240926,2.17,5.07,4.44,5.07,False,sh600808
0.82,20250624,10.46,1.24,6.35,1.24,False,sh601696
-2.35,20240731,2.11,-6.16,12.78,-6.16,False,sh600512
0.0,20250724,12.68,1.1,6.47,1.1,False,sh688653
21.89,20240924,7.31,28.59,-2.47,28.59,True,sh600288
0.0,20250721,22.4,-1.03,8.9,-1.03,False,sh688218
-0.84,20241025,2.18,-1.38,21.43,-1.38,False,sh603388
0.0,20250805,65.99,-0.3,0.76,-0.3,False,sh688582
12.53,20240920,2.45,10.2,-0.98,10.2,False,sh600159
0.0,20251125,28.77,8.45,-10.23,8.45,False,sh605058
0.0,20250725,673.3,2.35,15.0,2.35,False,sh688256
-1.23,20240829,46.97,0.98,-23.66,0.98,False,sh603606
-4.05,20240930,3.37,-5.04,13.81,-5.04,False,sh600744
10.03,20240926,2.46,3.25,4.84,3.25,False,sh600117
0.0,20251103,20.55,4.82,1.03,4.82,False,sh605016
-2.65,20240902,4.3,-2.33,-11.13,-2.33,False,sh600470
0.0,20260119,29.1,-0.07,17.96,-0.07,False,sh603867
5.69,20240927,6.68,2.1,-3.67,2.1,False,sh600727
-4.05,20240930,10.57,2.93,13.56,2.93,False,sh603036
0.0,20260310,19.08,-2.73,10.87,-2.73,False,sh688466
5.69,20240927,13.56,-1.33,2.29,-1.33,False,sh600389
0.0,20260203,17.0,-0.29,0.06,-0.29,False,sh688101
5.69,20240927,3.57,-0.56,7.18,-0.56,False,sh600594
0.0,20250929,5.83,1.89,-1.02,1.89,False,sh600908
0.0,20250804,39.71,4.58,-5.2,4.58,False,sh603983
-0.22,20250625,69.76,0.24,2.12,0.24,False,sh688286
