ts_code,breakthrough_date,breakthrough_price,max_drawdown,max_gain,success,final_gain
sh600875,20240731,15.94,18.57,0.0,False,-17.38
sh603231,20251215,18.68,3.64,1.77,False,1.77
sh603662,20250806,69.49,4.3,5.31,False,0.1
sh600592,20240731,9.3,16.68,0.0,False,-15.38
sh600173,20250624,5.72,0.0,31.99,True,15.91
sh600208,20240924,1.9,0.0,53.68,True,37.89
sh603305,20250717,14.01,5.92,1.07,False,1.07
sh600888,20240927,6.94,0.0,12.68,False,3.03
sh688107,20250725,28.84,1.49,11.1,False,11.1
sh600246,20240926,7.15,1.54,101.96,True,101.96
sh603663,20240801,13.98,12.23,5.86,False,5.72
sh600721,20240730,6.19,7.11,29.24,True,-2.26
sh603030,20240925,1.88,1.06,25.0,True,20.74
sh600172,20240927,2.3,0.0,83.48,True,65.22
sh601658,20251014,5.7,2.11,6.49,False,2.28
sh000137,20240927,3454.09,0.0,27.13,True,16.68
sh603786,20250826,56.77,3.63,63.27,True,63.27
sh600476,20240920,12.98,1.69,29.43,True,29.43
sh688737,20250924,21.39,1.5,9.12,False,2.85
sh601068,20250624,4.52,0.44,15.27,False,13.05
sh603600,20240926,10.03,2.69,21.54,True,19.24
sh600111,20240927,18.72,0.8,25.97,True,25.97
sh600438,20240927,20.76,5.11,48.12,True,43.21
sh603535,20251020,11.2,4.82,2.86,False,-1.34
sh688584,20250624,17.72,1.52,2.65,False,2.03
sh603018,20241021,8.36,6.1,15.19,False,0.96
sh603530,20250627,26.15,2.49,5.93,False,1.91
sh603363,20251229,4.68,13.25,0.43,False,-13.25
sh603057,20250916,22.08,15.67,0.0,False,-15.53
sh600968,20250911,3.97,5.04,0.25,False,-1.26
sh601811,20240801,13.35,3.6,4.19,False,3.22
sh688161,20250625,26.14,2.3,4.48,False,3.9
sh688236,20260105,24.91,7.35,9.84,False,-7.27
sh600177,20240731,6.49,1.08,8.01,False,3.08
sh601375,20240731,3.66,7.82,0.0,False,-7.0
sh600724,20240926,3.71,3.23,47.17,True,47.17
sh000151,20240927,1569.08,3.52,5.49,False,-1.75
sh601188,20240927,3.2,0.0,14.69,False,14.69
sh603629,20250709,24.34,7.48,4.44,False,-3.66
sh688278,20250717,76.66,2.37,19.14,False,11.53
sh603806,20240930,17.4,15.86,12.7,False,-0.17
sh603628,20240930,14.62,11.56,8.14,False,5.47
sh601872,20240816,7.74,24.79,3.1,False,-21.31
sh688085,20250627,15.77,0.69,23.95,True,23.95
sh603286,20240926,17.76,1.24,24.38,True,11.77
sh601595,20240927,23.27,9.07,16.98,False,11.39
sh603086,20240927,4.07,0.0,13.51,False,9.09
sh600797,20240920,4.91,0.81,45.01,True,33.2
sh000856,20240927,5004.2,0.0,19.34,False,14.32
sh688302,20251209,54.28,11.39,5.01,False,-2.75
sh688665,20260226,55.0,23.8,0.0,False,-20.24
sh603933,20250625,15.87,1.26,8.13,False,1.07
sh603583,20250624,36.18,7.96,3.48,False,0.58
sh603219,20250804,15.55,0.32,44.57,True,20.13
sh603950,20250716,25.81,11.55,0.81,False,-2.4
sh688055,20250624,3.65,3.29,4.66,False,3.84
sh900928,20240731,0.53,3.42,1.33,False,-2.85
sh601116,20240808,8.27,16.93,0.0,False,-11.0
sh603257,20251201,59.63,7.31,0.0,False,-2.4
sh601158,20240815,4.92,18.28,0.61,False,-17.06
sh600642,20240807,7.61,6.57,5.39,False,-2.37
sh600011,20250320,6.66,5.71,3.9,False,2.7
sh688503,20250630,41.39,1.18,24.26,True,24.26
sh600576,20240906,5.28,14.2,15.15,False,1.14
sh688484,20251114,42.92,9.34,0.0,False,-6.69
sh600822,20240926,8.36,0.84,20.45,True,17.22
sh000079,20240930,2590.19,8.1,1.04,False,-4.0
sh603229,20240806,7.54,13.4,0.53,False,-10.88
sh600538,20241018,4.06,8.37,34.98,True,20.2
sh603205,20250624,29.22,1.05,2.58,False,2.07
sh600841,20240909,4.22,13.74,15.4,False,-0.95
sh603903,20241008,7.0,11.57,0.0,False,-3.71
sh600308,20240926,3.38,0.0,15.08,False,4.44
sh688180,20251015,38.43,4.14,5.05,False,-0.36
sh900934,20240830,1.4,7.95,12.54,False,12.25
sh603383,20240731,31.44,28.5,0.0,False,-27.89
sh688049,20251201,54.83,9.21,0.35,False,-2.41
sh688560,20250924,14.15,3.6,6.43,False,1.27
sh600621,20240731,13.48,12.36,1.93,False,-12.14
sh600989,20250707,15.75,3.68,3.94,False,-3.11
sh601939,20250902,9.03,7.97,0.0,False,-6.75
sh688007,20250729,15.72,4.52,42.75,True,42.75
sh603879,20241025,2.85,0.0,44.56,True,44.56
sh600715,20240905,1.64,7.4,9.54,False,1.1
sh600272,20240904,10.09,8.33,25.88,True,18.04
sh603182,20260306,16.02,13.98,8.3,False,-9.99
sh688133,20250624,22.31,1.39,16.09,False,16.09
sh601369,20240927,7.61,0.0,11.43,False,9.72
sh688479,20250924,19.25,3.38,1.4,False,-0.21
sh600958,20250114,9.66,2.38,1.97,False,-1.14
sh600125,20240930,6.11,8.35,2.13,False,0.0
sh603067,20240927,8.14,3.17,12.66,False,9.23
sh688150,20250929,24.9,9.88,3.82,False,-9.44
sh688099,20250725,75.0,6.0,20.08,True,20.08
sh603505,20240927,19.77,12.86,5.53,False,-6.43
sh601016,20240731,2.9,9.31,0.0,False,-8.27
sh688432,20250708,11.26,1.07,4.17,False,3.91
sh603318,20240926,5.9,0.0,18.13,False,14.06
sh601058,20240924,13.66,6.0,13.84,False,3.37
sh688681,20251218,17.25,1.39,17.45,False,17.45
sh600409,20240927,5.33,0.0,14.45,False,2.44
sh603357,20250710,8.64,1.74,4.05,False,0.23
sh688178,20251128,25.63,7.92,0.2,False,-3.82
sh601668,20240830,5.12,13.09,19.54,False,19.54
sh600970,20240930,11.05,12.76,0.0,False,-8.42
sh600697,20240808,10.5,12.1,0.0,False,-9.24
sh600710,20240731,7.66,4.44,2.09,False,1.7
sh688598,20250624,24.74,1.54,7.24,False,7.24
sh600143,20240815,6.79,4.12,10.6,False,4.27
sh688202,20260107,65.49,12.06,10.09,False,-2.52
sh603529,20260323,31.11,8.07,4.11,False,-7.3
sh688651,20250711,35.0,1.43,10.54,False,8.74
sh600510,20240926,4.33,0.92,15.02,False,11.09
sh600343,20240919,8.26,3.63,27.12,True,23.97
sh603766,20240730,6.0,12.5,3.33,False,-6.17
sh688565,20251125,10.27,4.28,6.52,False,5.26
sh603949,20250815,18.95,3.75,18.31,False,18.31
sh688185,20250630,59.63,1.39,34.41,True,34.41
sh600039,20240930,6.58,7.9,29.92,True,6.79
sh600844,20240927,2.55,5.49,11.37,False,6.67
sh603906,20240927,8.22,0.0,33.21,True,13.99
sh603728,20240927,44.08,5.72,17.92,False,2.93
sh900952,20250117,0.11,25.0,0.0,False,-22.32
sh600193,20241101,3.52,7.67,30.68,True,19.6
sh600609,20240730,4.22,15.88,3.08,False,-15.64
sh600320,20240926,3.6,0.0,16.97,False,11.96
sh688061,20260108,34.5,1.28,10.14,False,2.78
sh688355,20250625,17.4,1.68,7.8,False,7.29
sh600869,20240816,3.77,7.16,2.92,False,-3.98
sh600387,20240930,2.95,10.51,5.76,False,3.05
sh600596,20240927,7.93,4.79,13.87,False,2.77
sh603666,20250716,34.2,8.6,0.0,False,-5.76
sh688699,20250724,34.0,0.5,17.5,False,15.41
sh605077,20251110,17.52,13.3,3.14,False,-12.67
sh688103,20251105,63.29,10.22,3.07,False,-6.32
sh603980,20240927,3.61,0.0,18.01,False,14.13
sh600176,20240801,10.36,11.29,0.0,False,-10.42
sh603667,20240930,16.53,12.83,12.52,False,9.44
sh600725,20240930,2.83,6.01,31.1,True,12.01
sh688733,20250624,19.1,4.19,0.94,False,0.94
sh601997,20240926,5.29,1.89,14.18,False,7.75
sh000133,20240927,3774.3,0.0,21.93,True,16.08
sh600115,20240927,3.94,10.66,5.08,False,-2.54
sh600746,20240926,6.43,0.0,14.77,False,9.17
sh603056,20260114,15.44,0.0,22.15,True,22.09
sh688580,20251021,48.17,5.11,12.37,False,-2.57
sh601022,20260126,9.8,5.1,14.69,False,14.69
sh600508,20240927,13.01,4.15,7.69,False,-2.23
sh600812,20240731,4.7,0.85,7.45,False,0.85
sh603899,20240927,31.21,10.96,13.68,False,-10.16
sh601117,20240806,7.13,12.2,0.0,False,-10.93
sh600021,20240807,8.91,9.99,0.0,False,-7.18
sh688360,20251024,21.15,14.75,10.83,False,-13.95
sh600376,20240920,2.36,3.81,40.25,True,15.68
sh600525,20240904,4.28,4.21,20.33,True,18.93
sh688550,20251212,45.84,4.65,5.19,False,2.88
sh600611,20241218,7.95,24.53,0.0,False,-18.11
sh603100,20240927,18.32,4.42,13.16,False,7.48
sh900904,20240926,0.49,0.0,24.69,True,20.99
sh603429,20240930,4.48,6.92,79.69,True,49.78
sh603235,20250908,27.66,4.77,0.0,False,-2.75
sh603936,20240731,7.95,14.72,0.13,False,-14.09
sh600009,20240927,35.19,5.77,9.18,False,-2.22
sh603718,20240930,7.37,19.13,5.97,False,-1.9
sh600793,20240926,9.35,0.0,23.74,True,17.97
sh688348,20250721,44.19,0.43,9.55,False,9.55
sh603757,20251124,36.05,2.83,33.29,True,33.29
sh000852,20240927,5136.44,0.0,20.74,True,15.45
sh688306,20250722,10.32,5.52,27.23,True,25.58
sh688032,20250708,104.27,3.9,4.78,False,4.78
sh600520,20240830,18.17,9.63,31.81,True,31.81
sh000061,20250326,176.31,0.0,0.66,False,0.66
sh688536,20250723,137.38,1.08,9.03,False,6.22
sh600990,20240731,18.36,20.04,3.0,False,-19.72
sh603166,20240927,5.03,1.59,20.28,True,17.5
sh600310,20240926,3.59,0.0,54.6,True,45.4
sh688051,20251222,39.98,5.45,8.33,False,-1.85
sh601688,20240906,12.18,1.48,53.45,True,28.57
sh603400,20260120,59.45,5.63,16.99,False,16.99
sh688578,20251215,101.12,2.24,7.8,False,1.07
sh603955,20241008,9.38,13.86,23.67,True,23.67
sh603128,20240927,5.61,5.17,10.16,False,5.1
sh600639,20240925,9.89,0.1,30.65,True,9.0
sh600025,20250821,9.28,2.59,1.94,False,-1.08
sh600097,20240930,8.72,7.34,7.22,False,7.22
sh603367,20251031,21.21,14.71,2.12,False,-11.83
sh603329,20250916,11.72,8.96,7.59,False,3.5
sh688251,20260206,26.83,0.37,31.64,True,31.64
sh603601,20240927,2.92,0.0,14.73,False,8.9
sh600743,20240920,1.28,2.34,29.69,True,29.69
sh600110,20240930,3.81,11.81,9.97,False,2.89
sh605011,20250701,23.2,5.86,7.5,False,-3.32
sh688165,20250819,26.7,9.74,4.61,False,2.06
sh603031,20240930,26.66,13.02,11.74,False,8.06
sh603283,20250801,37.89,2.08,12.91,False,5.81
sh688232,20260112,32.09,13.15,3.18,False,-11.56
sh688106,20250624,17.71,3.27,1.02,False,0.56
sh601616,20240801,2.78,6.83,0.36,False,-2.52
sh000155,20240926,2627.37,0.0,15.55,False,7.46
sh603557,20251113,2.85,15.79,1.75,False,-8.42
sh000966,20240927,6701.54,0.0,15.22,False,10.48
sh600711,20240930,4.18,7.89,19.37,False,18.42
sh605377,20250728,9.22,5.64,3.04,False,1.95
sh603000,20240927,21.49,3.77,17.22,False,1.07
sh688137,20260113,49.6,15.08,7.26,False,-11.13
sh600276,20240806,42.71,2.67,3.91,False,3.91
sh603567,20240806,11.09,5.5,0.72,False,-2.89
sh603833,20240927,54.07,8.64,24.65,True,22.62
sh603335,20251219,5.74,5.57,3.31,False,2.26
sh600238,20240927,7.95,9.43,7.67,False,7.67
sh603999,20240924,4.99,0.0,21.86,True,17.65
sh000934,20240731,4736.64,3.24,0.49,False,-0.3
sh000149,20240816,3520.33,7.8,2.21,False,-7.02
sh603319,20240927,11.61,0.0,35.12,True,23.25
sh600408,20240927,1.76,1.7,27.84,True,22.16
sh603062,20260121,49.62,2.72,5.58,False,5.58
sh600392,20240927,8.97,0.45,36.9,True,36.9
sh688260,20260105,30.93,6.24,17.62,False,-6.14
sh601825,20250902,8.85,8.48,0.0,False,-7.56
sh688433,20250625,35.25,4.2,11.86,False,-3.63
sh603630,20240930,11.12,7.29,13.57,False,7.72
sh600121,20240927,3.39,0.0,22.42,True,19.76
sh000107,20240927,4905.48,2.16,11.46,False,3.14
sh600446,20240924,10.82,1.2,40.11,True,31.7
sh688707,20251020,14.0,3.29,31.14,True,31.14
sh600015,20240816,5.8,4.83,4.31,False,-2.93
sh600868,20240926,1.92,0.0,22.92,True,20.83
sh603682,20250625,5.56,1.8,7.73,False,6.83
sh600572,20240930,4.77,10.26,3.98,False,-1.89
sh688633,20250708,27.15,0.37,4.79,False,4.79
sh600826,20240906,5.5,8.9,41.96,True,21.25
sh603201,20250624,14.74,0.68,11.46,False,11.46
sh600496,20240926,2.57,0.39,20.23,True,20.23
sh688337,20250701,36.81,10.62,0.0,False,-5.27
sh605177,20250625,18.17,1.1,10.95,False,9.14
sh000828,20240926,1994.07,0.0,34.62,True,22.37
sh603885,20240927,12.3,8.54,9.92,False,2.6
sh688332,20250819,109.0,3.67,17.43,False,3.95
sh600073,20240830,5.95,3.7,18.49,False,18.49
sh600309,20240926,79.97,7.68,16.32,False,-6.82
sh688181,20250624,29.74,1.24,11.87,False,5.75
sh688048,20250624,53.66,0.95,15.92,False,14.09
sh603130,20251113,37.84,9.8,25.55,True,24.5
sh605208,20260121,14.12,9.99,1.7,False,-3.19
sh603700,20250929,11.94,4.36,9.3,False,9.3
sh601168,20240927,16.87,4.98,6.52,False,2.55
sh600539,20240925,4.15,0.96,51.57,True,39.28
sh603267,20250905,53.77,2.96,9.54,False,8.0
sh600197,20240930,18.64,16.36,0.0,False,-9.82
sh603686,20240930,8.75,6.63,3.54,False,0.34
sh688065,20250624,47.12,3.4,3.06,False,3.06
sh605111,20250729,32.79,2.84,7.41,False,7.08
sh900918,20240730,0.26,3.04,0.0,False,-1.52
sh603701,20240816,10.85,6.36,4.24,False,2.49
sh600643,20240919,4.1,1.46,66.34,True,35.61
sh601212,20240926,2.92,0.0,14.75,False,6.86
sh688298,20250630,27.35,2.27,8.15,False,6.98
sh688502,20250711,281.46,2.87,27.86,True,18.81
sh600916,20250701,8.23,1.22,0.85,False,-0.24
sh601788,20240924,15.02,0.0,38.95,True,12.85
sh688151,20251010,21.64,6.15,3.51,False,-5.41
sh688702,20250725,69.28,6.86,87.64,True,87.64
sh601012,20240927,15.96,3.2,28.2,True,19.11
sh603501,20240927,97.19,0.0,20.49,True,7.11
sh600210,20240925,4.95,0.61,18.79,False,14.14
sh603066,20240926,9.5,0.0,18.95,False,17.37
sh600397,20240924,2.05,0.49,23.9,True,17.56
sh688685,20250624,54.37,5.47,3.45,False,-0.41
sh603028,20240925,6.25,2.08,21.12,True,10.56
sh603855,20241008,19.85,14.81,7.81,False,5.94
sh600739,20240925,9.05,1.44,40.55,True,24.53
sh688478,20250624,30.06,5.76,4.86,False,2.59
sh605296,20250904,30.68,5.12,11.18,False,-0.59
sh000952,20240926,3189.28,0.0,20.64,True,13.1
sh603004,20250624,21.36,1.22,4.92,False,4.92
sh600693,20240926,3.03,0.33,13.53,False,13.53
sh600109,20240925,7.74,1.16,37.86,True,14.34
sh600420,20240926,11.17,0.0,23.9,True,5.64
sh000161,20240927,1369.76,0.0,19.04,False,10.54
sh688455,20251020,14.57,0.48,22.31,True,18.94
sh688206,20251126,33.77,3.11,8.59,False,5.39
sh600714,20240927,7.47,0.0,20.75,True,20.75
sh603656,20240930,11.45,6.99,144.79,True,98.16
sh601226,20240927,5.16,2.52,15.32,False,11.25
sh600859,20240731,14.52,14.94,4.82,False,-11.29
sh688365,20251103,15.0,12.47,39.67,True,25.07
sh688602,20250924,8.49,5.3,3.77,False,-0.71
sh603129,20251119,253.73,4.13,16.07,False,13.62
sh688198,20250729,110.34,5.07,11.77,False,10.62
sh600543,20240830,5.37,13.41,24.95,True,20.86
sh600817,20240924,9.02,0.0,32.7,True,23.72
sh603586,20240821,12.52,15.34,0.0,False,-11.58
sh603230,20251112,12.86,6.22,2.02,False,-3.03
sh688281,20250627,58.76,2.89,10.4,False,10.4
sh900901,20240926,0.5,0.0,25.6,True,22.2
sh605108,20250820,20.73,3.52,4.25,False,-1.83
sh600373,20240926,13.75,10.76,12.44,False,-9.96
sh603083,20260302,113.74,11.69,11.01,False,-10.67
sh688661,20251208,46.69,1.29,39.26,True,39.26
sh603719,20250710,13.71,7.37,0.0,False,-4.23
sh603937,20251218,11.7,0.77,6.67,False,6.67
sh603985,20241008,13.08,20.18,15.29,False,3.29
sh600720,20240927,9.03,0.0,11.52,False,3.43
sh603556,20240731,41.62,6.61,7.21,False,7.21
sh600941,20250808,107.49,3.41,0.38,False,-0.88
sh600889,20240730,4.79,2.09,18.37,False,-0.84
sh603518,20241008,8.22,15.57,0.0,False,-10.22
sh688081,20250625,18.8,1.86,11.7,False,9.31
sh688148,20260316,8.97,15.83,2.34,False,2.34
sh600593,20240930,19.93,15.0,11.99,False,11.99
sh603861,20240926,7.94,0.0,16.49,False,14.73
sh688585,20260305,113.49,1.31,19.83,False,3.97
sh603053,20250624,9.18,0.22,5.23,False,5.23
sh600439,20240913,2.39,5.44,33.47,True,27.2
sh603328,20240816,6.9,5.07,11.3,False,7.82
sh688398,20260121,20.15,2.23,26.2,True,26.2
sh603860,20250905,30.96,6.33,1.55,False,-1.68
sh601992,20240926,1.56,0.0,16.67,False,15.38
sh600477,20240926,2.35,0.0,19.97,False,19.75
sh603366,20240926,3.99,0.0,16.31,False,9.28
sh000136,20240930,12037.78,6.41,1.68,False,-4.42
sh600221,20240930,1.29,14.73,29.46,True,29.46
sh600927,20251021,14.81,2.03,5.81,False,2.09
sh688160,20250714,93.51,2.68,7.48,False,0.27
sh603605,20250724,84.44,4.57,2.06,False,1.93
sh688449,20250730,44.43,3.62,17.49,False,14.34
sh600708,20240920,1.9,2.63,33.68,True,30.53
sh600926,20240924,11.64,0.0,16.49,False,11.68
sh603019,20240731,43.63,20.81,0.0,False,-19.71
sh603848,20250624,14.87,2.42,17.62,False,11.23
sh688084,20250911,80.84,4.0,17.14,False,3.98
sh600138,20240927,10.07,5.16,9.43,False,-0.7
sh688279,20250818,216.62,14.03,2.97,False,-1.3
sh688750,20250626,21.0,2.38,7.29,False,4.05
sh601568,20251107,4.11,6.33,1.95,False,-5.11
sh603300,20240930,5.36,12.86,3.91,False,3.91
sh000150,20240927,11670.05,2.59,7.57,False,-0.95
sh688237,20260209,49.85,7.66,0.74,False,-0.62
sh688037,20260324,159.09,0.0,22.65,True,14.29
sh000819,20240927,4963.64,1.12,9.78,False,4.87
sh601727,20240925,3.96,0.51,114.65,True,114.65
sh605277,20250625,15.78,0.0,65.97,True,57.98
sh688499,20251124,56.13,9.58,14.29,False,-1.87
sh688303,20250630,21.32,4.78,30.86,True,23.41
sh688079,20260113,11.98,1.5,12.85,False,10.18
sh600338,20240926,9.49,0.0,23.59,True,15.8
sh000857,20240927,9634.05,0.0,18.84,False,4.55
sh600871,20240731,1.84,0.54,3.26,False,1.09
sh600796,20240927,4.46,0.67,12.33,False,8.52
sh603466,20250626,9.76,1.02,10.35,False,9.84
sh603162,20250702,8.71,5.4,0.69,False,0.69
sh600292,20240924,5.1,0.0,220.98,True,220.98
sh600546,20240930,13.27,9.65,0.0,False,-2.79
sh600315,20240930,18.57,12.87,3.45,False,-10.5
sh900929,20240926,0.98,0.61,35.98,True,34.15
sh688533,20250812,28.55,3.5,8.34,False,3.33
sh600995,20240815,9.73,11.51,0.0,False,-9.86
sh603228,20240809,22.98,5.79,12.4,False,6.05
sh603153,20250711,17.58,1.93,11.67,False,11.67
sh688678,20250728,22.85,7.18,26.65,True,21.01
sh601126,20240822,16.14,6.44,5.64,False,3.84
sh600577,20240924,4.32,0.0,42.36,True,35.88
sh603266,20240930,17.09,3.86,21.77,True,21.77
sh688636,20251023,33.39,0.93,13.45,False,-0.72
sh688351,20250625,19.91,2.21,5.42,False,3.92
sh600010,20240926,1.52,0.0,20.42,True,12.52
sh688006,20251217,28.09,2.39,20.75,True,18.37
sh688655,20260126,20.86,9.88,9.25,False,9.25
sh603456,20240927,13.97,0.72,21.77,True,7.45
sh603131,20240927,14.51,2.21,25.78,True,14.27
sh600620,20240924,4.96,0.81,24.62,True,20.59
sh688561,20251020,33.99,2.62,17.98,False,13.0
sh000003,20240924,240.1,0.0,17.01,False,15.88
sh600493,20240927,4.6,1.09,13.04,False,10.22
sh603657,20251128,37.27,19.96,0.0,False,-17.17
sh605008,20250821,15.95,11.6,0.0,False,-11.1
sh603618,20240927,4.6,0.22,20.87,True,12.61
sh688381,20250624,20.98,0.24,10.77,False,9.53
sh688248,20251217,43.02,0.63,27.38,True,26.57
sh688132,20250624,19.02,5.31,6.73,False,2.47
sh603183,20251124,4.5,8.67,4.22,False,-2.67
sh600273,20240808,6.98,2.58,2.15,False,-1.58
sh603005,20240813,18.98,9.7,0.63,False,-7.06
sh603878,20241118,6.07,2.64,10.21,False,0.99
sh688098,20260407,10.53,16.71,0.0,False,-14.62
sh688265,20260113,49.44,9.32,11.25,False,-4.81
sh600777,20240828,2.13,18.31,0.0,False,-8.92
sh600959,20240924,2.85,0.0,21.07,True,15.8
sh603353,20250908,16.48,3.22,2.79,False,1.58
sh601368,20240730,4.36,7.34,0.0,False,-6.19
sh600917,20240927,5.61,0.18,10.15,False,5.08
sh603356,20250624,13.44,3.79,8.26,False,7.14
sh688680,20251107,45.78,17.82,1.4,False,-14.85
sh600895,20240730,19.0,16.11,0.58,False,-15.95
sh605020,20251105,25.75,6.1,9.51,False,-0.23
sh600215,20241028,6.76,2.96,15.23,False,11.09
sh688450,20251013,27.87,3.12,7.61,False,7.61
sh688203,20251031,13.19,2.12,11.07,False,5.38
sh688599,20250708,15.75,3.81,5.33,False,0.06
sh600425,20240926,3.28,0.0,14.94,False,14.94
sh600696,20240927,8.59,0.0,113.74,True,88.59
sh600971,20250924,6.88,2.33,8.43,False,4.36
sh605339,20250704,16.77,0.83,6.86,False,6.86
sh601669,20240927,5.05,0.0,16.03,False,7.92
sh601512,20250708,7.32,0.0,24.04,True,9.29
sh688179,20250630,12.72,2.67,22.09,True,22.09
sh688379,20251124,45.13,3.35,28.41,True,24.64
sh603729,20240930,14.85,11.85,12.39,False,4.51
sh600038,20240813,40.58,13.21,0.0,False,-11.95
sh600845,20240930,32.39,20.41,5.96,False,-19.08
sh688184,20250818,11.06,7.5,1.81,False,-1.18
sh000863,20240927,1992.75,0.0,26.74,True,8.2
sh600705,20240924,2.63,0.0,54.75,True,49.81
sh603135,20250624,9.65,1.24,4.92,False,4.92
sh603767,20240930,11.71,10.25,13.24,False,13.24
sh603386,20251203,13.76,0.0,46.44,True,11.41
sh600076,20240926,1.71,1.75,29.24,True,29.24
sh603200,20240930,21.33,11.35,4.27,False,-6.0
sh688799,20251031,52.08,14.19,0.42,False,-7.12
sh600511,20240930,33.75,10.61,2.73,False,-7.26
sh688003,20250729,50.46,6.58,28.22,True,17.3
sh688507,20250717,77.8,0.0,47.31,True,29.83
sh688060,20250624,35.89,1.7,6.16,False,5.1
sh000987,20240927,3131.2,1.09,10.93,False,5.06
sh600608,20240925,2.8,10.36,20.71,True,20.71
sh600192,20240806,4.53,6.18,26.49,True,-1.1
sh601390,20240930,6.31,5.39,4.6,False,0.48
sh688549,20250724,7.88,2.28,11.17,False,10.53
sh603156,20250625,20.91,2.49,3.2,False,3.2
sh688163,20251125,23.14,8.38,1.17,False,-5.01
sh000130,20240926,11262.03,0.0,13.87,False,6.67
sh603360,20250716,20.4,6.37,7.84,False,7.84
sh600116,20240927,7.01,0.0,10.98,False,2.28
sh603055,20250725,10.23,6.74,0.0,False,-2.93
sh688219,20250805,12.5,1.04,18.16,False,9.6
sh603982,20250829,9.16,3.38,9.83,False,4.48
sh688087,20250722,26.49,0.6,11.48,False,7.47
sh600595,20240930,3.03,9.24,4.29,False,-1.32
sh688429,20250708,15.02,6.19,0.6,False,0.47
sh601339,20240930,4.89,3.89,5.93,False,1.02
sh600241,20240909,5.99,5.68,31.89,True,10.02
sh603303,20240801,10.41,16.34,7.21,False,-13.07
sh600388,20240927,11.62,1.64,15.92,False,10.59
sh688100,20250630,36.8,7.28,0.0,False,-6.79
sh688234,20250724,60.71,4.25,13.7,False,4.65
sh603037,20240730,9.49,13.4,5.41,False,-12.95
sh603285,20251201,25.18,5.72,0.0,False,-2.3
sh600726,20240807,2.12,7.08,0.0,False,-7.08
sh600375,20240826,4.28,0.0,19.11,False,18.01
sh601177,20240926,7.34,0.0,20.44,True,20.44
sh688667,20251124,66.66,15.0,0.0,False,-8.18
sh600873,20251009,10.83,1.85,6.65,False,6.65
sh603278,20250717,10.13,2.96,9.08,False,5.53
sh688300,20250624,45.26,2.1,13.08,False,13.08
sh688553,20260109,22.0,15.86,0.05,False,-12.5
sh603699,20240731,15.76,4.44,4.95,False,4.06
sh600612,20240930,60.81,25.59,0.0,False,-24.32
sh601139,20240927,6.78,0.74,11.21,False,4.28
sh688629,20250717,55.09,10.11,9.09,False,9.09
sh603236,20251201,94.25,6.07,1.14,False,-0.91
sh688287,20250805,5.22,11.49,2.87,False,-6.7
sh600872,20240930,22.91,12.88,2.36,False,-1.18
sh603161,20251219,13.54,1.18,22.16,True,22.16
sh605259,20260310,23.27,13.19,1.55,False,-7.61
sh600545,20240926,1.6,1.25,26.87,True,26.87
sh600671,20241008,7.58,4.22,33.91,True,30.61
sh600022,20240731,1.31,6.87,0.0,False,-4.58
sh688363,20251027,53.27,8.62,1.35,False,-6.55
sh688530,20250710,17.16,2.97,8.51,False,8.51
sh688535,20250718,78.9,1.58,11.16,False,8.88
sh600993,20240731,25.76,3.77,6.48,False,1.44
sh603918,20240927,11.32,4.59,21.02,True,-4.42
sh601225,20240830,23.27,13.15,12.55,False,6.45
sh600674,20240902,17.32,4.33,6.52,False,-0.58
sh601111,20240805,7.38,7.72,1.36,False,-7.59
sh688052,20250729,174.0,4.02,9.48,False,6.48
sh688601,20250624,39.86,3.46,6.9,False,6.9
sh600489,20240927,13.95,5.66,6.16,False,-1.08
sh688328,20251125,25.61,6.44,3.87,False,3.87
sh603778,20240927,3.19,3.13,29.78,True,28.84
sh688786,20251124,27.35,5.01,3.03,False,-0.29
sh605168,20250630,29.43,1.97,18.21,False,7.07
sh603585,20240912,10.84,4.98,14.85,False,2.77
sh688282,20250926,46.46,3.08,34.91,True,14.08
sh600877,20240801,11.6,14.57,0.0,False,-11.81
sh600790,20240924,3.26,0.0,15.96,False,9.82
sh603081,20240930,10.15,11.13,5.22,False,0.39
sh603107,20250716,15.9,1.26,1.45,False,1.45
sh601888,20240927,68.88,7.68,21.36,True,-2.7
sh000851,20240926,12941.68,0.0,17.63,False,10.31
sh600839,20240823,4.94,8.91,5.06,False,1.21
sh688305,20250716,56.76,0.78,8.26,False,6.85
sh600523,20240801,10.62,13.66,0.19,False,-8.48
sh603232,20240924,10.93,2.56,35.41,True,27.36
sh603280,20251121,40.15,7.8,10.01,False,-3.76
sh600170,20240927,2.17,0.0,12.9,False,12.9
sh688718,20251205,14.51,11.51,1.86,False,-8.2
sh600590,20240927,4.17,0.0,43.41,True,25.9
sh000118,20240927,8591.07,0.0,9.65,False,2.35
sh600459,20240930,14.41,8.33,4.44,False,-0.14
sh600094,20240802,3.63,16.8,0.0,False,-10.19
sh601990,20250625,8.15,3.68,1.35,False,0.98
sh688586,20250919,10.93,4.12,4.12,False,2.65
sh600269,20240819,4.55,14.51,0.88,False,-12.75
sh603578,20240930,12.48,9.7,4.97,False,-0.4
sh688128,20251124,28.55,3.57,2.91,False,2.91
sh688401,20260408,53.37,2.72,6.97,False,6.97
sh600740,20240927,4.1,3.66,10.0,False,0.98
sh600227,20240911,1.69,6.51,21.89,True,10.65
sh603536,20240924,8.75,5.14,12.57,False,4.0
