ts_code,breakthrough_date,breakthrough_price,consolidation_amplitude,volatility_shrink_ratio,final_gain,success
sh600282,20240930,4.65,31.51,0.625,-2.8,False
sh688659,20251128,10.15,21.88,2.0936,-2.46,False
sh603889,20240930,7.12,27.75,0.3541,-4.78,False
sh600802,20240924,3.09,13.8,0.8964,24.27,True
sh600629,20240926,4.63,17.65,1.4712,9.51,False
sh600667,20240927,5.74,18.14,0.8941,2.96,False
sh600980,20240925,13.26,14.77,0.5463,11.62,False
sh688375,20251127,65.93,28.39,0.4124,-0.05,False
sh688526,20251027,16.96,21.43,0.8157,-4.89,False
sh601279,20260209,4.64,40.34,1.084,-1.72,False
sh688041,20250729,143.0,18.2,0.3828,-0.38,False
sh600300,20240927,2.51,12.82,1.2247,0.8,False
sh688316,20250708,63.2,43.87,2.9252,8.59,False
sh600057,20240930,6.06,44.35,0.5052,-4.62,False
sh600530,20250918,7.7,33.81,0.8737,4.16,False
sh688671,20251125,22.13,22.97,1.3232,13.92,False
sh603927,20250704,20.58,15.37,1.2695,-2.53,False
sh603220,20250822,23.3,16.25,0.7029,2.32,False
sh688358,20250630,28.65,30.19,0.5401,0.94,False
sh603708,20240927,8.51,18.1,1.6459,0.35,False
sh600864,20240731,5.23,18.2,0.452,-5.16,False
sh600019,20240930,6.72,27.03,0.998,-0.15,False
sh605118,20251201,28.65,28.1,0.9063,1.82,False
sh600219,20240808,3.07,20.79,3.376,0.0,False
sh688158,20250718,24.62,29.3,0.6955,7.15,False
sh600583,20240930,5.62,27.49,1.1521,-2.49,False
sh688222,20251124,22.9,36.31,0.6046,1.88,False
sh603021,20240926,3.01,27.26,0.598,7.31,False
sh000145,20240927,5389.98,20.25,0.8238,1.36,False
sh603315,20241008,10.64,23.58,1.0345,-12.79,False
sh603813,20260304,34.46,42.27,2.577,3.28,False
sh605566,20260407,30.38,35.76,1.5984,0.95,False
sh688726,20250630,43.1,28.78,0.3744,3.09,False
sh605001,20251125,7.55,18.07,1.5731,-0.13,False
sh603610,20260206,18.34,25.5,1.4061,-1.91,False
sh600429,20240926,3.98,13.35,1.4366,5.78,False
sh600319,20240923,3.68,22.45,1.1267,15.49,False
sh900925,20240819,0.8,11.2,0.8775,0.13,False
sh601966,20240930,19.72,21.44,0.9609,-4.16,False
sh600483,20240807,9.87,22.41,1.1189,-0.3,False
sh603773,20250630,24.59,35.11,0.5161,2.24,False
sh688058,20250716,31.45,14.57,0.8994,-5.18,False
sh600999,20250114,17.35,29.93,1.1098,1.84,False
sh603214,20250729,20.61,22.86,0.7996,-6.99,False
sh601155,20240808,9.79,42.44,0.4143,-1.12,False
sh601928,20240814,10.05,17.35,1.5313,2.39,False
sh688016,20250701,94.24,21.22,0.4049,-2.82,False
sh603409,20250901,35.55,19.49,1.6784,-0.34,False
sh688571,20250924,7.8,20.36,1.2535,2.69,False
sh600630,20240930,8.81,23.06,1.3474,-5.56,False
sh600063,20240927,3.59,17.36,1.4541,2.51,False
sh688626,20251219,54.01,29.75,1.3846,2.37,False
sh601882,20240930,23.83,25.8,1.4093,-9.23,False
sh603970,20250904,13.76,13.83,0.9412,0.94,False
sh600567,20240926,1.66,16.7,0.7047,1.2,False
sh603697,20250904,12.47,29.26,0.9055,-1.04,False
sh600000,20250408,9.79,12.73,1.6481,2.76,False
sh605086,20250718,27.81,10.09,0.4788,0.97,False
sh000815,20240927,21180.43,20.58,1.7758,1.01,False
sh000068,20240927,2847.04,19.68,0.8088,1.93,False
sh603238,20240927,10.1,16.86,0.6564,-2.38,False
sh600529,20240926,25.6,18.69,1.6611,6.84,False
sh600833,20240829,10.63,13.62,1.2022,1.6,False
sh603496,20240930,25.94,29.75,0.8116,1.85,False
sh688141,20250630,32.58,42.74,0.2797,-8.59,False
sh688088,20250624,46.43,27.02,0.3889,4.01,False
sh601336,20240731,27.92,22.41,0.3774,-7.2,False
sh603193,20250724,34.26,45.35,1.3754,-7.5,False
sh688216,20260112,24.29,26.12,0.7838,10.79,False
sh603868,20240930,42.95,23.78,1.657,-8.85,False
sh603015,20240927,7.19,19.91,0.6558,4.73,False
sh600704,20240731,4.15,17.94,0.2868,0.72,False
sh605018,20250908,12.09,21.15,1.03,-0.41,False
sh600683,20240920,4.05,20.95,1.51,17.53,False
sh688258,20251212,65.5,31.89,0.6174,0.96,False
sh688391,20250630,29.09,28.79,0.3819,-1.93,False
sh603608,20240923,3.12,39.1,1.3175,-3.21,False
sh600961,20241008,9.08,43.77,0.7,-12.22,False
sh603197,20240927,34.95,33.9,1.0411,6.44,False
sh601065,20250710,8.35,5.63,0.7328,-0.24,False
sh600686,20241202,12.13,41.47,0.8345,8.66,False
sh601298,20250704,8.68,13.8,0.6925,-0.69,False
sh601857,20241008,8.87,38.47,0.7089,-10.26,False
sh688589,20250721,22.06,13.63,0.9217,2.45,False
sh603010,20240930,9.68,11.62,1.1424,-3.72,False
sh688213,20250805,100.1,22.5,1.1695,-3.75,False
sh688127,20250630,25.71,50.29,0.5194,-3.15,False
sh600435,20240730,9.14,34.98,0.8791,1.64,False
sh600885,20240731,19.21,18.52,0.9095,-0.93,False
sh688270,20251124,60.66,43.72,0.7677,9.22,False
sh601007,20240806,6.59,18.81,0.34,-6.07,False
sh688717,20251125,68.43,44.62,0.9598,-5.48,False
sh600903,20251010,7.01,8.28,1.5387,1.43,False
sh688690,20260109,27.31,25.97,0.4576,-0.81,False
sh600382,20240926,3.58,18.26,0.9473,-1.4,False
sh688559,20250722,32.45,32.65,0.6696,-0.46,False
sh600182,20240930,13.09,14.66,1.4377,-3.44,False
sh600618,20240731,8.77,20.84,0.8529,-8.89,False
sh601900,20240910,12.36,21.04,0.9004,-1.29,False
sh900943,20240806,0.42,33.19,0.4939,-2.62,False
sh688070,20251020,49.6,26.96,0.9873,7.06,False
sh603396,20250630,25.5,24.44,0.3766,3.57,False
sh603777,20240927,9.77,21.64,1.2066,-1.33,False
sh688327,20250725,15.88,16.91,0.8869,2.27,False
sh603916,20251105,10.22,14.83,1.1143,-0.68,False
sh601099,20240731,3.41,27.99,0.2479,-4.99,False
sh600501,20250107,17.86,42.04,0.5772,-3.92,False
sh605167,20250922,10.55,22.22,0.4266,-0.38,False
sh600352,20240819,8.01,12.46,0.6724,4.12,False
sh600855,20240924,9.4,45.78,0.4893,26.6,True
sh600028,20240912,5.96,21.94,0.8032,4.97,False
sh603211,20250624,18.04,42.55,0.3774,0.94,False
sh688369,20250716,28.79,31.2,1.0479,0.73,False
sh603125,20251020,16.62,18.81,0.4306,1.5,False
sh603968,20240930,10.35,17.79,1.4075,-8.31,False
sh600604,20240730,4.08,32.57,0.6157,-6.62,False
sh688022,20250624,13.97,43.02,0.3226,8.66,False
sh603709,20260325,17.17,23.05,1.1855,-0.23,False
sh603093,20260302,21.0,15.3,1.6389,4.43,False
sh600363,20240930,28.57,25.87,1.0603,-5.64,False
sh603926,20240930,8.72,15.93,1.0786,-5.16,False
sh688291,20251124,34.84,50.22,0.8235,2.67,False
sh600783,20240903,10.27,21.85,1.0602,-3.21,False
sh601952,20240808,9.34,17.72,0.4749,0.96,False
sh900911,20240731,0.8,10.74,0.6143,0.25,False
sh688568,20250630,36.01,28.22,0.7174,-1.75,False
sh603138,20240830,11.8,22.52,1.0146,-1.86,False
sh600807,20240816,3.04,20.53,0.8343,-15.46,False
sh000821,20240925,5948.3,12.9,1.2996,4.97,False
sh600287,20241008,3.61,36.84,0.7004,-6.93,False
sh688188,20250722,136.02,12.14,1.881,-1.79,False
sh603611,20240930,17.77,18.52,1.8484,-6.64,False
sh600753,20240927,5.94,44.18,0.4452,4.21,False
sh603042,20240920,10.16,24.68,0.5127,8.17,False
sh600100,20240925,5.32,15.82,1.245,20.86,True
sh688388,20260325,40.16,34.16,0.9972,6.52,False
sh600234,20240925,3.07,49.65,0.2699,-1.63,False
sh600467,20240926,1.72,20.94,1.1876,8.72,False
sh688595,20250625,38.08,39.79,0.677,-4.49,False
sh603338,20240930,58.26,23.53,1.2401,-9.54,False
sh688768,20250801,48.92,28.63,1.1329,7.65,False
sh605186,20250627,20.53,26.62,0.4221,-0.05,False
sh603043,20250624,15.57,20.8,1.0033,0.58,False
sh605318,20250718,26.5,19.12,0.884,11.58,False
sh601360,20250717,10.77,16.65,0.7719,-1.11,False
sh688091,20251103,58.19,47.66,0.3517,-10.04,False
sh601866,20240930,2.58,25.0,1.9498,-6.59,False
sh603508,20240813,15.81,42.51,0.8421,2.21,False
sh600730,20240806,4.59,24.3,0.4396,-10.46,False
sh600163,20240930,4.96,27.96,2.4065,3.23,False
sh688116,20250624,45.91,30.62,0.4853,-1.53,False
sh600257,20240930,5.21,20.05,1.2393,-9.98,False
sh688689,20250624,22.51,31.3,0.3968,2.53,False
sh601199,20250512,5.29,13.48,1.5381,-0.76,False
sh603990,20240926,9.2,30.36,2.152,8.48,False
sh688227,20250818,34.26,34.75,0.4822,9.19,False
sh603296,20250625,74.5,37.12,0.3163,4.4,False
sh600166,20240927,2.54,36.03,0.2969,-1.97,False
sh603677,20240930,11.69,22.14,1.5479,-2.91,False
sh688269,20251124,37.31,33.9,1.1483,0.54,False
sh600128,20240919,6.71,20.89,0.5006,6.41,False
sh603639,20240930,12.32,24.16,2.3339,-6.17,False
sh601800,20240801,8.23,13.52,1.0169,-1.7,False
sh603009,20240731,17.0,47.54,0.8062,-0.59,False
sh600718,20240731,8.07,15.3,0.9392,-4.58,False
sh688459,20250630,9.57,12.56,0.2978,0.42,False
sh600082,20240913,2.22,14.82,0.7474,9.01,False
sh603520,20241008,10.09,27.56,2.6225,-15.66,False
sh600231,20240924,1.63,23.22,0.6157,19.02,False
sh600105,20240927,3.94,29.29,1.4575,1.27,False
sh600756,20240920,10.83,19.8,0.9366,21.98,True
sh900939,20240806,0.32,73.62,0.2683,12.62,False
sh600305,20240926,7.53,13.17,0.9921,4.78,False
sh601107,20240819,4.87,20.33,2.5038,-2.05,False
sh601233,20250107,12.3,14.58,1.033,-2.28,False
sh600662,20240731,4.13,27.65,0.7721,-2.66,False
sh600985,20240926,15.5,33.93,0.882,2.45,False
sh603721,20250901,21.41,15.73,0.8484,1.87,False
sh000847,20240927,2700.64,14.18,1.4799,3.94,False
sh688069,20251128,22.31,21.89,1.7814,1.21,False
sh600861,20240927,16.67,26.67,1.3113,4.92,False
sh600535,20240805,14.14,27.72,0.484,-5.52,False
sh603922,20250728,22.17,29.13,0.7728,-3.47,False
sh601778,20251215,3.71,37.58,0.9457,3.77,False
sh601956,20251128,7.19,34.83,1.4616,-0.42,False
sh688489,20251128,45.24,33.3,1.863,-6.32,False
sh600052,20240731,3.94,30.62,1.3795,-2.79,False
sh000158,20240930,1253.5,14.76,1.531,-5.26,False
sh600419,20240927,8.29,19.21,1.3705,0.72,False
sh603073,20251218,18.33,22.95,0.8416,4.2,False
sh600383,20240903,3.77,38.26,0.8723,-4.24,False
sh603988,20250416,20.84,43.39,1.3869,-1.2,False
sh603515,20240926,15.58,23.08,2.5219,9.76,False
sh688716,20250714,37.16,41.9,0.3055,4.63,False
sh688271,20250722,133.39,16.24,0.487,2.85,False
sh600130,20240903,3.46,15.11,1.3986,-5.78,False
sh605305,20250624,26.79,35.3,0.2992,2.61,False
sh688126,20250708,18.55,12.72,0.5767,1.08,False
sh600267,20240802,7.56,27.51,0.3923,0.13,False
sh601818,20240904,2.87,12.79,0.654,-1.74,False
sh605366,20250904,6.18,39.26,0.2208,2.43,False
sh603011,20240930,6.66,18.58,0.8858,-4.2,False
sh688168,20251031,77.08,47.93,0.613,8.78,False
sh600229,20240925,6.71,13.28,0.7132,6.41,False
sh601678,20240926,3.59,17.82,1.7758,8.36,False
sh603822,20240805,20.56,25.65,0.5669,3.65,False
sh688395,20260112,25.15,21.14,0.6658,3.9,False
sh603196,20240904,8.82,39.03,1.6426,-1.25,False
sh603324,20250630,25.28,26.92,0.3812,-0.97,False
sh603124,20251217,75.33,35.95,1.3458,9.15,False
sh900921,20240927,0.11,20.28,0.6748,0.91,False
sh603890,20250710,12.12,28.67,0.2265,1.65,False
sh605128,20250624,27.63,36.4,0.7314,10.97,False
sh603738,20240730,13.25,14.75,1.4217,-4.0,False
sh603210,20251009,21.01,13.07,1.837,0.48,False
sh688368,20250730,92.58,26.63,0.4551,0.32,False
sh688012,20250722,187.5,15.68,0.9135,10.07,False
sh603739,20250624,13.23,38.8,0.3572,1.13,False
sh688788,20251208,58.78,39.96,1.128,5.48,False
sh605166,20250806,11.77,22.33,0.2039,3.99,False
sh600353,20240930,6.22,21.13,0.8837,0.16,False
sh688575,20250724,15.6,10.0,0.9188,0.77,False
sh600330,20240927,6.77,18.65,1.0467,0.59,False
sh603109,20251015,29.96,47.58,0.5245,-1.47,False
sh688622,20250630,78.67,36.04,0.4176,-0.66,False
sh688516,20250806,35.1,17.0,1.1485,2.02,False
sh600004,20240927,9.62,15.52,1.686,-2.18,False
sh000811,20240927,6135.24,23.28,0.6632,0.84,False
sh603276,20260115,17.84,19.22,0.5177,2.97,False
sh603711,20250707,13.88,25.51,0.7776,-0.79,False
sh688669,20251128,22.9,42.22,1.9822,-8.73,False
sh900947,20240829,0.19,25.6,0.9447,0.52,False
sh603239,20240930,14.09,39.73,0.5406,-5.54,False
sh601598,20250702,4.8,14.67,0.3713,3.13,False
sh688289,20250715,21.01,14.2,0.6775,1.05,False
sh000993,20240731,4683.33,9.64,1.2499,-6.89,False
sh600335,20240930,6.56,27.52,1.0236,-5.03,False
sh900909,20240910,0.4,20.06,0.3234,1.51,False
sh601137,20240927,15.4,24.32,0.7334,1.04,False
sh688323,20250624,13.87,25.28,0.5287,4.11,False
sh603408,20250722,11.68,10.27,1.1148,0.0,False
sh600062,20240827,19.88,24.9,0.4938,4.93,False
sh000044,20240926,3489.86,12.24,1.5341,12.22,False
sh600505,20240730,9.2,53.38,0.9416,-2.93,False
sh688017,20250806,140.13,27.94,0.5772,-1.16,False
sh688190,20250626,90.02,29.67,0.6919,1.38,False
sh600482,20240903,21.35,32.09,0.3291,3.79,False
sh603393,20240902,33.2,21.21,0.6713,-4.97,False
sh603121,20251209,19.01,30.66,0.9836,14.36,False
sh600682,20240911,5.55,25.46,1.5164,-5.76,False
sh688259,20250718,40.79,21.79,0.4144,2.43,False
sh600965,20240930,4.1,25.19,1.6186,-3.41,False
sh688390,20250801,44.08,18.73,0.9381,0.43,False
sh603609,20240731,7.04,29.17,0.746,-2.13,False
sh688217,20260105,28.48,21.3,1.144,6.99,False
sh600156,20240830,3.61,21.28,0.8607,-4.71,False
sh603320,20240809,12.95,44.97,1.8856,-0.31,False
sh000170,20240926,4697.73,12.13,1.2199,9.74,False
sh601633,20240925,24.31,22.76,0.5258,19.0,False
sh600135,20240905,5.62,27.2,0.5971,-7.47,False
sh603077,20240926,1.83,13.8,1.0085,12.01,False
sh600881,20240923,1.17,41.83,0.2926,61.54,True
sh601799,20240906,124.61,16.68,0.6806,-6.66,False
sh601003,20240925,2.77,13.74,2.1416,7.58,False
sh600452,20240927,9.93,23.82,0.5609,-4.03,False
sh603039,20240927,33.77,21.72,0.9899,2.72,False
sh600728,20240924,4.04,12.3,1.2018,26.73,True
sh688469,20250711,4.81,11.68,0.651,0.0,False
sh603076,20260210,25.44,16.03,0.5235,4.6,False
sh600104,20240731,14.23,12.91,2.3096,-3.51,False
sh600979,20240930,3.49,23.82,1.3186,-1.72,False
sh603615,20240905,13.69,44.17,1.1041,-0.88,False
sh688722,20251229,20.4,20.89,1.4572,-2.99,False
sh600463,20240730,8.69,53.03,0.4555,6.1,False
sh600230,20240807,10.68,35.77,0.7307,-5.71,False
sh000122,20240930,1534.65,14.11,1.611,-6.05,False
sh688591,20251106,46.29,41.24,1.5442,-2.44,False
sh689009,20250711,57.89,27.49,0.6556,0.45,False
sh601033,20251010,15.97,11.74,1.3895,1.0,False
sh000911,20240924,5571.65,9.78,0.6883,23.83,True
sh688268,20250625,48.23,22.98,0.6701,2.59,False
sh603310,20250721,18.61,24.81,0.5616,-2.31,False
sh603816,20240927,28.25,44.07,0.7013,-0.53,False
sh605028,20260130,26.53,37.06,1.1092,0.57,False
sh600587,20240806,16.42,20.17,0.8761,-0.61,False
sh600735,20251103,7.69,68.97,0.9937,-9.49,False
sh688475,20250725,35.0,21.33,1.0201,0.83,False
sh603991,20241227,50.39,105.0,0.3827,-5.42,False
sh688226,20250714,31.64,28.49,0.7769,16.06,False
sh603858,20240924,15.16,10.68,1.2917,19.46,False
sh603025,20240930,13.35,32.84,0.6083,-2.32,False
sh600734,20240819,3.03,47.57,0.7297,-6.93,False
sh605066,20251009,7.56,16.84,1.4691,2.25,False
sh603311,20240801,8.47,23.94,0.5063,-1.18,False
sh600955,20250624,14.57,21.67,0.3724,-1.99,False
sh688312,20250725,26.07,26.24,0.6676,2.45,False
sh601398,20250923,7.26,14.46,1.0092,-1.38,False
sh688488,20251022,14.77,28.89,1.009,-0.14,False
sh600600,20240927,69.03,28.8,2.183,-0.84,False
sh603111,20240801,5.56,33.04,0.4151,-4.31,False
sh688026,20260122,18.2,23.83,0.8689,-1.48,False
sh900915,20240924,0.48,21.69,0.9666,24.43,True
sh600329,20240927,30.99,30.26,1.5711,7.81,False
sh688068,20251015,170.79,52.14,0.9557,0.8,False
sh600803,20240807,17.27,20.92,0.5766,2.9,False
sh603888,20240926,16.25,17.32,0.8267,13.82,False
sh688658,20250929,22.75,50.61,1.025,-6.64,False
sh600283,20240930,8.85,17.87,2.2191,-3.28,False
sh603173,20260109,45.19,36.86,0.57,1.31,False
sh603208,20240930,20.81,25.06,0.9959,-8.94,False
sh000825,20240926,3012.28,13.93,1.9424,6.1,False
sh600519,20240926,1453.56,21.23,1.4585,7.64,False
sh600030,20240731,18.8,16.37,1.8349,-4.41,False
sh688371,20260227,21.94,22.04,0.8774,-6.61,False
sh688616,20251020,12.72,20.2,0.6225,3.38,False
sh600557,20241008,15.93,32.76,1.0284,-14.63,False
sh601699,20240930,17.24,35.53,1.0561,-6.15,False
sh600981,20240924,1.95,26.98,1.4556,24.62,True
sh603177,20240927,7.55,17.65,1.1947,0.53,False
sh603596,20250917,54.53,21.54,1.9021,-2.97,False
sh603725,20260119,10.14,19.36,0.55,-0.2,False
sh601236,20251110,8.8,17.93,0.6864,-1.59,False
sh688569,20250707,20.81,21.32,0.3252,1.63,False
sh601698,20250630,20.47,15.55,0.4631,-2.1,False
sh600628,20240731,6.0,19.67,0.5185,-0.83,False
sh600865,20240731,6.63,25.98,0.464,1.81,False
sh600018,20240924,5.68,14.45,2.3366,13.92,False
sh600782,20240930,3.6,27.68,3.4308,1.11,False
sh688670,20260225,19.95,51.25,0.4751,-8.17,False
sh600531,20240927,6.22,27.98,0.4958,7.08,False
sh600056,20240812,10.67,12.41,0.6388,-3.56,False
sh688317,20260126,25.55,20.78,0.6464,-15.46,False
sh600256,20240927,6.08,19.73,0.9137,12.18,False
sh601607,20240913,17.91,11.3,0.8822,4.97,False
sh600405,20240926,3.76,23.12,1.7909,7.18,False
sh603020,20240927,6.8,15.43,1.1931,0.88,False
sh600162,20240925,1.39,12.15,0.8224,12.96,False
sh688223,20250825,5.73,16.22,0.7062,-0.7,False
sh601828,20250702,3.06,21.94,0.581,-1.31,False
sh600428,20240731,5.56,25.09,0.7589,-3.96,False
sh601665,20250718,6.27,13.93,0.6856,-1.44,False
sh603797,20240930,3.75,17.09,1.0961,-3.73,False
sh600235,20240926,4.76,13.11,0.838,8.4,False
sh600933,20250729,17.0,20.61,0.4108,11.18,False
sh605567,20250929,10.1,20.39,1.2909,-0.5,False
sh688389,20250724,13.82,12.54,1.1405,-1.59,False
sh688570,20250905,20.5,18.98,1.3644,-1.46,False
sh603912,20250714,8.94,31.94,0.3449,1.01,False
sh601929,20240923,1.18,31.44,0.4739,26.27,True
sh600356,20240924,6.29,9.94,0.6572,15.58,False
sh600851,20240801,5.28,41.04,0.3243,5.3,False
sh603215,20251125,20.04,27.27,0.9468,3.49,False
sh600998,20240927,5.05,17.87,1.3655,2.97,False
sh603895,20250624,26.33,34.47,0.786,-2.16,False
sh900924,20240731,0.3,40.28,0.4178,-4.36,False
sh600318,20240924,6.6,24.95,3.4899,39.7,True
sh601136,20250724,20.4,9.66,1.1295,-2.99,False
sh600186,20240930,3.89,21.11,0.9868,5.14,False
sh600528,20240926,7.4,13.81,1.5594,14.47,False
sh601179,20240830,6.78,25.34,0.6977,0.15,False
sh000814,20240927,7544.73,10.94,0.9591,4.44,False
sh688513,20251127,53.48,43.6,0.5639,1.55,False
sh601599,20240925,3.13,18.19,0.863,6.39,False
sh600566,20241107,30.34,38.6,0.7024,-5.41,False
sh605100,20250624,19.77,25.24,1.2734,0.2,False
sh605300,20250626,13.89,25.54,1.0651,1.08,False
sh688089,20251010,26.42,23.92,0.9277,-9.8,False
sh600201,20241107,7.06,37.76,0.9964,-4.39,False
sh603511,20251201,16.15,26.47,0.8155,-1.24,False
sh600386,20240821,3.39,96.06,2.7203,-4.42,False
sh600118,20240802,24.97,31.53,1.7442,-10.05,False
sh603321,20251015,7.99,22.54,1.2321,1.75,False
sh603869,20240930,5.24,18.06,1.3182,-4.77,False
sh688123,20250729,75.98,16.38,1.303,-2.2,False
sh603192,20251128,23.67,70.49,2.8393,-1.23,False
sh600262,20240927,17.25,44.91,0.5543,3.25,False
sh000908,20240930,2594.73,24.26,0.7958,-3.22,False
sh601636,20240930,6.32,31.96,2.8016,-7.59,False
sh688212,20250924,48.0,23.8,0.5535,5.75,False
sh600153,20240926,8.2,29.4,0.6256,7.32,False
sh688588,20250624,13.9,36.18,0.2599,2.73,False
sh603538,20240930,12.62,22.85,1.5525,-3.49,False
sh600960,20240926,2.97,20.68,0.7758,8.08,False
sh688758,20251016,18.62,25.25,0.832,3.92,False
sh688691,20250807,65.85,29.38,0.8532,2.51,False
sh603308,20240930,12.38,30.73,2.0659,-1.13,False
sh601006,20240808,6.58,7.15,1.8519,-0.76,False
sh600763,20240731,44.12,27.4,1.1607,1.16,False
sh600884,20240930,9.32,26.62,1.7006,-12.23,False
sh601886,20240927,4.56,20.36,1.5515,5.7,False
sh688071,20250625,36.34,46.61,0.3359,-2.83,False
sh600563,20240911,84.52,27.86,0.6778,-1.18,False
sh603421,20240913,5.04,37.69,2.2943,20.04,True
sh603693,20250905,13.36,24.24,0.4145,-1.57,False
sh600657,20240923,3.27,20.29,0.8013,39.76,True
sh600879,20240926,7.53,21.08,0.5348,12.35,False
sh688345,20251124,33.0,46.44,0.465,-0.79,False
sh900942,20240731,0.71,13.06,1.0012,-1.12,False
sh601901,20240926,7.68,18.14,1.4344,12.63,False
sh600619,20240731,5.6,23.48,0.7541,-2.86,False
sh603108,20240927,16.04,25.91,2.388,2.99,False
sh603273,20250707,17.5,36.62,0.6821,1.71,False
sh600183,20240813,17.82,30.8,3.5218,-3.59,False
sh688558,20251127,28.99,22.0,1.4726,-1.1,False
sh600487,20240813,13.81,17.13,1.5485,-5.07,False
sh600854,20240801,3.79,28.5,0.9294,-2.37,False
sh600029,20240926,5.85,15.92,1.9617,2.56,False
sh000041,20240828,2658.97,9.18,1.2495,-4.11,False
sh600500,20240924,3.9,16.28,0.548,23.59,True
sh601098,20240808,11.52,18.97,0.8533,6.68,False
sh603917,20250801,13.21,18.44,0.8595,4.84,False
sh688326,20250716,88.55,36.06,0.5962,4.47,False
sh601963,20250804,10.2,14.93,3.0294,0.1,False
sh603776,20240927,10.25,36.63,0.4523,-0.2,False
sh603958,20240919,9.63,43.82,0.6885,13.71,False
sh600067,20240731,1.76,43.06,0.5539,-3.99,False
sh900910,20240918,0.26,20.21,0.3033,2.69,False
sh603221,20251128,12.27,24.64,0.8351,-1.3,False
sh688359,20251021,60.08,30.88,2.0141,22.0,True
sh688290,20250630,52.01,42.16,0.7349,-6.5,False
sh600362,20240930,23.32,30.02,0.743,-5.1,False
sh688023,20250626,54.49,27.02,0.4587,-5.56,False
sh600605,20240924,26.93,26.4,0.7647,16.15,False
sh603969,20240930,4.91,20.57,1.1738,0.2,False
sh688613,20251222,22.04,48.31,0.5741,-6.53,False
sh600301,20240930,17.62,40.31,0.5809,-2.33,False
sh600552,20240823,10.56,24.08,1.2637,26.52,True
sh600666,20240812,1.45,26.73,0.3084,5.52,False
sh600848,20240926,9.62,17.09,1.3046,9.67,False
sh600035,20240930,4.17,22.88,5.5981,-4.32,False
sh603176,20250630,4.78,35.9,0.8757,2.78,False
sh000820,20240930,4872.62,26.28,0.8966,-4.05,False
sh603139,20240809,13.83,29.56,0.5377,-11.86,False
sh603339,20240925,9.48,17.02,0.5705,9.18,False
sh603871,20250701,10.71,18.28,0.8633,-2.52,False
sh603377,20241024,1.54,22.42,1.1884,22.08,True
sh600101,20240930,8.5,42.0,0.7862,-2.47,False
sh688117,20251119,38.28,28.0,0.5626,9.98,False
sh600731,20240924,4.75,16.08,1.3232,19.16,False
sh688090,20250625,32.63,50.06,0.6885,0.67,False
sh600218,20240927,7.19,15.48,1.1579,-0.14,False
sh603995,20250625,17.92,30.17,0.6602,-2.06,False
sh688159,20260130,59.18,21.0,1.5655,-19.28,False
sh600582,20240930,6.2,27.42,0.8685,-2.9,False
sh601606,20251217,47.1,35.49,0.6963,1.15,False
sh605319,20250804,22.58,29.05,1.4437,9.3,False
sh603638,20240830,15.14,11.65,0.5698,-1.98,False
sh600129,20241107,28.7,45.89,1.3166,-5.89,False
sh688095,20250630,67.91,35.47,0.2088,-2.5,False
sh600167,20240806,5.26,27.78,0.4138,2.28,False
sh603297,20250725,90.32,13.51,0.9932,-3.52,False
sh000001,20221205,3211.81,12.74,0.8143,-1.02,False
