ts_code,trade_date,close,pe,pb,ps,total_mv,circ_mv
600036.SH,20060425,6.4,20.7529,3.0229,4.0977,7858770.4704,3011647.5398
600036.SH,20060424,6.53,21.1744,3.0843,4.1809,8018401.7456,3072821.6305
600036.SH,20060421,6.68,21.6608,3.1552,4.277,8202591.6785,3143407.1197
600036.SH,20060420,6.51,21.1095,3.0749,4.1681,7993843.0879,3063410.2319
600036.SH,20060419,6.56,21.2717,3.0985,4.2001,8055239.7322,3086938.7283
600036.SH,20060418,6.62,21.4662,3.1268,4.2385,8128915.7053,3115172.924
600036.SH,20060414,6.67,21.6284,3.1504,4.2706,8190312.3496,3138701.4204
600036.SH,20060413,6.51,21.1095,3.0749,4.1681,7993843.0879,3063410.2319
600036.SH,20060412,6.71,21.7581,3.1693,4.2962,8239429.6651,3157524.2176
600036.SH,20060411,6.75,26.3623,3.5186,5.3896,8288546.9805,3176347.0147
600036.SH,20060410,6.79,26.5186,3.5395,5.4215,8337664.2959,3195169.8118
600036.SH,20060407,6.65,25.9718,3.4665,5.3097,8165753.6919,3129290.0219
600036.SH,20060406,6.81,26.5967,3.5499,5.4375,8362222.9537,3204581.2104
600036.SH,20060405,6.9,26.9482,3.5968,5.5094,8472736.9134,3246932.5039
600036.SH,20060404,6.91,26.9872,3.602,5.5173,8485016.2423,3251638.2032
600036.SH,20060403,6.69,26.1274,3.4873,5.3416,8214693.4233,3147935.2349
600036.SH,20060331,6.43,25.112,3.3517,5.134,7895437.7746,3025593.9553
600036.SH,20060330,6.48,25.3073,3.3778,5.1739,7956833.0916,3049121.1244
600036.SH,20060329,6.5,25.3854,3.3882,5.1899,7981391.2185,3058531.9921
600036.SH,20060328,6.46,25.2292,3.3674,5.1579,7932274.9648,3039710.2568
600036.SH,20060327,6.41,25.0339,3.3413,5.118,7870879.6477,3016183.0876
600036.SH,20060324,6.25,24.409,3.2579,4.9903,7674414.6331,2940896.1463
600036.SH,20060323,6.37,24.8777,3.3205,5.0861,7821763.3941,2997361.3523
600036.SH,20060322,6.44,25.1511,3.357,5.142,7907716.838,3030299.3891
600036.SH,20060321,6.39,24.9558,3.3309,5.102,7846321.5209,3006772.2199
600036.SH,20060320,6.28,24.5262,3.2736,5.0142,7711251.8234,2955012.4478
600036.SH,20060317,6.16,24.0576,3.211,4.9184,7563903.0624,2898547.2417
600036.SH,20060316,6.28,24.5262,3.2736,5.0142,7711251.8234,2955012.4478
600036.SH,20060315,6.27,24.4871,3.2683,5.0062,7698972.76,2950307.0139
600036.SH,20060314,6.18,24.1357,3.2214,4.9344,7588461.1892,2907958.1094
600036.SH,20060313,6.28,24.5262,3.2736,5.0142,7711251.8234,2955012.4478
600036.SH,20060310,6.17,24.0966,3.2162,4.9264,7576182.1258,2903252.6756
600036.SH,20060309,6.09,23.7842,3.1745,4.8625,7477949.6185,2865609.2049
600036.SH,20060308,6.15,24.0185,3.2058,4.9104,7551623.999,2893841.8079
600036.SH,20060307,6.12,23.9013,3.1902,4.8865,7514786.8088,2879725.5064
600036.SH,20060306,6.31,24.6434,3.2892,5.0382,7748089.0136,2969128.7493
600036.SH,20060303,6.28,24.5262,3.2736,5.0142,7711251.8234,2955012.4478
600036.SH,20060302,6.37,24.8777,3.3205,5.0861,7821763.3941,2997361.3523
600036.SH,20060301,6.62,25.8541,3.4508,5.2857,8128739.9794,3114997.1981
600036.SH,20060228,6.69,26.1274,3.4873,5.3416,8214693.4233,3147935.2349
600036.SH,20060227,6.66,26.0103,3.4716,5.3176,8177856.2331,3133818.9334
600036.SH,20060111,7.68,25.3412,3.3823,5.1808,7967496.0492,2151990.8045
600036.SH,20060110,7.78,25.6712,3.4264,5.2483,8071239.4873,2180011.5181
600036.SH,20060109,7.5,24.7473,3.3031,5.0594,7780757.8605,2101553.52
600036.SH,20060106,7.58,25.0112,3.3383,5.1134,7863752.611,2123970.0909
600036.SH,20060105,7.47,24.6445,3.2893,5.0384,7748435.4332,2091947.91
600036.SH,20060104,7.24,23.8857,3.1881,4.8833,7509862.4546,2027537.1979
600036.SH,20051216,6.58,21.5683,2.8788,4.4095,6781274.1908,1798718.9161
600036.SH,20051215,6.65,21.7978,2.9094,4.4564,6853415.4056,1817854.2237
600036.SH,20051214,6.67,21.8633,2.9181,4.4698,6874027.1813,1823321.4545
600036.SH,20051213,6.59,21.6011,2.8831,4.4162,6791580.0787,1801452.5315
600036.SH,20051212,6.65,21.7978,2.9094,4.4564,6853415.4056,1817854.2237
600036.SH,20051209,6.69,21.9289,2.9269,4.4832,6894638.9569,1828788.6852
600036.SH,20051208,6.58,21.5683,2.8788,4.4095,6781274.1908,1798718.9161
600036.SH,20051207,6.62,21.6995,2.8963,4.4363,6822497.7421,1809653.3776
600036.SH,20051206,6.53,21.4044,2.8569,4.376,6729744.7517,1785050.8392
600036.SH,20051205,6.43,21.0767,2.8131,4.309,6626685.8734,1757714.6855
600036.SH,20051202,6.47,21.2078,2.8306,4.3358,6667909.4247,1768649.147
600036.SH,20051201,6.47,21.2078,2.8306,4.3358,6667909.4247,1768649.147
600036.SH,20051130,6.42,21.0439,2.8088,4.3023,6616379.9856,1754981.0701
600036.SH,20051129,6.3,20.6505,2.7563,4.2219,6492709.3316,1722177.6856
600036.SH,20051128,6.36,20.8472,2.7825,4.2621,6554544.6586,1738579.3779
600036.SH,20051125,6.4,20.9783,2.8,4.2889,6595768.2099,1749513.8394
600036.SH,20051124,6.34,20.7817,2.7738,4.2487,6533932.883,1733112.1471
600036.SH,20051123,6.2,20.3228,2.7125,4.1548,6389650.4534,1694841.5319
600036.SH,20051122,6.1,19.995,2.6688,4.0878,6286591.5751,1667505.3781
600036.SH,20051121,6.19,20.29,2.7081,4.1481,6379344.5655,1692107.9165
600036.SH,20051118,6.27,20.5522,2.7431,4.2018,6461791.6682,1713976.8395
600036.SH,20051117,6.09,19.9622,2.6644,4.0811,6276285.6873,1664771.7628
600036.SH,20051116,6.09,19.9622,2.6644,4.0811,6276285.6873,1664771.7628
600036.SH,20051115,6.0,19.6672,2.625,4.0208,6183532.6968,1640169.2244
600036.SH,20051114,6.07,19.8966,2.6556,4.0677,6255673.9116,1659304.532
600036.SH,20051111,6.11,20.0277,2.6731,4.0945,6296897.4629,1670238.9935
600036.SH,20051110,6.07,19.8966,2.6556,4.0677,6255673.9116,1659304.532
600036.SH,20051109,6.1,19.995,2.6688,4.0878,6286591.5751,1667505.3781
600036.SH,20051108,6.11,20.0277,2.6731,4.0945,6296897.4629,1670238.9935
600036.SH,20051107,6.05,19.8311,2.6469,4.0543,6235062.1359,1653837.3013
600036.SH,20051104,6.26,20.5194,2.7388,4.1951,6451485.7803,1711243.2241
600036.SH,20051103,6.22,20.3883,2.7213,4.1682,6410262.229,1700308.7626
600036.SH,20051102,6.29,20.6178,2.7519,4.2152,6482403.4438,1719444.0702
600036.SH,20051101,6.26,20.5194,2.7388,4.1951,6451485.7803,1711243.2241
600036.SH,20051031,6.28,20.585,2.7475,4.2085,6472097.556,1716710.4549
600036.SH,20051028,6.19,20.29,2.7081,4.1481,6379344.5655,1692107.9165
600036.SH,20051027,6.29,20.6178,2.9118,4.2152,6482403.4438,1719444.0702
600036.SH,20051026,6.21,20.3555,2.8748,4.1615,6399956.3412,1697575.1473
600036.SH,20051025,6.34,20.7817,2.935,4.2487,6533932.883,1733112.1471
600036.SH,20051024,6.39,20.9455,2.9581,4.2822,6585462.3221,1746780.224
600036.SH,20051021,6.45,21.1422,2.9859,4.3224,6647297.6491,1763181.9162
600036.SH,20051020,6.42,21.0439,2.972,4.3023,6616379.9856,1754981.0701
600036.SH,20051019,6.25,20.4866,2.8933,4.1884,6441179.8925,1708509.6088
600036.SH,20051018,6.27,20.5522,2.9026,4.2018,6461791.6682,1713976.8395
600036.SH,20051017,6.3,20.6505,2.9164,4.2219,6492709.3316,1722177.6856
600036.SH,20051014,6.3,20.6505,2.9164,4.2219,6492709.3316,1722177.6856
600036.SH,20051013,6.4,20.9783,2.9627,4.2889,6595768.2099,1749513.8394
600036.SH,20051012,6.48,21.2406,2.9998,4.3425,6678215.3125,1771382.7624
600036.SH,20051011,6.45,21.1422,2.9859,4.3224,6647297.6491,1763181.9162
600036.SH,20051010,6.35,20.7468,2.93,4.2415,6522958.9537,1714565.9454
600036.SH,20050930,6.29,20.5507,2.9023,4.2015,6461324.6958,1698365.3223
600036.SH,20050929,6.3,20.5834,2.907,4.2081,6471597.0722,1701065.4261
600036.SH,20050928,6.2,20.2567,2.8608,4.1413,6368873.3091,1674064.3876
600036.SH,20050927,6.2,20.2567,2.8608,4.1413,6368873.3091,1674064.3876
600036.SH,20050926,6.34,20.7141,2.9254,4.2348,6512686.5774,1711865.8415
600036.SH,20050923,6.34,20.7141,2.9254,4.2348,6512686.5774,1711865.8415
600036.SH,20050922,6.37,20.8121,2.9393,4.2549,6543503.7063,1719966.1531
600036.SH,20050921,6.47,21.1388,2.9854,4.3217,6646227.4693,1746967.1916
600036.SH,20050919,6.8,22.217,3.1377,4.5421,6985215.8874,1836070.6187
600036.SH,20050916,6.85,22.3804,3.1607,4.5755,7036577.7689,1849571.1379
600036.SH,20050915,6.83,22.315,3.1515,4.5621,7016033.0163,1844170.9302
600036.SH,20050914,6.9,22.5437,3.1838,4.6089,7087939.6505,1863071.6572
600036.SH,20050913,6.82,22.2823,3.1469,4.5555,7005760.64,1841470.8264
600036.SH,20050912,6.8,22.217,3.1377,4.5421,6985215.8874,1836070.6187
600036.SH,20050909,6.83,22.315,3.1515,4.5621,7016033.0163,1844170.9302
600036.SH,20050908,6.87,22.4457,3.17,4.5889,7057122.5215,1854971.3456
600036.SH,20050907,6.78,22.1516,3.1284,4.5287,6964671.1348,1830670.411
600036.SH,20050906,6.7,21.8903,3.0915,4.4753,6882492.1244,1809069.5802
600036.SH,20050905,6.79,22.1843,3.1331,4.5354,6974943.5111,1833370.5148
600036.SH,20050902,6.84,22.3477,3.1561,4.5688,7026305.3926,1846871.0341
600036.SH,20050901,6.87,22.4457,3.17,4.5889,7057122.5215,1854971.3456
600036.SH,20050831,6.75,22.0536,3.1146,4.5087,6933854.0059,1822570.0994
600036.SH,20050830,6.78,22.1516,3.1284,4.5287,6964671.1348,1830670.411
600036.SH,20050829,6.79,22.1843,3.1331,4.5354,6974943.5111,1833370.5148
600036.SH,20050826,6.83,22.315,3.1515,4.5621,7016033.0163,1844170.9302
600036.SH,20050825,6.73,21.9883,3.1054,4.4954,6913309.2533,1817169.8917
600036.SH,20050824,6.72,21.9556,3.1008,4.4887,6903036.877,1814469.7879
600036.SH,20050823,6.65,21.7269,3.0685,4.4419,6831130.2428,1795569.0609
600036.SH,20050822,6.72,21.9556,3.1008,4.4887,6903036.877,1814469.7879
600036.SH,20050819,6.68,21.8249,3.0823,4.462,6861947.3717,1803669.3725
600036.SH,20050818,6.63,21.6616,3.2152,4.4286,6810585.4902,1790168.8532
600036.SH,20050817,6.89,22.511,3.3413,4.6022,7077667.2741,1860371.5533
600036.SH,20050816,6.84,22.3477,3.317,4.5688,7026305.3926,1846871.0341
600036.SH,20050815,7.0,22.8704,3.3946,4.6757,7190663.4135,1890072.6957
600036.SH,20050812,6.88,22.4784,3.3364,4.5955,7067394.8978,1857671.4495
600036.SH,20050811,7.09,23.1645,3.4383,4.7358,7283114.8002,1914373.6304
600036.SH,20050810,6.87,22.4457,3.3316,4.5889,7057122.5215,1854971.3456
600036.SH,20050809,6.82,22.2823,3.3073,4.5555,7005760.64,1841470.8264
600036.SH,20050808,6.85,22.3804,3.3219,4.5755,7036577.7689,1849571.1379
600036.SH,20050805,6.84,22.3477,3.317,4.5688,7026305.3926,1846871.0341
600036.SH,20050804,6.66,21.7596,3.2297,4.4486,6841402.6191,1798269.1648
600036.SH,20050803,6.75,22.0536,3.2734,4.5087,6933854.0059,1822570.0994
600036.SH,20050802,6.78,22.1516,3.2879,4.5287,6964671.1348,1830670.411
600036.SH,20050801,6.66,21.7596,3.2297,4.4486,6841402.6191,1798269.1648
600036.SH,20050729,6.72,21.9556,3.2588,4.4887,6903036.877,1814469.7879
600036.SH,20050728,6.71,21.9229,3.254,4.482,6892764.5007,1811769.684
600036.SH,20050727,6.71,21.9229,3.254,4.482,6892764.5007,1811769.684
600036.SH,20050726,6.67,21.7923,3.2346,4.4553,6851674.9954,1800969.2686
600036.SH,20050725,6.56,21.4329,3.1813,4.3818,6738678.8561,1771268.1263
600036.SH,20050722,6.57,21.4655,3.1861,4.3885,6748951.2324,1773968.2301
600036.SH,20050721,6.32,20.6487,3.0649,4.2215,6492141.8248,1706465.6338
600036.SH,20050720,6.33,20.6814,3.0697,4.2282,6502414.2011,1709165.7377
600036.SH,20050719,6.3,20.5834,3.0552,4.2081,6471597.0722,1701065.4261
600036.SH,20050718,6.3,20.5834,3.0552,4.2081,6471597.0722,1701065.4261
600036.SH,20050715,6.28,20.518,3.0455,4.1948,6451052.3195,1695665.2184
600036.SH,20050714,6.29,20.5507,3.0503,4.2015,6461324.6958,1698365.3223
600036.SH,20050713,6.23,20.3547,3.0212,4.1614,6399690.438,1682164.6992
600036.SH,20050712,6.3,20.5834,3.0552,4.2081,6471597.0722,1701065.4261
600036.SH,20050711,5.95,19.4399,2.8854,3.9743,6112063.9015,1606561.7913
600036.SH,20050708,5.9,19.2765,2.8612,3.9409,6060702.02,1593061.2721
600036.SH,20050707,5.93,19.3745,2.8757,3.961,6091519.1489,1601161.5836
600036.SH,20050706,5.96,19.4725,2.8903,3.981,6122336.2778,1609261.8952
600036.SH,20050705,5.99,19.5706,2.9048,4.0011,6153153.4067,1617362.2067
600036.SH,20050704,6.0,19.6032,2.9097,4.0077,6163425.783,1620062.3106
600036.SH,20050701,5.92,19.3418,2.8709,3.9543,6081241.9288,1598456.636
600036.SH,20050630,6.06,19.7992,2.9388,4.0478,6225055.0825,1636257.9754
600036.SH,20050629,6.07,19.8319,2.9436,4.0545,6235327.4507,1638958.0711
600036.SH,20050628,6.17,20.1586,2.9921,4.1213,6338051.1319,1665959.0278
600036.SH,20050627,6.25,20.42,3.0309,4.1747,6420230.0769,1687559.7931
600036.SH,20050624,6.14,20.0606,2.9776,4.1013,6307234.0275,1657858.7408
600036.SH,20050623,6.12,19.9953,2.9679,4.0879,6286689.2913,1652458.5494
600036.SH,20050622,6.2,20.2567,3.0067,4.1413,6368868.2363,1674059.3148
600036.SH,20050621,6.02,19.6686,2.9194,4.0211,6183965.61,1625457.5927
600036.SH,20050620,6.19,20.224,3.0018,4.1347,6358595.8681,1114239.4792
600036.SH,20050617,8.9,19.3854,2.7785,3.9632,6094938.4194,1602056.7633
600036.SH,20050616,8.85,19.2763,2.7629,3.9409,6060640.7479,1593000.0
600036.SH,20050615,8.58,18.6882,2.6786,3.8207,5875739.8437,1544400.0
600036.SH,20050614,8.73,19.0149,2.7254,3.8875,5978462.5682,1571400.0
600036.SH,20050613,8.88,19.3417,2.7723,3.9543,6081185.2928,1598400.0
600036.SH,20050610,8.9,19.3852,2.7785,3.9632,6094881.656,1602000.0
600036.SH,20050609,8.82,19.211,2.7535,3.9275,6040096.203,1587600.0
600036.SH,20050608,8.93,19.4506,2.7879,3.9765,6115426.2009,1607400.0
600036.SH,20050607,8.36,18.209,2.6099,3.7227,5725079.8477,1504800.0
600036.SH,20050606,8.38,18.2526,2.6162,3.7316,5738776.211,1508400.0
600036.SH,20050603,8.17,17.7952,2.5506,3.6381,5594964.3966,1470600.0
600036.SH,20050602,8.02,17.4685,2.5038,3.5713,5492241.6721,1443600.0
600036.SH,20050601,8.33,18.1437,2.6006,3.7094,5704535.3028,1499400.0
600036.SH,20050531,8.5,18.514,2.6536,3.7851,5820954.3906,1530000.0
600036.SH,20050530,8.4,18.2962,2.6224,3.7405,5752472.5742,1512000.0
600036.SH,20050527,8.47,18.4486,2.6443,3.7717,5800409.8457,1524600.0
600036.SH,20050526,8.55,18.6229,2.6692,3.8073,5855195.2988,1539000.0
600036.SH,20050525,8.63,18.7971,2.6942,3.8429,5909980.7519,1553400.0
600036.SH,20050524,8.53,18.5793,2.663,3.7984,5841498.9355,1535400.0
600036.SH,20050523,8.47,18.4486,2.6443,3.7717,5800409.8457,1524600.0
600036.SH,20050520,8.78,19.1238,2.741,3.9097,6012703.4764,1580400.0
600036.SH,20050519,8.8,19.1674,2.7473,3.9186,6026399.8397,1584000.0
600036.SH,20050518,8.78,19.1238,2.741,3.9097,6012703.4764,1580400.0
600036.SH,20050516,8.7,18.9496,2.7161,3.8741,5957918.0233,1566000.0
600036.SH,20050513,8.76,19.0803,2.7348,3.9008,5999007.1131,1576800.0
600036.SH,20050512,8.6,18.7318,2.6849,3.8296,5889436.207,1548000.0
600036.SH,20050511,9.11,19.8426,2.8441,4.0567,6238693.4704,1639800.0
600036.SH,20050510,9.24,20.1258,2.8847,4.1146,6327719.8317,1663200.0
600036.SH,20050509,9.15,19.9297,2.8566,4.0745,6266086.1969,1647000.0
600036.SH,20050429,9.3,20.2565,2.9034,4.1413,6368808.9215,1674000.0
600036.SH,20050428,9.21,20.0604,2.8753,4.1012,6307175.2868,1657800.0
600036.SH,20050427,9.11,19.8426,2.8441,4.0567,6238693.4704,1639800.0
600036.SH,20050426,9.05,19.7119,2.9681,4.03,6197604.3806,1629000.0
600036.SH,20050425,9.17,19.9733,3.0074,4.0834,6279782.5602,1650600.0
600036.SH,20050422,9.12,19.8644,2.991,4.0611,6245541.652,1641600.0
600036.SH,20050421,8.99,19.5812,2.9484,4.0032,6156515.2908,1618200.0
600036.SH,20050420,8.94,19.4723,2.932,3.981,6122274.3826,1609200.0
600036.SH,20050419,9.06,19.7337,2.9713,4.0344,6204452.5622,1630800.0
600036.SH,20050418,8.92,19.4288,2.9254,3.9721,6108578.0193,1605600.0
600036.SH,20050415,8.91,19.407,2.9222,3.9676,6101729.8377,1603800.0
600036.SH,20050414,8.96,19.5159,2.9385,3.9899,6135970.7459,1612800.0
600036.SH,20050413,9.12,19.8644,2.991,4.0611,6245541.652,1641600.0
600036.SH,20050412,9.01,19.6248,2.9549,4.0122,6170211.654,1621800.0
600036.SH,20050411,9.14,19.908,2.9976,4.07,6259238.0153,1645200.0
600036.SH,20050408,9.25,20.1476,3.0337,4.119,6334568.0133,1665000.0
600036.SH,20050407,9.15,19.9297,3.0009,4.0745,6266086.1969,1647000.0
600036.SH,20050406,8.99,19.5812,2.9484,4.0032,6156515.2908,1618200.0
600036.SH,20050405,8.79,19.1456,2.8828,3.9142,6019551.658,1582200.0
600036.SH,20050404,8.79,19.1456,2.8828,3.9142,6019551.658,1582200.0
600036.SH,20050401,8.89,19.3634,2.9156,3.9587,6088033.4744,1600200.0
600036.SH,20050331,8.65,18.8407,2.8369,3.8518,5923677.1151,1557000.0
600036.SH,20050330,8.55,26.2575,2.8886,5.3007,5855195.2988,1539000.0
600036.SH,20050329,8.66,26.5954,2.9258,5.3689,5930525.2968,1558800.0
600036.SH,20050328,8.62,26.4725,2.9123,5.3441,5903132.5702,1551600.0
600036.SH,20050325,8.55,26.2575,2.8886,5.3007,5855195.2988,1539000.0
600036.SH,20050324,8.59,26.3804,2.9021,5.3255,5882588.0253,1546200.0
600036.SH,20050323,8.56,26.2883,2.892,5.3069,5862043.4804,1540800.0
600036.SH,20050322,8.44,25.9197,2.8515,5.2325,5779865.3008,1519200.0
600036.SH,20050321,8.51,26.1347,2.8751,5.2759,5827802.5722,1531800.0
600036.SH,20050318,8.45,25.9504,2.8548,5.2387,5786713.4824,1521000.0
600036.SH,20050317,8.35,25.6433,2.8211,5.1767,5718231.6661,1503000.0
600036.SH,20050316,8.33,25.5819,2.8143,5.1643,5704535.3028,1499400.0
600036.SH,20050315,8.34,25.6126,2.8177,5.1705,5711383.4844,1501200.0
600036.SH,20050314,8.51,26.1347,2.8751,5.2759,5827802.5722,1531800.0
600036.SH,20050311,8.46,25.9811,2.8582,5.2449,5793561.6641,1522800.0
600036.SH,20050310,8.45,25.9504,2.8548,5.2387,5786713.4824,1521000.0
600036.SH,20050309,8.57,26.319,2.8954,5.3131,5868891.6621,1542600.0
600036.SH,20050308,8.81,27.056,2.9765,5.4619,6033248.0213,1585800.0
600036.SH,20050307,8.77,26.9332,2.963,5.4371,6005855.2948,1578600.0
600036.SH,20050304,8.65,26.5646,2.9224,5.3627,5923677.1151,1557000.0
600036.SH,20050303,8.66,26.5954,2.9258,5.3689,5930525.2968,1558800.0
600036.SH,20050302,8.6,26.4111,2.9055,5.3317,5889436.207,1548000.0
600036.SH,20050301,8.74,26.841,2.9528,5.4185,5985310.7499,1573200.0
600036.SH,20050228,8.72,26.7796,2.9461,5.4061,5971614.3866,1569600.0
600036.SH,20050225,8.97,27.5474,3.0305,5.5611,6142818.9275,1614600.0
600036.SH,20050224,8.89,27.3017,3.0035,5.5115,6088033.4744,1600200.0
600036.SH,20050223,8.9,27.3324,3.0069,5.5177,6094881.656,1602000.0
600036.SH,20050222,9.09,27.9159,3.0711,5.6355,6224997.1071,1636200.0
600036.SH,20050221,9.02,27.7009,3.0474,5.5921,6177059.8357,1623600.0
600036.SH,20050218,8.81,27.056,2.9765,5.4619,6033248.0213,1585800.0
600036.SH,20050217,8.96,27.5167,3.0271,5.5549,6135970.7459,1612800.0
600036.SH,20050216,9.06,27.8238,3.0609,5.6169,6204452.5622,1630800.0
600036.SH,20050204,9.08,27.8852,3.0677,5.6293,6218148.9255,1634400.0
600036.SH,20050203,8.71,26.7489,2.9427,5.3999,5964766.205,1567800.0
600036.SH,20050202,8.85,27.1789,2.99,5.4867,6060640.7479,1593000.0
600036.SH,20050201,8.6,26.4111,2.9055,5.3317,5889436.207,1548000.0
600036.SH,20050131,8.48,26.0426,2.865,5.2573,5807258.0273,1526400.0
600036.SH,20050128,8.44,25.9197,2.8515,5.2325,5779865.3008,1519200.0
600036.SH,20050127,8.4,25.7969,2.838,5.2077,5752472.5742,1512000.0
600036.SH,20050126,8.55,26.2575,2.8886,5.3007,5855195.2988,1539000.0
600036.SH,20050125,8.51,26.1347,2.8751,5.2759,5827802.5722,1531800.0
600036.SH,20050124,8.6,26.4111,2.9055,5.3317,5889436.207,1548000.0
600036.SH,20050121,8.5,26.104,2.8717,5.2697,5820954.3906,1530000.0
600036.SH,20050120,8.08,24.8141,2.7298,5.0093,5533330.7619,1454400.0
600036.SH,20050119,8.07,24.7834,2.7265,5.0031,5526482.5803,1452600.0
600036.SH,20050118,8.08,24.8141,2.7298,5.0093,5533330.7619,1454400.0
600036.SH,20050117,8.02,24.6299,2.7096,4.9721,5492241.6721,1443600.0
600036.SH,20050114,8.24,25.3055,2.7839,5.1085,5642901.6681,1483200.0
600036.SH,20050113,8.26,25.3669,2.7907,5.1209,5656598.0313,1486800.0
600036.SH,20050112,8.32,25.5512,2.8109,5.1581,5697687.1212,1497600.0
600036.SH,20050111,8.28,25.4284,2.7974,5.1333,5670294.3946,1490400.0
600036.SH,20050110,8.3,25.4898,2.8042,5.1457,5683990.7579,1494000.0
600036.SH,20050107,8.01,24.5992,2.7062,4.9659,5485393.4904,1441800.0
600036.SH,20050106,8.01,24.5992,2.7062,4.9659,5485393.4904,1441800.0
600036.SH,20050105,8.17,25.0905,2.7602,5.0651,5594964.3966,1470600.0
600036.SH,20050104,8.17,25.0905,2.7602,5.0651,5594964.3966,1470600.0
600036.SH,20041231,8.35,25.6433,2.8211,5.1767,5718231.6661,1503000.0
600036.SH,20041230,8.3,25.4898,2.8042,5.1457,5683990.7579,1494000.0
600036.SH,20041229,8.29,25.4591,2.8008,5.1395,5677142.5762,1492200.0
600036.SH,20041228,8.35,25.6433,2.8211,5.1767,5718231.6661,1503000.0
600036.SH,20041227,8.3,25.4898,2.8042,5.1457,5683990.7579,1494000.0
600036.SH,20041224,8.52,26.1654,2.8785,5.2821,5834650.7539,1533600.0
600036.SH,20041223,8.56,26.2883,2.892,5.3069,5862043.4804,1540800.0
600036.SH,20041222,8.65,26.5646,2.9224,5.3627,5923677.1151,1557000.0
600036.SH,20041221,8.48,26.0426,2.865,5.2573,5807258.0273,1526400.0
600036.SH,20041220,8.52,26.1654,2.8785,5.2821,5834650.7539,1533600.0
600036.SH,20041217,8.64,26.5339,2.919,5.3565,5916828.9335,1555200.0
600036.SH,20041216,8.73,26.8103,2.9494,5.4123,5978462.5682,1571400.0
600036.SH,20041215,8.65,26.5646,2.9224,5.3627,5923677.1151,1557000.0
600036.SH,20041214,8.64,26.5339,2.919,5.3565,5916828.9335,1555200.0
600036.SH,20041213,8.65,26.5646,2.9224,5.3627,5923677.1151,1557000.0
600036.SH,20041210,8.69,26.6875,2.9359,5.3875,5951069.8417,1564200.0
600036.SH,20041209,8.69,26.6875,2.9359,5.3875,5951069.8417,1564200.0
600036.SH,20041208,8.67,26.6261,2.9292,5.3751,5937373.4784,1560600.0
600036.SH,20041207,8.6,26.4111,2.9055,5.3317,5889436.207,1548000.0
600036.SH,20041206,8.58,26.3497,2.8988,5.3193,5875739.8437,1544400.0
600036.SH,20041203,8.57,26.319,2.8954,5.3131,5868891.6621,1542600.0
600036.SH,20041202,8.57,26.319,2.8954,5.3131,5868891.6621,1542600.0
600036.SH,20041201,8.7,26.7182,2.9393,5.3937,5957918.0233,1566000.0
600036.SH,20041130,8.69,26.6875,2.9359,5.3875,5951069.8417,1564200.0
600036.SH,20041129,8.78,26.9639,2.9663,5.4433,6012703.4764,1580400.0
600036.SH,20041126,8.79,26.9946,2.9697,5.4495,6019551.658,1582200.0
600036.SH,20041125,8.81,27.056,2.9765,5.4619,6033248.0213,1585800.0
600036.SH,20041124,8.83,27.1174,2.9832,5.4743,6046944.3846,1589400.0
600036.SH,20041123,8.85,27.1789,2.99,5.4867,6060640.7479,1593000.0
600036.SH,20041122,8.96,27.5167,3.0271,5.5549,6135970.7459,1612800.0
600036.SH,20041119,9.0,27.6395,3.0407,5.5797,6163363.4724,1620000.0
600036.SH,20041118,8.87,27.2403,2.9967,5.4991,6074337.1111,1596600.0
600036.SH,20041117,8.89,27.3017,3.0035,5.5115,6088033.4744,1600200.0
600036.SH,20041116,8.98,27.5781,3.0339,5.5673,6149667.1091,1616400.0
600036.SH,20041115,8.88,27.271,3.0001,5.5053,6081185.2928,1598400.0
600036.SH,20041112,9.04,27.7624,3.0542,5.6045,6190756.1989,1627200.0
600036.SH,20041111,9.0,27.6395,3.0407,5.5797,6163363.4724,1620000.0
600036.SH,20041110,9.1,27.9466,3.0744,5.6417,6231845.2888,1638000.0
600036.SH,20041109,8.95,27.486,3.0238,5.5487,6129122.5642,1611000.0
600036.SH,20041108,8.95,27.486,3.0238,5.5487,6129122.5642,1611000.0
600036.SH,20041105,8.97,27.5474,3.0305,5.5611,6142818.9275,1614600.0
600036.SH,20041104,8.83,27.1174,2.9832,5.4743,6046944.3846,1589400.0
600036.SH,20041103,8.96,27.5167,3.0271,5.5549,6135970.7459,1612800.0
600036.SH,20041102,8.78,26.9639,2.9663,5.4433,6012703.4764,1580400.0
600036.SH,20041101,8.85,27.1789,2.99,5.4867,6060640.7479,1593000.0
600036.SH,20041029,8.85,27.1789,2.99,5.4867,6060640.7479,1593000.0
600036.SH,20041028,8.75,26.8718,2.9562,5.4247,5992158.9315,1575000.0
600036.SH,20041027,8.89,27.3017,3.1339,5.5115,6088033.4744,1600200.0
600036.SH,20041026,8.71,26.7489,3.0704,5.3999,5964766.205,1567800.0
600036.SH,20041025,8.39,25.7662,2.9576,5.2015,5745624.3926,1510200.0
600036.SH,20041022,8.41,25.8276,2.9647,5.2139,5759320.7559,1513800.0
600036.SH,20041021,8.25,25.3362,2.9083,5.1147,5649749.8497,1485000.0
600036.SH,20041020,8.65,26.5646,3.0493,5.3627,5923677.1151,1557000.0
600036.SH,20041019,8.86,27.2096,3.1233,5.4929,6067488.9295,1594800.0
